category_legacy_id,product_legacy_id
2478,725363
2572,725363
2620,725363
2478,725364
2572,725364
2620,725364
2478,725365
2572,725365
2620,725365
2478,725366
2572,725366
2620,725366
2478,725367
2572,725367
2620,725367
2478,725368
2572,725368
2620,725368
1789,725369
1805,725369
1807,725369
2478,725370
2627,725370
2651,725370
2478,725371
2627,725371
2651,725371
2478,725372
2627,725372
2651,725372
2478,725373
2627,725373
2651,725373
2478,725374
2627,725374
2651,725374
2478,725375
2627,725375
2651,725375
2478,725376
2627,725376
2651,725376
2478,725377
2627,725377
2651,725377
2478,725378
2627,725378
2651,725378
2478,725379
2627,725379
2651,725379
2478,725380
2722,725380
2726,725380
2937,725381
4548,725381
4556,725381
3434,725383
4892,725383
4893,725383
225,725384
519,725384
3908,725384
2753,725385
4533,725385
4535,725385
2963,725386
3245,725386
3248,725386
2335,725387
2417,725387
2427,725387
225,725388
442,725388
450,725388
2953,725389
4641,725389
4646,725389
1241,725390
1275,725390
3914,725390
1241,725391
1275,725391
3914,725391
536,725392
552,725392
560,725392
2266,725393
2326,725393
2327,725393
1874,725395
2088,725395
2094,725395
2963,725396
2964,725396
2966,725396
2963,725397
2964,725397
2966,725397
2937,725398
2938,725398
2952,725398
225,725399
421,725399
428,725399
567,725400
648,725400
649,725400
567,725401
648,725401
651,725401
567,725402
648,725402
650,725402
567,725403
648,725403
654,725403
3595,725404
3606,725404
3609,725404
930,725405
1013,725405
1015,725405
2953,725406
4710,725406
4714,725406
1814,725407
1821,725407
1852,725407
1814,725408
1821,725408
1852,725408
1814,725409
1821,725409
1852,725409
1814,725410
1821,725410
1852,725410
1814,725411
1821,725411
1852,725411
1814,725412
1821,725412
1852,725412
1814,725413
1821,725413
1852,725413
1814,725414
1821,725414
1852,725414
1814,725415
1821,725415
1852,725415
1814,725416
1821,725416
1855,725416
1814,725417
1815,725417
1817,725417
1814,725418
1815,725418
1817,725418
1814,725419
1815,725419
1817,725419
1814,725420
1815,725420
1817,725420
225,725421
476,725421
477,725421
1874,725422
2088,725422
2094,725422
2753,725423
2798,725423
2803,725423
2963,725425
3316,725425
3329,725425
1874,725426
2245,725426
2247,725426
1874,725427
2245,725427
2247,725427
930,725428
964,725428
979,725428
2753,725429
4504,725429
4511,725429
68,725430
74,725430
80,725430
68,725431
74,725431
80,725431
225,725432
296,725432
3901,725432
225,725433
296,725433
3901,725433
1241,725434
1275,725434
3914,725434
2963,725435
3408,725435
3431,725435
2478,725436
2722,725436
2726,725436
567,725437
683,725437
692,725437
3,725438
13,725438
16,725438
3489,725439
3527,725439
3539,725439
1874,725440
1875,725440
1886,725440
930,725441
1166,725441
1177,725441
930,725442
1053,725442
1085,725442
68,725445
91,725445
100,725445
68,725447
91,725447
100,725447
1241,725453
1275,725453
3914,725453
3489,725455
3567,725455
3578,725455
225,725457
3817,725457
3822,725457
225,725458
226,725458
227,725458
225,725459
226,725459
227,725459
225,725460
269,725460
280,725460
225,725461
269,725461
280,725461
225,725462
507,725462
514,725462
225,725463
507,725463
514,725463
1874,725464
2079,725464
2082,725464
1874,725465
2079,725465
2082,725465
2335,725466
2430,725466
2431,725466
3489,725468
3544,725468
3548,725468
2963,725471
3408,725471
3417,725471
2963,725472
3408,725472
3417,725472
2963,725473
3408,725473
3417,725473
2963,725474
3160,725474
3169,725474
536,725475
542,725475
550,725475
536,725476
542,725476
543,725476
1814,725477
1815,725477
1817,725477
1814,725478
1815,725478
1817,725478
1814,725479
1815,725479
1817,725479
1814,725480
1815,725480
1817,725480
1814,725481
1815,725481
1817,725481
1814,725482
1815,725482
1817,725482
1814,725483
1815,725483
1817,725483
1814,725484
1815,725484
1817,725484
1814,725485
1815,725485
1817,725485
1814,725486
1815,725486
1817,725486
1814,725487
1815,725487
1817,725487
1814,725488
1815,725488
1817,725488
1814,725489
1815,725489
1819,725489
225,725490
3817,725490
3823,725490
225,725491
3817,725491
3823,725491
1713,725492
1752,725492
1758,725492
567,725493
568,725493
583,725493
706,725494
894,725494
898,725494
706,725495
894,725495
898,725495
1789,725496
1798,725496
1802,725496
2478,725497
2654,725497
2660,725497
2478,725498
2654,725498
2660,725498
2478,725499
2534,725499
2535,725499
1241,725500
1323,725500
1326,725500
1241,725501
1323,725501
1326,725501
2478,725502
2654,725502
2660,725502
2478,725503
2534,725503
2535,725503
2478,725504
2654,725504
2660,725504
2478,725505
2534,725505
2535,725505
2478,725506
2534,725506
2535,725506
2478,725507
2534,725507
2535,725507
2478,725508
2534,725508
2535,725508
2478,725509
2534,725509
2535,725509
2478,725510
2534,725510
2535,725510
2478,725511
2534,725511
2535,725511
2478,725512
2534,725512
2535,725512
1713,725513
1762,725513
1772,725513
2953,725514
4726,725514
4731,725514
107,725515
123,725515
129,725515
1241,725516
1275,725516
3914,725516
2963,725517
3408,725517
3417,725517
2963,725518
3408,725518
3417,725518
1542,725519
1556,725519
4000,725519
68,725520
84,725520
86,725520
2953,725521
4726,725521
4728,725521
1542,725522
1569,725522
1574,725522
2753,725523
4489,725523
4494,725523
2805,725524
2900,725524
3999,725524
1542,725525
1569,725525
1574,725525
1542,725526
1569,725526
1574,725526
3489,725527
3544,725527
4011,725527
3,725528
55,725528
64,725528
2963,725530
3026,725530
3039,725530
3489,725531
3567,725531
3591,725531
3489,725532
3544,725532
3552,725532
3489,725533
3544,725533
3552,725533
3489,725534
3544,725534
3552,725534
3489,725535
3544,725535
3552,725535
567,725536
3834,725536
3850,725536
706,725537
875,725537
878,725537
2335,725538
2437,725538
2440,725538
2335,725539
2443,725539
2449,725539
68,725540
74,725540
75,725540
107,725541
190,725541
191,725541
536,725542
542,725542
3973,725542
536,725543
542,725543
3973,725543
2335,725544
2437,725544
2439,725544
2335,725545
2373,725545
2377,725545
2335,725546
2373,725546
2377,725546
2335,725547
2411,725547
2415,725547
536,725548
542,725548
3973,725548
2266,725549
2267,725549
2280,725549
930,725552
1166,725552
1173,725552
930,725553
1166,725553
1173,725553
3489,725554
3567,725554
5002,725554
225,725555
507,725555
4056,725555
2963,725556
3374,725556
3396,725556
2335,725557
2417,725557
2418,725557
2963,725558
3252,725558
3954,725558
2478,725559
2627,725559
2650,725559
2478,725560
2627,725560
2650,725560
1874,725561
2200,725561
2208,725561
1874,725562
2200,725562
2208,725562
1542,725563
1549,725563
1555,725563
1814,725564
1860,725564
1863,725564
1874,725565
2200,725565
2208,725565
68,725566
84,725566
87,725566
2478,725567
2572,725567
2615,725567
2478,725568
2627,725568
2650,725568
2478,725569
2627,725569
2650,725569
2478,725570
2627,725570
2650,725570
2478,725571
2627,725571
2650,725571
2478,725572
2627,725572
2650,725572
68,725573
84,725573
86,725573
3489,725574
3567,725574
5002,725574
1874,725575
2200,725575
2208,725575
1874,725576
2200,725576
2208,725576
1874,725577
2200,725577
2208,725577
1874,725578
2200,725578
2208,725578
1333,725579
1484,725579
1509,725579
567,725580
694,725580
702,725580
567,725581
694,725581
702,725581
1241,725582
1323,725582
1326,725582
1241,725583
1323,725583
1326,725583
1241,725584
1323,725584
1326,725584
1241,725585
1323,725585
1326,725585
1241,725586
1275,725586
3914,725586
930,725587
1206,725587
1239,725587
930,725588
1206,725588
1239,725588
225,725589
421,725589
434,725589
2478,725590
2534,725590
2535,725590
2478,725591
2534,725591
2535,725591
2963,725592
3236,725592
3240,725592
567,725593
694,725593
702,725593
567,725594
694,725594
702,725594
567,725595
694,725595
702,725595
567,725596
694,725596
702,725596
1874,725597
2200,725597
2208,725597
1874,725598
2200,725598
2208,725598
1874,725599
2200,725599
2208,725599
1874,725600
2200,725600
2208,725600
1874,725601
2200,725601
2208,725601
1874,725602
2200,725602
2208,725602
2478,725603
2572,725603
2591,725603
2478,725604
2572,725604
2591,725604
2478,725605
2572,725605
2591,725605
2478,725606
2572,725606
2591,725606
2478,725607
2572,725607
2591,725607
2478,725608
2572,725608
2591,725608
2478,725609
2572,725609
2591,725609
2478,725610
2572,725610
2591,725610
2478,725611
2572,725611
2591,725611
3737,725612
3783,725612
3787,725612
3737,725613
3783,725613
3787,725613
3737,725614
3783,725614
3787,725614
3737,725615
3783,725615
3787,725615
3737,725616
3783,725616
3787,725616
3737,725617
3783,725617
3787,725617
3737,725618
3783,725618
3787,725618
567,725619
3834,725619
3850,725619
1874,725620
2200,725620
2208,725620
1542,725621
1557,725621
1563,725621
2937,725622
4539,725622
4542,725622
2937,725623
4539,725623
4542,725623
2937,725624
4539,725624
4542,725624
2937,725625
4539,725625
4542,725625
2937,725626
4539,725626
4542,725626
2937,725627
4539,725627
4542,725627
2937,725628
4539,725628
4542,725628
567,725629
683,725629
687,725629
567,725630
683,725630
687,725630
567,725631
683,725631
687,725631
567,725632
683,725632
687,725632
567,725633
683,725633
687,725633
1874,725634
2200,725634
2208,725634
1874,725635
2200,725635
2208,725635
1874,725636
2200,725636
2208,725636
1874,725637
2200,725637
2208,725637
2478,725638
2572,725638
2620,725638
2478,725639
2572,725639
2620,725639
1874,725640
2200,725640
2208,725640
2478,725641
2627,725641
2650,725641
2478,725642
2627,725642
2650,725642
2478,725643
2627,725643
2650,725643
2478,725644
2627,725644
2650,725644
2937,725645
4539,725645
4542,725645
2937,725646
4539,725646
4542,725646
2937,725647
4539,725647
4542,725647
2478,725648
2534,725648
2535,725648
2478,725649
2534,725649
2535,725649
1241,725650
1327,725650
3915,725650
1241,725651
1327,725651
3915,725651
1241,725652
1327,725652
3915,725652
1241,725653
1327,725653
3915,725653
225,725656
296,725656
3901,725656
2963,725660
3160,725660
3170,725660
225,725661
480,725661
4043,725661
1542,725662
1557,725662
1559,725662
3489,725663
3506,725663
3509,725663
1241,725664
1275,725664
1277,725664
1241,725665
1275,725665
3914,725665
1241,725666
1275,725666
3914,725666
1241,725667
1275,725667
3914,725667
1874,725668
2116,725668
3933,725668
3737,725669
3783,725669
3787,725669
1789,725670
1798,725670
1802,725670
536,725672
552,725672
555,725672
536,725673
552,725673
555,725673
536,725674
552,725674
555,725674
536,725675
552,725675
555,725675
1241,725676
1275,725676
1295,725676
3737,725677
3804,725677
4054,725677
1874,725678
2088,725678
2091,725678
930,725679
3866,725679
3869,725679
2937,725680
4597,725680
4600,725680
930,725681
1053,725681
1099,725681
930,725682
1053,725682
1106,725682
930,725683
1053,725683
1106,725683
2937,725684
4613,725684
4615,725684
2937,725685
4613,725685
4615,725685
2937,725686
4613,725686
4615,725686
3737,725687
3783,725687
3787,725687
1874,725688
2200,725688
2208,725688
1874,725689
2200,725689
2208,725689
1874,725690
2200,725690
2208,725690
2478,725691
2627,725691
2651,725691
2478,725692
2627,725692
2651,725692
3434,725699
3447,725699
3450,725699
3489,725700
3490,725700
3495,725700
225,725701
269,725701
281,725701
225,725702
269,725702
281,725702
68,725703
89,725703
4033,725703
930,725704
992,725704
994,725704
225,725705
336,725705
338,725705
2471,725706
2472,725706
2474,725706
225,725707
442,725707
475,725707
2963,725709
3236,725709
3953,725709
2478,725710
2627,725710
2650,725710
1241,725712
1275,725712
3914,725712
1713,725717
1762,725717
1772,725717
1713,725718
1762,725718
1772,725718
2953,725719
4726,725719
4728,725719
2953,725720
4726,725720
4728,725720
2478,725723
2572,725723
2575,725723
1814,725727
1821,725727
1827,725727
2963,725728
3050,725728
3057,725728
2478,725731
2539,725731
2540,725731
2478,725732
2539,725732
2540,725732
2478,725733
2539,725733
2540,725733
68,725734
74,725734
79,725734
2753,725735
2764,725735
2771,725735
2753,725736
2764,725736
2771,725736
1874,725737
2015,725737
2029,725737
1874,725738
2015,725738
2029,725738
2753,725739
2764,725739
2771,725739
706,725740
759,725740
787,725740
706,725741
759,725741
787,725741
1874,725742
1954,725742
1973,725742
1874,725743
1954,725743
1973,725743
2963,725744
3374,725744
3385,725744
2963,725745
3374,725745
3385,725745
1814,725746
4152,725746
4156,725746
1814,725747
4152,725747
4156,725747
1814,725748
4152,725748
4156,725748
1789,725749
1798,725749
1802,725749
1333,725750
1370,725750
1377,725750
225,725751
3817,725751
3828,725751
930,725752
1206,725752
1233,725752
1789,725753
1798,725753
1802,725753
225,725754
502,725754
3906,725754
2753,725755
2764,725755
2771,725755
2478,725756
2572,725756
2601,725756
536,725757
561,725757
562,725757
3489,725758
3527,725758
3543,725758
3489,725759
3527,725759
3543,725759
225,725760
442,725760
460,725760
2266,725761
2282,725761
2287,725761
225,725762
394,725762
4026,725762
1874,725763
1954,725763
1969,725763
1874,725764
1954,725764
1969,725764
930,725765
1053,725765
1062,725765
930,725766
1053,725766
1054,725766
930,725767
964,725767
979,725767
1814,725768
4091,725768
4097,725768
1580,725769
1656,725769
1658,725769
1814,725774
1815,725774
1819,725774
930,725775
951,725775
954,725775
2805,725776
2806,725776
2814,725776
1814,725777
1821,725777
1851,725777
1814,725778
1821,725778
1851,725778
2478,725779
2539,725779
2541,725779
2478,725780
2539,725780
2541,725780
2478,725781
2539,725781
2541,725781
2478,725782
2539,725782
2541,725782
706,725783
732,725783
757,725783
706,725784
732,725784
757,725784
930,725785
1191,725785
1198,725785
706,725786
732,725786
747,725786
2963,725787
3264,725787
3267,725787
3489,725788
3490,725788
3495,725788
1333,725789
1367,725789
1369,725789
107,725790
141,725790
145,725790
107,725791
141,725791
145,725791
107,725792
141,725792
145,725792
107,725793
141,725793
145,725793
2963,725794
3408,725794
3417,725794
2963,725795
3408,725795
3417,725795
2963,725796
3408,725796
3417,725796
930,725797
939,725797
950,725797
225,725798
248,725798
3983,725798
1241,725799
1275,725799
3914,725799
1241,725800
1275,725800
3914,725800
930,725801
1206,725801
1226,725801
1814,725802
1821,725802
1826,725802
1814,725803
1821,725803
1826,725803
1814,725804
1821,725804
1826,725804
1814,725805
1821,725805
1826,725805
1814,725806
1821,725806
1826,725806
1814,725807
1821,725807
1826,725807
1814,725808
1821,725808
1826,725808
1814,725809
1821,725809
1826,725809
1814,725810
1821,725810
1826,725810
1814,725811
1821,725811
1826,725811
1814,725812
1821,725812
1826,725812
1814,725813
1821,725813
1826,725813
1814,725814
1821,725814
1826,725814
1814,725815
1821,725815
1826,725815
1814,725816
1821,725816
1826,725816
1814,725817
1821,725817
1826,725817
1814,725818
1821,725818
1826,725818
2266,725819
2326,725819
2329,725819
2266,725820
2326,725820
2329,725820
2266,725821
2326,725821
2329,725821
2266,725822
2326,725822
2329,725822
1542,725823
1575,725823
3925,725823
1542,725824
1575,725824
3925,725824
2266,725825
2326,725825
2329,725825
2266,725826
2326,725826
2329,725826
1542,725827
1575,725827
3925,725827
2266,725828
2326,725828
2329,725828
1542,725829
1575,725829
3925,725829
1542,725830
1575,725830
3925,725830
107,725831
170,725831
174,725831
1542,725832
1575,725832
3925,725832
1542,725833
1575,725833
3925,725833
1241,725834
1323,725834
1326,725834
2266,725835
2326,725835
2329,725835
2335,725836
2417,725836
2418,725836
68,725837
84,725837
85,725837
2266,725838
2326,725838
2329,725838
2266,725839
2326,725839
2329,725839
2266,725840
2326,725840
2329,725840
2266,725841
2326,725841
2329,725841
2266,725842
2326,725842
2329,725842
1542,725843
1557,725843
1559,725843
2266,725844
2326,725844
2329,725844
1542,725845
1557,725845
1559,725845
2266,725846
2326,725846
2329,725846
567,725847
694,725847
703,725847
2753,725848
2785,725848
2789,725848
2753,725849
2785,725849
2789,725849
930,725850
992,725850
1000,725850
2266,725851
2326,725851
2329,725851
2266,725852
2326,725852
2329,725852
1814,725853
1860,725853
1869,725853
930,725854
3866,725854
3913,725854
2266,725855
2326,725855
2329,725855
2266,725856
2326,725856
2329,725856
2266,725857
2326,725857
2329,725857
2266,725858
2326,725858
2329,725858
2753,725859
2785,725859
2789,725859
2753,725860
2785,725860
2789,725860
2753,725861
2785,725861
2789,725861
2753,725862
2785,725862
2789,725862
567,725863
568,725863
575,725863
930,725864
1166,725864
1171,725864
536,725865
552,725865
555,725865
1789,725866
1798,725866
1802,725866
225,725867
226,725867
227,725867
107,725868
141,725868
145,725868
2478,725872
2572,725872
2615,725872
2454,725873
4284,725873
4295,725873
2963,725874
3308,725874
3309,725874
2963,725875
3308,725875
3309,725875
1241,725876
1275,725876
3914,725876
2963,725877
3081,725877
3947,725877
2963,725878
3081,725878
3947,725878
2963,725879
3081,725879
3947,725879
225,725880
502,725880
3906,725880
225,725881
502,725881
3906,725881
225,725882
502,725882
3906,725882
225,725883
502,725883
3906,725883
68,725884
91,725884
92,725884
68,725885
91,725885
92,725885
2478,725886
2722,725886
2726,725886
2478,725887
2722,725887
2726,725887
2478,725888
2722,725888
2726,725888
2478,725889
2722,725889
2726,725889
2963,725890
3130,725890
3142,725890
2753,725891
4489,725891
4494,725891
2753,725892
4489,725892
4494,725892
3489,725893
3558,725893
3566,725893
225,725894
372,725894
382,725894
930,725895
1206,725895
1226,725895
930,725896
1206,725896
1226,725896
2478,725897
2534,725897
2535,725897
2478,725898
2534,725898
2535,725898
1874,725899
2200,725899
2208,725899
1874,725900
2200,725900
2208,725900
1874,725901
2200,725901
2208,725901
1874,725902
2200,725902
2208,725902
2478,725903
2534,725903
2535,725903
2478,725904
2534,725904
2535,725904
2478,725905
2534,725905
2535,725905
2478,725906
2534,725906
2535,725906
567,725907
694,725907
703,725907
567,725908
694,725908
703,725908
567,725909
694,725909
703,725909
1874,725910
2200,725910
2208,725910
2478,725911
2627,725911
2651,725911
2478,725912
2534,725912
2535,725912
1874,725913
2200,725913
2208,725913
1542,725914
1557,725914
1563,725914
2478,725915
2627,725915
2651,725915
2478,725916
2572,725916
2591,725916
225,725917
502,725917
3906,725917
3489,725918
4987,725918
4996,725918
1874,725919
2200,725919
2208,725919
2963,725920
3316,725920
3327,725920
930,725921
939,725921
950,725921
107,725922
141,725922
145,725922
2963,725923
3160,725923
3172,725923
3489,725924
3527,725924
3986,725924
1814,725925
1821,725925
1851,725925
1814,725926
1821,725926
1851,725926
930,725927
1206,725927
1223,725927
930,725928
1206,725928
1233,725928
930,725929
1206,725929
1233,725929
930,725930
1206,725930
1223,725930
930,725931
1206,725931
1223,725931
930,725932
964,725932
980,725932
2266,725933
2303,725933
2304,725933
225,725934
421,725934
428,725934
225,725935
442,725935
453,725935
225,725936
269,725936
283,725936
225,725937
394,725937
403,725937
225,725938
394,725938
403,725938
68,725939
91,725939
101,725939
68,725940
91,725940
101,725940
2805,725941
2841,725941
2853,725941
2805,725942
2871,725942
2872,725942
930,725943
939,725943
947,725943
1814,725944
4091,725944
4097,725944
68,725946
84,725946
87,725946
68,725949
84,725949
87,725949
1241,725950
1275,725950
3914,725950
1580,725951
1605,725951
1607,725951
1580,725952
1632,725952
1636,725952
3434,725953
4892,725953
4901,725953
930,725954
939,725954
942,725954
930,725955
939,725955
942,725955
3489,725956
3558,725956
3566,725956
3489,725957
3558,725957
3566,725957
3489,725958
3558,725958
3566,725958
3489,725959
3558,725959
3566,725959
2963,725960
3026,725960
3036,725960
1241,725961
1275,725961
3914,725961
3,725962
25,725962
27,725962
1241,725963
1275,725963
3914,725963
2963,725964
3403,725964
3406,725964
706,725965
732,725965
744,725965
1542,725966
1557,725966
1563,725966
2963,725967
3098,725967
3102,725967
2963,725968
3403,725968
3407,725968
2963,725969
3403,725969
3407,725969
2963,725970
3403,725970
3407,725970
2963,725971
3403,725971
3407,725971
2963,725972
3403,725972
3407,725972
2963,725973
3403,725973
3407,725973
2963,725974
3403,725974
3407,725974
930,725975
981,725975
983,725975
2963,725976
3403,725976
3407,725976
1241,725977
1275,725977
3914,725977
2963,725978
3308,725978
3310,725978
1580,725979
1695,725979
4053,725979
2963,725980
3403,725980
3407,725980
2753,725981
2785,725981
2795,725981
3595,725982
3610,725982
3618,725982
1542,725983
1557,725983
1563,725983
1542,725984
1557,725984
1563,725984
1542,725985
1557,725985
1563,725985
1542,725986
1557,725986
1563,725986
2478,725987
2572,725987
2596,725987
2478,725988
2572,725988
2596,725988
2478,725989
2572,725989
2596,725989
2753,725990
2754,725990
2758,725990
2753,725991
2754,725991
2758,725991
2953,725992
4635,725992
4636,725992
2963,725999
3064,725999
3071,725999
2753,726001
2754,726001
2758,726001
2753,726002
2754,726002
2758,726002
567,726003
588,726003
599,726003
225,726004
269,726004
3900,726004
930,726005
1206,726005
1239,726005
1814,726006
4170,726006
4174,726006
2335,726008
2417,726008
2427,726008
2335,726009
2443,726009
2452,726009
1333,726010
1334,726010
1342,726010
1333,726011
1334,726011
1342,726011
1241,726012
1275,726012
3914,726012
3489,726013
3544,726013
3554,726013
1241,726014
1323,726014
1326,726014
2478,726015
2675,726015
2678,726015
567,726016
683,726016
688,726016
2478,726017
2627,726017
2651,726017
1874,726018
1875,726018
1886,726018
1874,726019
1875,726019
1886,726019
3489,726020
4971,726020
4973,726020
930,726021
1191,726021
1198,726021
2753,726022
2785,726022
2787,726022
1789,726024
1798,726024
1804,726024
2335,726026
2381,726026
2393,726026
2335,726027
2336,726027
2339,726027
930,726028
1206,726028
1233,726028
930,726029
1206,726029
1233,726029
930,726030
1206,726030
1233,726030
930,726031
1206,726031
1233,726031
930,726032
1206,726032
1233,726032
930,726033
1206,726033
1233,726033
930,726034
1206,726034
1233,726034
930,726035
1206,726035
1233,726035
930,726036
1206,726036
1233,726036
930,726037
1206,726037
1233,726037
930,726038
1206,726038
1233,726038
930,726039
1206,726039
1233,726039
930,726040
1206,726040
1233,726040
930,726041
1206,726041
1233,726041
930,726042
1206,726042
1233,726042
930,726043
1206,726043
1233,726043
930,726044
1206,726044
1233,726044
930,726045
1206,726045
1233,726045
930,726046
1206,726046
1233,726046
930,726047
1206,726047
1233,726047
930,726048
1206,726048
1233,726048
930,726049
1206,726049
1233,726049
930,726050
1206,726050
1233,726050
930,726051
1206,726051
1233,726051
930,726052
1206,726052
1233,726052
930,726053
1206,726053
1233,726053
930,726054
1206,726054
1233,726054
930,726055
1206,726055
1233,726055
930,726056
1206,726056
1233,726056
930,726057
1206,726057
1233,726057
930,726058
1206,726058
1233,726058
930,726059
1206,726059
1233,726059
930,726060
1206,726060
1233,726060
930,726061
1206,726061
1233,726061
930,726062
1206,726062
1233,726062
930,726063
1206,726063
1233,726063
930,726064
1206,726064
1233,726064
930,726065
1206,726065
1233,726065
930,726066
1206,726066
1233,726066
930,726067
1206,726067
1233,726067
930,726068
1206,726068
1233,726068
930,726069
1206,726069
1233,726069
930,726070
1206,726070
1233,726070
930,726071
1206,726071
1233,726071
930,726072
1206,726072
1233,726072
930,726073
1206,726073
1233,726073
930,726074
1206,726074
1233,726074
930,726075
1166,726075
1175,726075
930,726076
1166,726076
1175,726076
930,726077
1166,726077
1175,726077
930,726078
1166,726078
1178,726078
930,726079
1206,726079
1229,726079
930,726080
1206,726080
1229,726080
930,726081
1206,726081
1231,726081
930,726082
992,726082
994,726082
930,726083
992,726083
999,726083
930,726084
992,726084
999,726084
930,726085
1148,726085
4031,726085
930,726086
1148,726086
4031,726086
930,726087
1206,726087
1233,726087
930,726088
1206,726088
1233,726088
930,726089
3854,726089
3856,726089
2753,726090
2785,726090
2795,726090
930,726091
1148,726091
4031,726091
930,726092
1053,726092
1087,726092
1542,726094
1557,726094
1563,726094
3489,726095
3506,726095
3518,726095
1814,726096
1821,726096
1850,726096
1814,726097
1821,726097
1850,726097
225,726098
507,726098
514,726098
225,726099
507,726099
514,726099
1241,726100
1323,726100
1326,726100
2953,726101
4726,726101
4728,726101
225,726104
269,726104
3900,726104
2953,726105
4726,726105
4728,726105
1580,726106
1698,726106
1704,726106
2478,726107
2627,726107
2650,726107
2478,726108
2627,726108
2650,726108
2478,726109
2627,726109
2650,726109
107,726110
209,726110
212,726110
68,726111
74,726111
77,726111
1874,726112
2088,726112
2090,726112
1874,726113
1954,726113
1967,726113
1874,726114
2069,726114
2073,726114
1874,726115
1954,726115
1962,726115
1542,726116
1575,726116
1577,726116
930,726117
1148,726117
3912,726117
930,726118
1148,726118
3912,726118
2953,726119
2954,726119
2960,726119
2953,726120
2954,726120
2960,726120
2953,726121
2954,726121
2960,726121
1713,726123
1733,726123
1743,726123
930,726124
1031,726124
1035,726124
3489,726131
3506,726131
3524,726131
930,726137
1053,726137
1118,726137
1241,726140
1275,726140
3914,726140
3489,726141
3567,726141
3586,726141
1874,726143
2218,726143
2225,726143
2335,726144
2336,726144
2338,726144
2753,726145
4489,726145
4501,726145
68,726146
91,726146
104,726146
1874,726147
2153,726147
2165,726147
2266,726148
2289,726148
2298,726148
567,726149
588,726149
599,726149
706,726150
928,726150
4034,726150
706,726151
928,726151
4034,726151
706,726152
928,726152
4034,726152
706,726153
928,726153
4034,726153
706,726154
928,726154
4034,726154
706,726155
928,726155
4034,726155
706,726156
928,726156
4034,726156
706,726157
928,726157
4034,726157
225,726158
269,726158
274,726158
4763,726187
4767,726187
4769,726187
2963,726188
3040,726188
3043,726188
1789,726189
1798,726189
4008,726189
1789,726190
1798,726190
4008,726190
1789,726191
1798,726191
4008,726191
1789,726192
1798,726192
4008,726192
225,726193
308,726193
326,726193
1814,726194
4091,726194
4097,726194
3,726195
55,726195
64,726195
1814,726196
1821,726196
1831,726196
1814,726197
1821,726197
1831,726197
706,726198
759,726198
767,726198
68,726199
91,726199
106,726199
68,726200
91,726200
106,726200
3737,726202
3738,726202
3750,726202
3737,726203
3804,726203
3813,726203
2963,726204
3064,726204
3945,726204
2478,726205
2627,726205
2630,726205
1874,726206
2033,726206
2036,726206
1874,726207
2088,726207
2092,726207
1814,726208
1821,726208
1853,726208
1814,726209
1821,726209
1853,726209
536,726210
542,726210
551,726210
1713,726211
1762,726211
1772,726211
1713,726212
1733,726212
1735,726212
536,726213
542,726213
547,726213
706,726214
915,726214
917,726214
225,726215
296,726215
3901,726215
225,726216
296,726216
3901,726216
1241,726217
1311,726217
1312,726217
2335,726218
2336,726218
2339,726218
1874,726219
1974,726219
1975,726219
1241,726220
1275,726220
3914,726220
2963,726221
3160,726221
3170,726221
2963,726222
3160,726222
3170,726222
2963,726223
3160,726223
3170,726223
2963,726224
3160,726224
3170,726224
2963,726225
3160,726225
3170,726225
930,726226
1022,726226
1029,726226
930,726227
1022,726227
1029,726227
930,726228
1022,726228
1029,726228
930,726229
1022,726229
1029,726229
930,726230
1022,726230
1029,726230
930,726231
1022,726231
1029,726231
930,726232
1022,726232
1029,726232
930,726233
1022,726233
1029,726233
930,726234
1022,726234
1029,726234
930,726235
1022,726235
1029,726235
567,726236
3834,726236
3850,726236
567,726237
3834,726237
3850,726237
930,726238
1206,726238
1208,726238
930,726239
1206,726239
1233,726239
930,726240
1022,726240
4001,726240
930,726241
1206,726241
1208,726241
930,726242
1206,726242
1208,726242
930,726243
1206,726243
1208,726243
930,726244
1206,726244
1231,726244
930,726245
1206,726245
1208,726245
2478,726247
2627,726247
2650,726247
2953,726248
4691,726248
4698,726248
2953,726249
4691,726249
4698,726249
2953,726250
4691,726250
4698,726250
2953,726251
4691,726251
4698,726251
2953,726252
4691,726252
4698,726252
2953,726253
4691,726253
4698,726253
2753,726254
2773,726254
2781,726254
2335,726255
2417,726255
2420,726255
225,726256
442,726256
468,726256
2753,726259
4489,726259
4501,726259
2753,726260
4489,726260
4501,726260
1333,726261
1367,726261
1369,726261
1789,726262
1805,726262
1807,726262
1789,726263
1805,726263
1807,726263
2335,726264
2363,726264
2364,726264
2335,726265
3882,726265
4201,726265
2335,726266
2417,726266
2426,726266
2335,726267
2373,726267
2377,726267
1789,726268
1798,726268
1802,726268
567,726269
588,726269
599,726269
567,726270
694,726270
703,726270
567,726271
568,726271
587,726271
1814,726272
1821,726272
1850,726272
68,726273
84,726273
87,726273
68,726274
74,726274
75,726274
68,726275
84,726275
87,726275
2753,726276
2773,726276
2779,726276
2753,726278
4525,726278
4532,726278
2753,726279
2773,726279
2779,726279
567,726281
588,726281
599,726281
567,726282
588,726282
599,726282
567,726283
588,726283
599,726283
567,726284
588,726284
599,726284
567,726285
588,726285
599,726285
567,726286
588,726286
599,726286
2963,726288
3130,726288
3138,726288
