manufacturer_id,name,image,identifier,website,description,is_featured,status,option_id,meta_keywords,meta_description,file,brand_icon,featured_order,sap_code
5829,"MIRANDA ",NULL,miranda,NULL,NULL,0,1,291851,,,,,NULL,29
5830,MIRANDA,NULL,miranda-5830,NULL,NULL,0,1,296357,,,,,NULL,NULL
5831,MIRANDA,NULL,miranda-5831,NULL,NULL,0,1,296358,,,,,NULL,NULL
5832,MISCO,NULL,misco,NULL,NULL,0,1,296484,,,,,NULL,NULL
5833,"MITUTOYO JAPAN",NULL,mitutoyo-japan-5833,NULL,NULL,0,1,305683,,,,,NULL,980
5834,MITUTOYO-CHINA,NULL,mitutoyo-china,NULL,NULL,0,1,295891,,,,,NULL,353
5835,MOBIFLEX,NULL,mobiflex,NULL,NULL,0,1,306589,,,,,NULL,1031
5836,MOBIL,NULL,mobil-5836,NULL,NULL,0,1,305569,,,,,NULL,115
5837,Mobil,NULL,mobil-5837,NULL,NULL,0,1,289820,,,,,NULL,115
5838,MOLYGRAPH,NULL,molygraph,NULL,NULL,0,1,305741,,,,,NULL,828
5839,MOLYKOTE,NULL,molykote,NULL,NULL,0,1,296418,,,,,NULL,116
5840,MOSERBAER,NULL,moserbaer,NULL,NULL,0,1,305935,,,,,NULL,742
5841,MOTWANE,NULL,motwane,NULL,NULL,0,1,291938,,,,,NULL,519
5842,MOUSER,NULL,mouser,NULL,NULL,0,1,305885,,,,,NULL,196
5843,"MR CLEAN",NULL,mr-clean,NULL,NULL,0,1,304922,,,,,NULL,NULL
5844,MR.LIGHT,NULL,mr-light,NULL,NULL,0,1,306579,,,,,NULL,NULL
5845,MTR,NULL,mtr,NULL,NULL,0,1,307672,,,,,NULL,NULL
5846,MULTITECH,NULL,multitech,NULL,NULL,0,1,302040,,,,,NULL,NULL
5847,"MURR ELEKTRONIK",NULL,murr-elektronik,NULL,NULL,0,1,307690,,,,,NULL,398
5848,MUVTON,NULL,muvton,NULL,NULL,0,1,307731,,,,,NULL,1169
5849,MVI,NULL,mvi,NULL,NULL,0,1,304845,,,,,NULL,NULL
5850,MVI,NULL,mvi-5850,NULL,NULL,0,1,304846,,,,,NULL,NULL
5851,MW,NULL,mw,NULL,NULL,0,1,305828,,,,,NULL,NULL
5852,MX,NULL,mx,NULL,NULL,0,1,305870,,,,,NULL,202
5853,NANDAN,NULL,nandan-5853,NULL,NULL,0,1,305871,,,,,NULL,NULL
5854,NATARAJ,NULL,nataraj,NULL,NULL,0,1,306581,,,,,NULL,884
5855,NATIONAL,NULL,national,NULL,NULL,0,1,304930,,,,,NULL,1252
5856,NATIONAL,NULL,national-5856,NULL,NULL,0,1,305982,,,,,NULL,NULL
5857,"NATIONAL INSTRUMENTS",NULL,national-instruments,NULL,NULL,0,1,296435,,,,,NULL,260
5858,"NATIONAL INSTRUMENTS",NULL,national-instruments-5858,NULL,NULL,0,1,296436,,,,,NULL,NULL
5859,"NATIONAL INSTRUMENTS",NULL,national-instruments-5859,NULL,NULL,0,1,296437,,,,,NULL,NULL
5860,NAVBHARAT,NULL,navbharat,NULL,NULL,0,1,305957,,,,,NULL,619
5861,NAVNEET,NULL,navneet,NULL,NULL,0,1,305518,,,,,NULL,763
5862,NAVNEET,NULL,navneet-5862,NULL,NULL,0,1,305519,,,,,NULL,NULL
5863,NBWPS,NULL,nbwps,NULL,NULL,0,1,305707,,,,,NULL,200
5864,NEC,NULL,nec,NULL,NULL,0,1,305596,,,,,NULL,1111
5865,"NEIL ROBERTSON",NULL,neil-robertson,NULL,NULL,0,1,296257,,,,,NULL,NULL
5866,NEULITE,NULL,neulite,NULL,NULL,0,1,305660,,,,,NULL,625
5867,NEUTRIK,NULL,neutrik,NULL,NULL,0,1,307750,,,,,NULL,1141
5868,NEWAGE,NULL,newage,NULL,NULL,0,1,305659,,,,,NULL,725
5869,NEWTURN,NULL,newturn,NULL,NULL,0,1,305552,,,,,NULL,502
5870,NICE,NULL,nice,NULL,NULL,0,1,296161,,,,,NULL,82
5871,NICROBRAZ,NULL,nicrobraz,NULL,NULL,0,1,305824,,,,,NULL,544
5872,NIKE,NULL,nike,NULL,NULL,0,1,307717,,,,,NULL,1293
5873,NIKUNI,NULL,nikuni,NULL,NULL,0,1,296368,,,,,NULL,687
5874,NILKAMAL,NULL,nilkamal-5874,NULL,NULL,0,1,308339,,,,,NULL,1224
5875,NILKAMAL,NULL,nilkamal-5875,NULL,NULL,0,1,307699,,,,,NULL,1224
5876,NIPRO,NULL,nipro,NULL,NULL,0,1,302105,,,,,NULL,152
5877,NISHICA,NULL,nishica,NULL,NULL,0,1,307677,,,,,NULL,NULL
5878,NJS,NULL,njs,NULL,NULL,0,1,305616,,,,,NULL,279
5879,NOCTRONIQUE,NULL,noctronique,NULL,NULL,0,1,305577,,,,,NULL,573
5880,NOGA,NULL,noga,NULL,NULL,0,1,307696,,,,,NULL,674
5881,"NORDSON EFD",NULL,nordson-efd,NULL,NULL,0,1,307679,,,,,NULL,1452
5882,NORDSTRAND,NULL,nordstrand,NULL,NULL,0,1,305809,,,,,NULL,188
5883,NORGEN,NULL,norgen,NULL,NULL,0,1,305762,,,,,NULL,NULL
5884,NORMEX,NULL,normex,NULL,NULL,0,1,305615,,,,,NULL,1474
5885,NOVAJET,NULL,novajet,NULL,NULL,0,1,305568,,,,,NULL,467
5886,NOVOTECHNIK,NULL,novotechnik,NULL,NULL,0,1,305914,,,,,NULL,137
5887,"NT CUTTER",NULL,nt-cutter,NULL,NULL,0,1,307687,,,,,NULL,NULL
5888,"O GENERAL",NULL,o-general,NULL,NULL,0,1,307697,,,,,NULL,1344
5889,OAYKAY,NULL,oaykay,NULL,NULL,0,1,307693,,,,,NULL,433
5890,"OCEAN CONTROL",NULL,ocean-control,NULL,NULL,0,1,305886,,,,,NULL,423
5891,OERLIKON,NULL,oerlikon,NULL,NULL,0,1,307653,,,,,NULL,NULL
5892,OHAUSR,NULL,ohausr,NULL,NULL,0,1,304926,,,,,NULL,NULL
5893,OHIO,NULL,ohio,NULL,NULL,0,1,305696,,,,,NULL,96
5894,OKS,NULL,oks,NULL,NULL,0,1,305628,,,,,NULL,86
5895,"OLAER BY PARKER",NULL,olaer-by-parker,NULL,NULL,0,1,295910,,,,,NULL,997
5896,OLIO,NULL,olio,NULL,NULL,0,1,307742,,,,,NULL,NULL
5897,OLIXAR,NULL,olixar,NULL,NULL,0,1,302063,,,,,NULL,1266
5898,OLYMPUS,NULL,olympus,NULL,NULL,0,1,305585,,,,,NULL,171
5899,OMARSTAR,NULL,omarstar,NULL,NULL,0,1,305849,,,,,NULL,276
5900,OPTEX,NULL,optex,NULL,NULL,0,1,305654,,,,,NULL,1290
5901,"OPTO 22",NULL,opto-22,NULL,NULL,0,1,305632,,,,,NULL,186
5902,"OPTO ENGINEERING",NULL,opto-engineering,NULL,NULL,0,1,296176,,,,,NULL,208
5903,OPTO-22,NULL,opto-22-5903,NULL,NULL,0,1,305769,,,,,NULL,NULL
5904,OPTO-22,NULL,opto-22-5904,NULL,NULL,0,1,305770,,,,,NULL,NULL
5905,OPTO22,NULL,opto22,NULL,NULL,0,1,302106,,,,,NULL,1358
5906,ORIENTAL,NULL,oriental,NULL,NULL,0,1,296443,,,,,NULL,269
5907,ORIENTAL,NULL,oriental-5907,NULL,NULL,0,1,296441,,,,,NULL,NULL
5908,ORIENTAL,NULL,oriental-5908,NULL,NULL,0,1,296442,,,,,NULL,NULL
5909,"ORION PACKART",NULL,orion-packart,NULL,NULL,0,1,305880,,,,,NULL,567
5910,"Orion Packart ",NULL,orion-packart-5910,NULL,NULL,0,1,294150,,,,,NULL,NULL
5911,ORLIKON,NULL,orlikon,NULL,NULL,0,1,307652,,,,,NULL,2362
5912,OSARAM,NULL,osaram,NULL,NULL,0,1,305534,,,,,NULL,NULL
5913,"OSHA ",NULL,osha,NULL,NULL,0,1,305888,,,,,NULL,1220
5914,OTP,NULL,otp,NULL,NULL,0,1,296099,,,,,NULL,1116
5915,OUTOKUMPU,NULL,outokumpu-5915,NULL,NULL,0,1,307698,,,,,NULL,NULL
5916,P-Tech,NULL,p-tech,NULL,NULL,0,1,305861,,,,,NULL,45
5917,PACIFIC,NULL,pacific,NULL,NULL,0,1,305971,,,,,NULL,437
5918,PACKRIGHT,NULL,packright,NULL,NULL,0,1,305815,,,,,NULL,NULL
5919,"PALAK RUBBER",NULL,palak-rubber,NULL,NULL,0,1,305705,,,,,NULL,219
5920,PANBLAST,NULL,panblast,NULL,NULL,0,1,304851,,,,,NULL,NULL
5921,PANKAJ,NULL,pankaj,NULL,NULL,0,1,307722,,,,,NULL,1440
5922,PAPST,NULL,papst,NULL,NULL,0,1,304954,,,,,NULL,587
5923,PAPST,NULL,papst-5923,NULL,NULL,0,1,304955,,,,,NULL,NULL
5924,PAPST,NULL,papst-5924,NULL,NULL,0,1,304956,,,,,NULL,NULL
5925,"PARKAR LEGRIS",NULL,parkar-legris,NULL,NULL,0,1,307704,,,,,NULL,1421
5926,PAT,NULL,pat,NULL,NULL,0,1,307724,,,,,NULL,580
5927,PAULUHN,NULL,pauluhn,NULL,NULL,0,1,305908,,,,,NULL,650
5928,PEAK,NULL,peak,NULL,NULL,0,1,306611,,,,,NULL,1157
5929,PEARLPET,NULL,pearlpet,NULL,NULL,0,1,305812,,,,,NULL,211
5930,"PEI GENESIS",NULL,pei-genesis,NULL,NULL,0,1,305763,,,,,NULL,1361
5931,"PEI GENESIS",NULL,pei-genesis-5931,NULL,NULL,0,1,305764,,,,,NULL,NULL
5932,"PEPPERL  FUCHS",NULL,pepperl-fuchs,NULL,NULL,0,1,304942,,,,,NULL,862
5933,"PERKIN ELMER",NULL,perkin-elmer,NULL,NULL,0,1,307721,,,,,NULL,1217
5934,PERKINELMER,NULL,perkinelmer,NULL,NULL,0,1,307675,,,,,NULL,NULL
5935,"PERSPECTIVE SCIENTIFIC",NULL,perspective-scientific,NULL,NULL,0,1,296385,,,,,NULL,73
5936,PFEIFFER,NULL,pfeiffer,NULL,NULL,0,1,305851,,,,,NULL,283
5937,PHC,NULL,phc,NULL,NULL,0,1,305962,,,,,NULL,1291
5938,"PHOENIX CONTACT",NULL,phoenix-contact,NULL,NULL,0,1,307714,,,,,NULL,692
5939,"PHOENIX THUNDER",NULL,phoenix-thunder,NULL,NULL,0,1,305872,,,,,NULL,274
5940,PHOTOFAST,NULL,photofast,NULL,NULL,0,1,302062,,,,,NULL,798
5941,PICK,NULL,pick-5941,NULL,NULL,0,1,305944,,,,,NULL,NULL
5942,PIDILITE,NULL,pidilite-5942,NULL,NULL,0,1,305630,,,,,NULL,345
5943,PIG,NULL,pig,NULL,NULL,0,1,305925,,,,,NULL,NULL
5944,PILZ,NULL,pilz,NULL,NULL,0,1,296365,,,,,NULL,466
5945,"PILZ INDUSTRIAL ELECTRONICS",NULL,pilz-industrial-electronics,NULL,NULL,0,1,304837,,,,,NULL,NULL
5946,PixeLINK,NULL,pixelink,NULL,NULL,0,1,307736,,,,,NULL,896
5947,"PL ELECTRIC",NULL,pl-electric,NULL,NULL,0,1,305983,,,,,NULL,1457
5948,PLYMOVENT,NULL,plymovent,NULL,NULL,0,1,306605,,,,,NULL,1136
5949,POLYCOM,NULL,polycom,NULL,NULL,0,1,305754,,,,,NULL,NULL
5950,POLYCOM,NULL,polycom-5950,NULL,NULL,0,1,305755,,,,,NULL,NULL
5951,POLYCOM,NULL,polycom-5951,NULL,NULL,0,1,305753,,,,,NULL,NULL
5952,POLYHYDRON,NULL,polyhydron,NULL,NULL,0,1,305927,,,,,NULL,586
5953,POLYSIL,NULL,polysil,NULL,NULL,0,1,296457,,,,,NULL,351
5954,POLYSIL,NULL,polysil-5954,NULL,NULL,0,1,296458,,,,,NULL,NULL
5955,POLYSIL,NULL,polysil-5955,NULL,NULL,0,1,296459,,,,,NULL,NULL
5956,POLYSIL,NULL,polysil-5956,NULL,NULL,0,1,296460,,,,,NULL,NULL
5957,POLYSIL,NULL,polysil-5957,NULL,NULL,0,1,296461,,,,,NULL,NULL
5958,PORTASPEC,NULL,portaspec,NULL,NULL,0,1,305820,,,,,NULL,502
5959,"POSITIVE METERING PUMPS I PVT LTD",NULL,positive-metering-pumps-i-pvt-ltd,NULL,NULL,0,1,296080,,,,,NULL,NULL
5960,"POST IT",NULL,post-it-5960,NULL,NULL,0,1,305688,,,,,NULL,NULL
5961,"POWER SUPPORT",NULL,power-support,NULL,NULL,0,1,305625,,,,,NULL,803
5962,POWER-SONIC,NULL,power-sonic,NULL,NULL,0,1,305677,,,,,NULL,NULL
5963,POWERFULL,NULL,powerfull,NULL,NULL,0,1,305786,,,,,NULL,NULL
5964,POWERMASTER,NULL,powermaster,NULL,NULL,0,1,305817,,,,,NULL,1111
5965,PPI,NULL,ppi,NULL,NULL,0,1,295995,,,,,NULL,495
5966,PRECIOUS,NULL,precious,NULL,NULL,0,1,307637,,,,,NULL,1434
5967,"PRECIOUS INSTRUMENTS",NULL,precious-instruments,NULL,NULL,0,1,307636,,,,,NULL,NULL
5968,"PRECISE CHAMPION",NULL,precise-champion,NULL,NULL,0,1,307732,,,,,NULL,1478
5969,"PRECISION ",NULL,precision-5969,NULL,NULL,0,1,305522,,,,,NULL,NULL
5970,"PRESSURE WELDING MACHINES LIMITED",NULL,pressure-welding-machines-limited,NULL,NULL,0,1,296401,,,,,NULL,NULL
5971,"PRESSURE WELDING MACHINES LIMITED",NULL,pressure-welding-machines-limited-5971,NULL,NULL,0,1,296402,,,,,NULL,NULL
5972,"PRESSURE WELDING MACHINES LIMITED",NULL,pressure-welding-machines-limited-5972,NULL,NULL,0,1,296403,,,,,NULL,NULL
5973,"PRESSURE WELDING MACHINES LIMITED",NULL,pressure-welding-machines-limited-5973,NULL,NULL,0,1,296404,,,,,NULL,NULL
5974,"PRESSURE WELDING MACHINES LTD",NULL,pressure-welding-machines-ltd,NULL,NULL,0,1,305597,,,,,NULL,34
5975,PRIME,NULL,prime-5975,NULL,NULL,0,1,305931,,,,,NULL,743
5976,"PRIME TOOLS ",NULL,prime-tools,NULL,NULL,0,1,305900,,,,,NULL,1267
5977,PRO'SKIT,NULL,pro-skit,NULL,NULL,0,1,305521,,,,,NULL,818
5978,PROAIM,NULL,proaim,NULL,NULL,0,1,305865,,,,,NULL,76
5979,PROLITE,NULL,prolite,NULL,NULL,0,1,305642,,,,,NULL,840
5980,PROMPT,NULL,prompt,NULL,NULL,0,1,295906,,,,,NULL,NULL
5981,PROMTECH,NULL,promtech,NULL,NULL,0,1,305834,,,,,NULL,1193
5982,PROTECTOR,NULL,protector,NULL,NULL,0,1,305598,,,,,NULL,70
5983,PROTEGOR,NULL,protegor,NULL,NULL,0,1,305793,,,,,NULL,NULL
5984,PROTEGOR,NULL,protegor-5984,NULL,NULL,0,1,305794,,,,,NULL,NULL
5985,PTC,NULL,ptc,NULL,NULL,0,1,307681,,,,,NULL,2102
5986,PTP,NULL,ptp,NULL,NULL,0,1,307680,,,,,NULL,NULL
5987,PULS,NULL,puls,NULL,NULL,0,1,296181,,,,,NULL,287
5988,"PULSE LITE",NULL,pulse-lite,NULL,NULL,0,1,302112,,,,,NULL,227
5989,PUMA,NULL,puma,NULL,NULL,0,1,305778,,,,,NULL,1388
5990,PUMA,NULL,puma-5990,NULL,NULL,0,1,305779,,,,,NULL,NULL
5991,PUMA,NULL,puma-5991,NULL,NULL,0,1,305780,,,,,NULL,NULL
5992,PYROPOL,NULL,pyropol,NULL,NULL,0,1,306583,,,,,NULL,1392
5993,PYROPRESS,NULL,pyropress,NULL,NULL,0,1,296096,,,,,NULL,NULL
5994,QI,NULL,qi,NULL,NULL,0,1,295908,,,,,NULL,NULL
5995,"QUANTA AMERON",NULL,quanta-ameron,NULL,NULL,0,1,295889,,,,,NULL,NULL
5996,"QUANTA CAMERON",NULL,quanta-cameron,NULL,NULL,0,1,305561,,,,,NULL,NULL
5997,QUIRKY,NULL,quirky,NULL,NULL,0,1,305563,,,,,NULL,526
5998,RACINE,NULL,racine,NULL,NULL,0,1,296067,,,,,NULL,686
5999,Racold,NULL,racold,NULL,NULL,0,1,305527,,,,,NULL,647
6000,RADIX,NULL,radix,NULL,NULL,0,1,296340,,,,,NULL,151
6001,RADIX,NULL,radix-6001,NULL,NULL,0,1,296341,,,,,NULL,151
6002,RADIX,NULL,radix-6002,NULL,NULL,0,1,296342,,,,,NULL,151
6003,RADIX,NULL,radix-6003,NULL,NULL,0,1,296343,,,,,NULL,151
6004,RAICO,NULL,raico,NULL,NULL,0,1,295994,,,,,NULL,NULL
6005,RAJAMANE,NULL,rajamane,NULL,NULL,0,1,296367,,,,,NULL,248
6006,RAJLAXMI,NULL,rajlaxmi,NULL,NULL,0,1,302101,,,,,NULL,NULL
6007,RAJLAXMI,NULL,rajlaxmi-6007,NULL,NULL,0,1,302102,,,,,NULL,NULL
6008,RAJLAXMI,NULL,rajlaxmi-6008,NULL,NULL,0,1,302100,,,,,NULL,NULL
6009,RAKSHAK,NULL,rakshak,NULL,NULL,0,1,302071,,,,,NULL,55
6010,RELPOL,NULL,relpol,NULL,NULL,0,1,306602,,,,,NULL,1131
6011,REMA,NULL,rema,NULL,NULL,0,1,307740,,,,,NULL,1045
6012,RENCAST,NULL,rencast,NULL,NULL,0,1,305633,,,,,NULL,275
6013,RENOLD,NULL,renold,NULL,NULL,0,1,295956,,,,,NULL,NULL
6014,REVSCI,NULL,revsci,NULL,NULL,0,1,305590,,,,,NULL,594
6015,REYCHEM,NULL,reychem,NULL,NULL,0,1,305822,,,,,NULL,1341
6016,RHODES,NULL,rhodes,NULL,NULL,0,1,305915,,,,,NULL,157
6017,RICHER,NULL,richer,NULL,NULL,0,1,305532,,,,,NULL,NULL
6018,RICOH,NULL,ricoh,NULL,NULL,0,1,302085,,,,,NULL,80
6019,RICOH,NULL,ricoh-6019,NULL,NULL,0,1,302086,,,,,NULL,NULL
6020,RICOH,NULL,ricoh-6020,NULL,NULL,0,1,302087,,,,,NULL,NULL
6021,RIG-GRIP,NULL,rig-grip,NULL,NULL,0,1,296483,,,,,NULL,559
6022,RILON,NULL,rilon,NULL,NULL,0,1,302038,,,,,NULL,NULL
6023,RIN,NULL,rin,NULL,NULL,0,1,295987,,,,,NULL,NULL
6024,RITURAJ,NULL,rituraj,NULL,NULL,0,1,305746,,,,,NULL,647
6025,RITURAJ,NULL,rituraj-6025,NULL,NULL,0,1,305747,,,,,NULL,647
6026,ROCKLANDER,NULL,rocklander,NULL,NULL,0,1,305574,,,,,NULL,551
6027,ROCOL,NULL,rocol,NULL,NULL,0,1,305940,,,,,NULL,NULL
6028,"ROCOL UK",NULL,rocol-uk,NULL,NULL,0,1,296087,,,,,NULL,748
6029,ROEMHELD,NULL,roemheld,NULL,NULL,0,1,305717,,,,,NULL,NULL
6030,ROEMHELD,NULL,roemheld-6030,NULL,NULL,0,1,305718,,,,,NULL,NULL
6031,"ROGER & MORIS",NULL,roger-moris-6031,NULL,NULL,0,1,305702,,,,,NULL,338
6032,ROLAND,NULL,roland,NULL,NULL,0,1,305973,,,,,NULL,1070
6033,ROMA,NULL,roma-6033,NULL,NULL,0,1,305626,,,,,NULL,338
6034,ROTODEL,NULL,rotodel,NULL,NULL,0,1,295940,,,,,NULL,713
6035,ROTOMAC,NULL,rotomac-6035,NULL,NULL,0,1,305930,,,,,NULL,NULL
6036,RSG,NULL,rsg,NULL,NULL,0,1,304944,,,,,NULL,728
6037,"RSK JAPAN",NULL,rsk-japan,NULL,NULL,0,1,305833,,,,,NULL,788
6038,RUBERT,NULL,rubert,NULL,NULL,0,1,296393,,,,,NULL,1553
6039,RUD,NULL,rud,NULL,NULL,0,1,296048,,,,,NULL,623
6040,"RUF N TUF",NULL,ruf-n-tuf,NULL,NULL,0,1,295943,,,,,NULL,1156
6041,RXMARINE,NULL,rxmarine,NULL,NULL,0,1,305829,,,,,NULL,205
6042,"S P",NULL,s-p,NULL,NULL,0,1,305751,,,,,NULL,NULL
6043,"S P",NULL,s-p-6043,NULL,NULL,0,1,305752,,,,,NULL,NULL
6044,"SAFE PRO",NULL,safe-pro,NULL,NULL,0,1,305576,,,,,NULL,1123
6045,SAFEGATE,NULL,safegate,NULL,NULL,0,1,305545,,,,,NULL,1444
6046,SAFT,NULL,saft,NULL,NULL,0,1,295905,,,,,NULL,1447
6047,SAGAR,NULL,sagar,NULL,NULL,0,1,305614,,,,,NULL,164
6048,Sagar,NULL,sagar-6048,NULL,NULL,0,1,291899,,,,,NULL,NULL
6049,"SAI ARC",NULL,sai-arc,NULL,NULL,0,1,305701,,,,,NULL,504
6050,SAINO,NULL,saino,NULL,NULL,0,1,304940,,,,,NULL,95
6051,SAMICK,NULL,samick,NULL,NULL,0,1,307651,,,,,NULL,1403
6052,SAMYAK,NULL,samyak,NULL,NULL,0,1,296369,,,,,NULL,668
6053,SAMYAK,NULL,samyak-6053,NULL,NULL,0,1,296370,,,,,NULL,NULL
6054,SANDISK,NULL,sandisk,NULL,NULL,0,1,305841,,,,,NULL,432
6055,"SANT VALVES",NULL,sant-valves,NULL,NULL,0,1,306580,,,,,NULL,1035
6056,SANYO,NULL,sanyo,NULL,NULL,0,1,306612,,,,,NULL,1652
6057,"SANYO DENKI",NULL,sanyo-denki,NULL,NULL,0,1,306558,,,,,NULL,613
6058,SATA,NULL,sata,NULL,NULL,0,1,296162,,,,,NULL,85
6059,SAVIOUR,NULL,saviour,NULL,NULL,0,1,305757,,,,,NULL,2916
6060,SCHAFFNER,NULL,schaffner,NULL,NULL,0,1,296364,,,,,NULL,578
6061,SCHAUBLIN,NULL,schaublin,NULL,NULL,0,1,305988,,,,,NULL,1535
6062,SCHMERSAL,NULL,schmersal,NULL,NULL,0,1,307725,,,,,NULL,1110
6063,SCHWEGLER,NULL,schwegler,NULL,NULL,0,1,306430,,,,,NULL,1240
6064,"SCIENTIFIC DEVICES",NULL,scientific-devices,NULL,NULL,0,1,296185,,,,,NULL,298
6065,"Screen Technics ",NULL,screen-technics,NULL,NULL,0,1,295948,,,,,NULL,225
6066,SCULPEY,NULL,sculpey,NULL,NULL,0,1,305645,,,,,NULL,233
6067,SEA,NULL,sea,NULL,NULL,0,1,296219,,,,,NULL,595
6068,SEAFLOW,NULL,seaflow,NULL,NULL,0,1,305656,,,,,NULL,NULL
6069,SEAGATE,NULL,seagate,NULL,NULL,0,1,305913,,,,,NULL,1673
6070,SEEIT,NULL,seeit,NULL,NULL,0,1,302041,,,,,NULL,NULL
6071,SEEIT,NULL,seeit-6071,NULL,NULL,0,1,302042,,,,,NULL,NULL
6072,SEEIT,NULL,seeit-6072,NULL,NULL,0,1,302043,,,,,NULL,NULL
6073,SEEIT,NULL,seeit-6073,NULL,NULL,0,1,302044,,,,,NULL,NULL
6074,SEIFFERT,NULL,seiffert,NULL,NULL,0,1,305586,,,,,NULL,192
6075,SEKI,NULL,seki,NULL,NULL,0,1,305949,,,,,NULL,945
6076,"SEPACK SEVANA",NULL,sepack-sevana,NULL,NULL,0,1,305694,,,,,NULL,NULL
6077,"SERVO CONTROL",NULL,servo-control,NULL,NULL,0,1,296405,,,,,NULL,NULL
6078,"SEVEN OCEANS",NULL,seven-oceans,NULL,NULL,0,1,305623,,,,,NULL,1243
6079,SEW,NULL,sew,NULL,NULL,0,1,305938,,,,,NULL,NULL
6080,SG,NULL,sg,NULL,NULL,0,1,307685,,,,,NULL,NULL
6081,SHAKO,NULL,shako,NULL,NULL,0,1,306606,,,,,NULL,1140
6082,SHAKTI,NULL,shakti,NULL,NULL,0,1,296476,,,,,NULL,2383
6083,SHARPEX,NULL,sharpex,NULL,NULL,0,1,307634,,,,,NULL,1023
6084,SHAVISION,NULL,shavision,NULL,NULL,0,1,305882,,,,,NULL,505
6085,SHELL,NULL,shell,NULL,NULL,0,1,295867,,,,,NULL,92
6086,SHIMADZU,NULL,shimadzu,NULL,NULL,0,1,295585,,,,,NULL,1233
6087,SHM,NULL,shm,NULL,NULL,0,1,302045,,,,,NULL,NULL
6088,SHOCKWATCH,NULL,shockwatch,NULL,NULL,0,1,306568,,,,,NULL,1409
6089,"SHREEJI INDUSTRIES",NULL,shreeji-industries,NULL,NULL,0,1,305619,,,,,NULL,303
6090,"SHREEJI TECHNOLOGY",NULL,shreeji-technology,NULL,NULL,0,1,296034,,,,,NULL,601
6091,SHYAAM,NULL,shyaam,NULL,NULL,0,1,302084,,,,,NULL,72
6092,"SIEFFERT INDUSTRIAL INC",NULL,sieffert-industrial-inc,NULL,NULL,0,1,296292,,,,,NULL,NULL
6093,"SIEFFERT INDUSTRIAL INC",NULL,sieffert-industrial-inc-6093,NULL,NULL,0,1,296293,,,,,NULL,NULL
6094,"SIEFFERT INDUSTRIAL INC",NULL,sieffert-industrial-inc-6094,NULL,NULL,0,1,296294,,,,,NULL,NULL
6095,SIERRA,NULL,sierra,NULL,NULL,0,1,307733,,,,,NULL,864
6096,SIKA,NULL,sika,NULL,NULL,0,1,305803,,,,,NULL,858
6097,SIKA,NULL,sika-6097,NULL,NULL,0,1,296050,,,,,NULL,858
6098,SIKAFLEX,NULL,sikaflex,NULL,NULL,0,1,305876,,,,,NULL,356
6099,SIKO,NULL,siko,NULL,NULL,0,1,305869,,,,,NULL,1384
6100,SILMAX,NULL,silmax,NULL,NULL,0,1,305725,,,,,NULL,NULL
6101,SILVENT,NULL,silvent,NULL,NULL,0,1,305878,,,,,NULL,NULL
6102,SJP,NULL,sjp,NULL,NULL,0,1,305687,,,,,NULL,NULL
6103,SKIDCARE,NULL,skidcare,NULL,NULL,0,1,296348,,,,,NULL,1027
6104,SKIDCARE,NULL,skidcare-6104,NULL,NULL,0,1,296349,,,,,NULL,NULL
6105,SKIDCARE,NULL,skidcare-6105,NULL,NULL,0,1,296350,,,,,NULL,NULL
6106,SKYLOTEC,NULL,skylotec,NULL,NULL,0,1,305703,,,,,NULL,91
6107,SLIMBUMPER,NULL,slimbumper,NULL,NULL,0,1,295880,,,,,NULL,NULL
6108,SMS,NULL,sms,NULL,NULL,0,1,306436,,,,,NULL,1326
6109,"Snap On",NULL,snap-on-6109,NULL,NULL,0,1,305536,,,,,NULL,683
6110,"SNAP-ON TOOLS",NULL,snap-on-tools,NULL,NULL,0,1,304843,,,,,NULL,NULL
6111,"SNAP-ON TOOLS",NULL,snap-on-tools-6111,NULL,NULL,0,1,304844,,,,,NULL,NULL
6112,"SOFT CLEAR",NULL,soft-clear,NULL,NULL,0,1,295885,,,,,NULL,NULL
6113,"SOLE SAFE",NULL,sole-safe,NULL,NULL,0,1,302059,,,,,NULL,1773
6114,SONIA,NULL,sonia,NULL,NULL,0,1,296172,,,,,NULL,149
6115,SOUTHCO,NULL,southco,NULL,NULL,0,1,305530,,,,,NULL,99
6116,SOUTHCO,NULL,southco-6116,NULL,NULL,0,1,305531,,,,,NULL,NULL
6117,"SP AIR TOOLS",NULL,sp-air-tools,NULL,NULL,0,1,306616,,,,,NULL,1259
6118,SPARKLE,NULL,sparkle,NULL,NULL,0,1,306598,,,,,NULL,1075
6119,SPARX,NULL,sparx,NULL,NULL,0,1,305781,,,,,NULL,1389
6120,SPARX,NULL,sparx-6120,NULL,NULL,0,1,305782,,,,,NULL,NULL
6121,SPARX,NULL,sparx-6121,NULL,NULL,0,1,305783,,,,,NULL,NULL
6122,SPEEDAIRE,NULL,speedaire,NULL,NULL,0,1,295935,,,,,NULL,NULL
6123,SPILLTECH,NULL,spilltech,NULL,NULL,0,1,305742,,,,,NULL,NULL
6124,SPL,NULL,spl,NULL,NULL,0,1,305967,,,,,NULL,286
6125,SPORLAN,NULL,sporlan,NULL,NULL,0,1,306609,,,,,NULL,NULL
6126,SPS/CHANDRA,NULL,sps-chandra,NULL,NULL,0,1,295986,,,,,NULL,NULL
