Branch,Project,Invoice No.,Date,Customer, Document Total ,POD
Maharashtra,,202002023,16-Sep-2019,Adino Telecom Ltd.," 153,105.00 ",
Maharashtra,,202002035,16-Sep-2019,Hindustan Unilever Ltd.," 5,437.44 ",
Maharashtra,,202002039,16-Sep-2019,Hindustan Unilever Ltd.," 12,291.59 ",
Maharashtra,,202002041,16-Sep-2019,Unilever Industries Pvt. Ltd.," 122,720.00 ",
Maharashtra,35618,202002049,17-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 43,805.38 ",
Maharashtra,33741,202002052,17-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 24,290.30 ",
Maharashtra,36301,202002053,17-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,760.64 ",
Maharashtra,28340,202002054,17-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,145.16 ",
Maharashtra,,202002070,17-Sep-2019,Delhi International Airport Limited," 52,279.90 ",
Maharashtra,34396,202002073,17-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 20,609.18 ",
Maharashtra,32113,202002083,18-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 214,600.69 ",
Maharashtra,,202002086,18-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 44,781.00 ",
Maharashtra,,202002087,18-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,878.00 ",
Maharashtra,33755,202002094,18-Sep-2019,IAC International Automotive India Pvt. Ltd.," 36,403.00 ",
Maharashtra,,202002096,18-Sep-2019,Colgate-Palmolive India Ltd.," 2,950.00 ",
Maharashtra,,202002117,19-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 22,978.96 ",
Maharashtra,,202002118,19-Sep-2019,Colgate-Palmolive India Ltd.," 6,778.72 ",
Maharashtra,,202002119,19-Sep-2019,POSCO-Maharashtra Steel Pvt. Ltd.," 49,280.00 ",
Maharashtra,,202002120,19-Sep-2019,Colgate-Palmolive India Ltd.," 9,333.75 ",
Maharashtra,,202002124,20-Sep-2019,Hindustan Unilever Ltd.," 67,024.00 ",
Maharashtra,,202002128,20-Sep-2019,Hindustan Unilever Ltd.," 25,277.64 ",
Maharashtra,,202002129,20-Sep-2019,Hindustan Unilever Ltd.," 5,134.18 ",
Maharashtra,36301,202002140,21-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,760.64 ",
Maharashtra,36452,202002144,21-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 63,838.00 ",
Maharashtra,33982,202002145,21-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 3,036.26 ",
Maharashtra,,202002151,21-Sep-2019,GE Diesel Locomotive Pvt. Ltd.," 26,137.00 ",
Maharashtra,36301,202002154,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,507.10 ",
Maharashtra,35798,202002155,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,077.82 ",
Maharashtra,34396,202002156,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 41,218.34 ",
Maharashtra,35609,202002157,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 28,733.34 ",
Maharashtra,,202002163,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 11,629.26 ",
Maharashtra,33741,202002165,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,145.16 ",
Maharashtra,28340,202002166,23-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 38,864.48 ",
Maharashtra,,202002170,23-Sep-2019,Unilever Industries Pvt. Ltd.," 23,954.00 ",
Maharashtra,,202002173,23-Sep-2019,ESK India Commerce & Trade Pvt. Ltd.," 98,348.20 ",
Maharashtra,,202002184,24-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 60,958.80 ",
Maharashtra,,202002185,24-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 16,023.70 ",
Maharashtra,,202002186,24-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 223,504.84 ",
Maharashtra,,202002199,25-Sep-2019,GE Diesel Locomotive Pvt. Ltd.," 112,100.00 ",
Maharashtra,36301,202002200,25-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,507.10 ",
Maharashtra,36452,202002201,25-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 63,838.00 ",
Maharashtra,,202002202,25-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,736.56 ",
Maharashtra,,202002227,26-Sep-2019,Huntsman International India Pvt Ltd," 1,008.00 ",
Maharashtra,,202002228,26-Sep-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 48,728.10 ",
Maharashtra,,202002233,27-Sep-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 38,390.12 ",
Maharashtra,35618,202002238,27-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,902.68 ",
Maharashtra,34396,202002239,27-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,579.82 ",
Maharashtra,36183,202002240,27-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 16,029.36 ",
Maharashtra,28340,202002241,27-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 48,580.60 ",
Maharashtra,,202002246,27-Sep-2019,Procter & Gamble Home Products Pvt. Ltd.," 1,496.72 ",
Maharashtra,,202002249,27-Sep-2019,GlaxoSmithKline Consumer Healthcare Ltd.," 9,214.62 ",
Maharashtra,,202002254,30-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 18,634.56 ",
Maharashtra,,202002255,30-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 3,478.64 ",
Maharashtra,,202002257,30-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 274,764.25 ",
Maharashtra,,202002267,30-Sep-2019,GlaxoSmithKline Consumer Healthcare Ltd., 729.24 ,
Maharashtra,,202002281,30-Sep-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 35,400.00 ",
Maharashtra,,202002285,30-Sep-2019,Colgate-Palmolive India Ltd.," 2,876.25 ",
Maharashtra,,202002286,30-Sep-2019,Colgate-Palmolive India Ltd.," 2,301.00 ",
Maharashtra,,202002287,30-Sep-2019,Colgate-Palmolive India Ltd., 625.40 ,
Maharashtra,35613,202002299,1-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 7,238.36 ",
Maharashtra,36301,202002300,1-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 8,507.10 ",
Maharashtra,35798,202002301,1-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 87,823.86 ",
Maharashtra,,202002320,1-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 38,248.35 ",
Maharashtra,,202002344,3-Oct-2019,Adino Telecom Ltd.," 25,134.00 ",
Maharashtra,,202002350,4-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 163,991.44 ",
Maharashtra,,202002357,4-Oct-2019,Survival Systems India," 5,963.72 ",
Maharashtra,,202002359,4-Oct-2019,Reliance Industries Ltd.," 460,200.00 ",
Maharashtra,33583,202002361,4-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 43,608.08 ",
Maharashtra,35618,202002363,5-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,902.68 ",
Maharashtra,,202002371,7-Oct-2019,Hindustan Unilever Ltd.," 12,291.59 ",
Maharashtra,,202002375,7-Oct-2019,Colgate-Palmolive India Ltd.," 6,092.40 ",
Maharashtra,,202002376,7-Oct-2019,Colgate-Palmolive India Ltd.," 51,684.00 ",
Maharashtra,,202002378,7-Oct-2019,Western Services India, 828.12 ,
Maharashtra,,202002382,7-Oct-2019,POSCO-Maharashtra Steel Pvt. Ltd.," 22,035.20 ",
Maharashtra,,202002383,7-Oct-2019,POSCO-Maharashtra Steel Pvt. Ltd.," 22,431.80 ",
Maharashtra,,202002384,7-Oct-2019,Colgate-Palmolive India Ltd.," 5,074.00 ",
Maharashtra,35154,202002399,9-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,270.24 ",
Maharashtra,30512,202002400,9-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 20,035.70 ",
Maharashtra,36450,202002401,9-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 31,509.13 ",
Maharashtra,,202002404,9-Oct-2019,Covestro India Pvt. Ltd.," 2,856.00 ",
Maharashtra,,202002419,9-Oct-2019,Colgate-Palmolive India Ltd.," 6,389.70 ",
Maharashtra,,202002420,9-Oct-2019,Colgate-Palmolive India Ltd.," 9,689.97 ",
Maharashtra,,202002421,9-Oct-2019,Colgate-Palmolive India Ltd.," 5,130.46 ",
Maharashtra,32852,202002423,10-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 1,390.98 ",
Maharashtra,35941,202002424,10-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,269.76 ",
Maharashtra,35618,202002425,10-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 21,902.68 ",
Maharashtra,35154,202002427,10-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,908.32 ",
Maharashtra,,202002428,10-Oct-2019,Colgate-Palmolive India Ltd., 471.54 ,
Maharashtra,,202002433,10-Oct-2019,Colgate-Palmolive India Ltd.," 7,765.80 ",
Maharashtra,,202002437,10-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 52,265.31 ",
Maharashtra,,202002441,11-Oct-2019,POSCO-Maharashtra Steel Pvt. Ltd.," 73,812.80 ",
Maharashtra,,202002444,11-Oct-2019,Colgate-Palmolive India Ltd.," 12,454.62 ",
Maharashtra,,202002448,11-Oct-2019,Survival Systems India," 14,906.94 ",
Maharashtra,,202002449,11-Oct-2019,Survival Systems India," 21,553.88 ",
Maharashtra,33474,202002459,14-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 10,981.08 ",
Maharashtra,35441,202002460,14-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,848.38 ",
Maharashtra,36450,202002485,15-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 65,926.78 ",
Maharashtra,,202002490,15-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 4,928.10 ",
Maharashtra,,202002510,16-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,760.64 ",
Maharashtra,,202002535,17-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 12,388.07 ",
Maharashtra,,202002547,17-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 13,794.80 ",
Maharashtra,,202002548,17-Oct-2019,Henkel Adhesive Technologies India Pvt. Ltd.," 25,244.48 ",
Maharashtra,,202002549,17-Oct-2019,Flextronics Technologies India Pvt. Ltd., -   ,
Maharashtra,,202002635,23-Oct-2019,Survival Systems India," 3,230.84 ",
Maharashtra,,202002668,25-Oct-2019,Paxson Industries Private Limited," 295,305.64 ",
Maharashtra,,202002680,30-Oct-2019,Reliance Industries Ltd.," 539,263.20 ",
Maharashtra,,203000001,2-Sep-2019,Ganesh Enterprises," 7,499,490.00 ",
Maharashtra,,203000002,2-Sep-2019,Ganesh Enterprises," 7,667,640.00 ",
Maharashtra,,203000003,2-Sep-2019,Ganesh Enterprises," 8,373,870.00 ",
Maharashtra,,203000004,2-Sep-2019,Ganesh Enterprises," 7,432,230.00 ",
Maharashtra,,203000005,3-Sep-2019,Ganesh Enterprises," 4,304,640.00 ",
Gujarat,33055,204000001,2-Apr-2019,Ingersoll Rand (India) Ltd.," 12,862.00 ",
Gujarat,31287,204000002,2-Apr-2019,GHCL Ltd.," 9,991.06 ",
Gujarat,33055,204000003,2-Apr-2019,Ingersoll Rand (India) Ltd.," 3,068.00 ",
Gujarat,32233,204000004,2-Apr-2019,GHCL Ltd.," 6,031.58 ",
Gujarat,30441,204000005,2-Apr-2019,GHCL Ltd.," 2,463.14 ",
Gujarat,33055,204000006,2-Apr-2019,Ingersoll Rand (India) Ltd.," 18,290.00 ",
Gujarat,27319,204000007,2-Apr-2019,GE T and D India Ltd.," 23,538.52 ",
Gujarat,31570,204000008,2-Apr-2019,ABB India Ltd.," 54,162.00 ",
Gujarat,31723,204000009,2-Apr-2019,ABB India Ltd.," 2,202.48 ",
Gujarat,31723,204000010,2-Apr-2019,ABB India Ltd.," 1,615.42 ",
Gujarat,31723,204000011,2-Apr-2019,ABB India Ltd.," 125,118.46 ",
Gujarat,31166,204000015,3-Apr-2019,ABB India Ltd.," 7,471.14 ",
Gujarat,32673,204000016,3-Apr-2019,GE T and D India Ltd., 800.04 ,
Gujarat,33002,204000017,3-Apr-2019,GE Power Systems India Pvt. Ltd.," 33,143.26 ",
Gujarat,30604,204000018,3-Apr-2019,ABB India Ltd.," 29,594.40 ",
Gujarat,32978,204000020,4-Apr-2019,ABB India Ltd.," 14,012.62 ",
Gujarat,32213,204000021,4-Apr-2019,GE Power Systems India Pvt. Ltd.," 38,076.24 ",
Gujarat,32797,204000023,4-Apr-2019,GE Power Systems India Pvt. Ltd.," 44,876.60 ",
Gujarat,33179,204000025,5-Apr-2019,Bombardier Transportation India Pvt. Ltd.," 124,282.62 ",
Gujarat,31805,204000026,5-Apr-2019,ABB India Ltd.," 57,845.96 ",
Gujarat,32471,204000027,5-Apr-2019,ABB India Ltd.," 2,496.93 ",
Gujarat,32055,204000030,5-Apr-2019,ABB India Ltd.," 43,016.90 ",
Gujarat,32659,204000033,5-Apr-2019,GHCL Ltd.," 14,566.28 ",
Gujarat,32892,204000034,5-Apr-2019,ABB India Ltd.," 15,576.00 ",
Gujarat,30866,204000035,5-Apr-2019,GE Power Systems India Pvt. Ltd.," 8,427.56 ",
Gujarat,32847,204000036,5-Apr-2019,GHCL Ltd., 573.48 ,
Gujarat,32866,204000037,5-Apr-2019,GHCL Ltd.," 3,497.52 ",
Gujarat,33014,204000038,5-Apr-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 25,960.00 ",
Gujarat,29836,204000039,5-Apr-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 645,205.64 ",
Gujarat,32543,204000040,5-Apr-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 6,136.00 ",
Gujarat,33202,204000042,8-Apr-2019,ABB India Ltd.," 1,566.26 ",
Gujarat,32978,204000043,8-Apr-2019,ABB India Ltd.," 3,921.50 ",
Gujarat,32921,204000044,8-Apr-2019,ABB India Ltd.," 1,247.56 ",
Gujarat,32912,204000045,9-Apr-2019,GHCL Ltd.," 4,150.06 ",
Gujarat,32495,204000046,9-Apr-2019,ABB India Ltd.," 60,197.76 ",
Gujarat,32866,204000047,9-Apr-2019,GHCL Ltd.," 1,505.68 ",
Gujarat,33039,204000050,9-Apr-2019,ABB India Ltd.," 3,828.18 ",
Gujarat,32978,204000051,9-Apr-2019,ABB India Ltd.," 1,400.54 ",
Gujarat,33202,204000052,9-Apr-2019,ABB India Ltd., 538.68 ,
Gujarat,33039,204000053,9-Apr-2019,ABB India Ltd., 538.68 ,
Gujarat,32978,204000054,9-Apr-2019,ABB India Ltd.," 2,425.60 ",
Gujarat,32765,204000056,10-Apr-2019,GHCL Ltd.," 161,744.96 ",
Gujarat,33285,204000057,10-Apr-2019,GHCL Ltd.," 10,520.88 ",
Gujarat,33294,204000058,10-Apr-2019,GHCL Ltd.," 5,175.48 ",
Gujarat,33067,204000059,10-Apr-2019,GE Power Systems India Pvt. Ltd.," 166,663.20 ",
Gujarat,32921,204000060,10-Apr-2019,ABB India Ltd.," 21,488.43 ",
Gujarat,32985,204000061,11-Apr-2019,GE T and D India Ltd.," 3,422.00 ",
Gujarat,32679,204000062,11-Apr-2019,GHCL Ltd.," 386,568.00 ",
Gujarat,33202,204000063,11-Apr-2019,ABB India Ltd.," 1,270.50 ",
Gujarat,33202,204000064,11-Apr-2019,ABB India Ltd.," 1,408.92 ",
Gujarat,32921,204000065,11-Apr-2019,ABB India Ltd.," 1,408.92 ",
Gujarat,33480,204000066,11-Apr-2019,ABB India Ltd.," 4,210.62 ",
Gujarat,33294,204000067,11-Apr-2019,GHCL Ltd.," 11,262.88 ",
Gujarat,32796,204000068,11-Apr-2019,GHCL Ltd.," 5,244.84 ",
Gujarat,31707,204000069,12-Apr-2019,GE T and D India Ltd.," 73,662.99 ",
Gujarat,33329,204000070,12-Apr-2019,ABB India Ltd.," 1,783.13 ",
Gujarat,32730,204000071,12-Apr-2019,SABIC Innovative plastics India Pvt. Ltd.," 5,900.00 ",
Gujarat,33489,204000072,12-Apr-2019,GHCL Ltd.," 7,965.00 ",
Gujarat,31773,204000073,15-Apr-2019,ABB India Ltd.," 12,649.28 ",
Gujarat,31773,204000074,15-Apr-2019,ABB India Ltd.," 32,308.40 ",
Gujarat,32938,204000075,15-Apr-2019,GE T and D India Ltd.," 56,398.10 ",
Gujarat,31939,204000076,15-Apr-2019,GE Power Systems India Pvt. Ltd.," 4,905.88 ",
Gujarat,33596,204000077,15-Apr-2019,GE Power Systems India Pvt. Ltd.," 12,921.00 ",
Gujarat,33311,204000078,15-Apr-2019,ABB India Ltd.," 1,274.40 ",
Gujarat,31723,204000079,15-Apr-2019,ABB India Ltd.," 6,495.20 ",
Gujarat,32373,204000080,15-Apr-2019,ABB India Ltd.," 8,661.20 ",
Gujarat,31942,204000081,15-Apr-2019,ABB India Ltd., 831.90 ,
Gujarat,32978,204000082,16-Apr-2019,ABB India Ltd.," 15,304.24 ",
Gujarat,33396,204000083,16-Apr-2019,ABB India Ltd.," 21,681.78 ",
Gujarat,32405,204000084,16-Apr-2019,ABB India Ltd.," 71,675.28 ",
Gujarat,32883,204000088,16-Apr-2019,Ingersoll Rand (India) Ltd.," 4,935.00 ",
Gujarat,32883,204000089,16-Apr-2019,Ingersoll Rand (India) Ltd.," 4,557.76 ",
Gujarat,33202,204000090,17-Apr-2019,ABB India Ltd.," 1,733.85 ",
Gujarat,33141,204000091,17-Apr-2019,GE T and D India Ltd.," 58,410.00 ",
Gujarat,31801,204000093,17-Apr-2019,Plasser India Pvt. Ltd.," 54,046.68 ",
Gujarat,31801,204000096,18-Apr-2019,Plasser India Pvt. Ltd.," 112,960.05 ",
Gujarat,33337,204000097,18-Apr-2019,Ingersoll Rand (India) Ltd.," 14,655.60 ",
Gujarat,33039,204000098,18-Apr-2019,ABB India Ltd.," 4,742.46 ",
Gujarat,33596,204000099,18-Apr-2019,GE Power Systems India Pvt. Ltd.," 12,921.00 ",
Gujarat,27319,204000100,18-Apr-2019,GE T and D India Ltd.," 61,618.78 ",
Gujarat,32972,204000101,19-Apr-2019,ABB India Ltd.," 20,815.20 ",
Gujarat,30633,204000102,19-Apr-2019,ABB India Ltd.," 9,136.74 ",
Gujarat,33596,204000104,22-Apr-2019,GE Power Systems India Pvt. Ltd.," 33,276.00 ",
Gujarat,33104,204000105,22-Apr-2019,Cargill India Pvt. Ltd.," 31,080.00 ",
Gujarat,31576,204000106,22-Apr-2019,Cargill India Pvt. Ltd.," 3,304.00 ",
Gujarat,29459,204000107,22-Apr-2019,GE T and D India Ltd.," 53,084.38 ",
Gujarat,29459,204000108,22-Apr-2019,GE T and D India Ltd.," 1,179.52 ",
Gujarat,32978,204000110,22-Apr-2019,ABB India Ltd.," 2,903.75 ",
Gujarat,31801,204000111,22-Apr-2019,Plasser India Pvt. Ltd.," 206,867.00 ",
Gujarat,33101,204000112,23-Apr-2019,ABB India Ltd.," 2,242.00 ",
Gujarat,32623,204000113,24-Apr-2019,ABB India Ltd.," 36,498.70 ",
Gujarat,32623,204000114,24-Apr-2019,ABB India Ltd.," 28,586.39 ",
Gujarat,32623,204000115,24-Apr-2019,ABB India Ltd.," 67,458.94 ",
Gujarat,33104,204000116,24-Apr-2019,Cargill India Pvt. Ltd.," 49,840.00 ",
Gujarat,31801,204000117,24-Apr-2019,Plasser India Pvt. Ltd.," 5,829.88 ",
Gujarat,32594,204000118,25-Apr-2019,GE Power Systems India Pvt. Ltd.," 192,844.26 ",
Gujarat,33796,204000119,25-Apr-2019,ABB India Ltd.," 1,360.54 ",
Gujarat,31939,204000122,26-Apr-2019,GE Power Systems India Pvt. Ltd.," 9,219.63 ",
Gujarat,33020,204000123,26-Apr-2019,GHCL Ltd.," 2,420.26 ",
Gujarat,33002,204000124,26-Apr-2019,GE Power Systems India Pvt. Ltd.," 28,724.16 ",
Gujarat,31578,204000125,26-Apr-2019,GE T and D India Ltd.," 6,065.20 ",
Gujarat,32237,204000126,30-Apr-2019,GE Power Systems India Pvt. Ltd.," 98,510.00 ",
Gujarat,33067,204000127,30-Apr-2019,GE Power Systems India Pvt. Ltd.," 174,923.20 ",
Gujarat,33293,204000128,30-Apr-2019,GHCL Ltd.," 220,896.00 ",
Gujarat,33559,204000129,30-Apr-2019,GHCL Ltd.," 9,204.00 ",
Gujarat,33635,204000130,30-Apr-2019,GHCL Ltd.," 3,245.00 ",
Gujarat,33854,204000131,30-Apr-2019,ABB India Ltd.," 1,650.53 ",
Gujarat,31942,204000132,30-Apr-2019,ABB India Ltd.," 1,783.10 ",
Gujarat,33796,204000133,30-Apr-2019,ABB India Ltd.," 15,807.28 ",
Gujarat,33989,204000135,2-May-2019,Bombardier Transportation India Pvt. Ltd.," 64,428.00 ",
Gujarat,31801,204000139,3-May-2019,Plasser India Pvt. Ltd.," 1,850.00 ",
Gujarat,32469,204000140,3-May-2019,GE T and D India Ltd.," 43,660.00 ",
Gujarat,33179,204000142,3-May-2019,Bombardier Transportation India Pvt. Ltd.," 58,663.28 ",
Gujarat,30824,204000143,3-May-2019,ABB Global Industries and Services Pvt. Ltd.," 160,829.28 ",
Gujarat,32686,204000144,3-May-2019,ABB India Ltd.," 96,049.22 ",
Gujarat,33885,204000145,4-May-2019,ABB India Ltd.," 22,542.72 ",
Gujarat,30003,204000146,6-May-2019,GE T and D India Ltd.," 75,520.00 ",
Gujarat,31801,204000147,6-May-2019,Plasser India Pvt. Ltd.," 2,741.80 ",
Gujarat,34055,204000148,6-May-2019,GE Power Systems India Pvt. Ltd.," 9,345.00 ",
Gujarat,33947,204000149,6-May-2019,GE Power Systems India Pvt. Ltd.," 8,260.00 ",
Gujarat,34123,204000150,6-May-2019,GE Power Systems India Pvt. Ltd.," 12,327.89 ",
Gujarat,32919,204000151,6-May-2019,GHCL Ltd.," 64,782.00 ",
Gujarat,34141,204000152,6-May-2019,Piramal Enterprises Ltd.," 5,200.00 ",
Gujarat,34012,204000153,6-May-2019,ABB India Ltd.," 169,920.00 ",
Gujarat,30604,204000154,7-May-2019,ABB India Ltd.," 20,178.00 ",
Gujarat,33958,204000155,7-May-2019,GE T and D India Ltd.," 2,020.16 ",
Gujarat,33989,204000156,7-May-2019,Bombardier Transportation India Pvt. Ltd.," 9,204.00 ",
Gujarat,33682,204000157,7-May-2019,ABB India Ltd.," 13,335.84 ",
Gujarat,33113,204000158,7-May-2019,Nivea India Pvt. Ltd.," 76,469.90 ",
Gujarat,31942,204000159,8-May-2019,ABB India Ltd., 891.55 ,
Gujarat,33020,204000160,8-May-2019,GHCL Ltd.," 151,023.62 ",
Gujarat,33655,204000161,8-May-2019,GE T and D India Ltd.," 1,840.80 ",
Gujarat,33708,204000162,8-May-2019,GHCL Ltd.," 23,969.80 ",
Gujarat,33758,204000164,9-May-2019,GE T and D India Ltd.," 32,884.10 ",
Gujarat,34388,204000165,9-May-2019,Ingersoll Rand (India) Ltd.," 14,655.60 ",
Gujarat,32473,204000166,9-May-2019,ABB India Ltd.," 1,684.37 ",
Gujarat,34052,204000167,9-May-2019,Piramal Enterprises Ltd.," 7,200.00 ",
Gujarat,33990,204000169,10-May-2019,GHCL Ltd.," 60,445.50 ",
Gujarat,34161,204000170,10-May-2019,GHCL Ltd.," 21,644.00 ",
Gujarat,33885,204000171,10-May-2019,ABB India Ltd.," 31,686.54 ",
Gujarat,33464,204000172,10-May-2019,Piramal Enterprises Ltd.," 3,400.00 ",
Gujarat,33953,204000173,10-May-2019,GHCL Ltd.," 29,028.00 ",
Gujarat,33775,204000174,10-May-2019,ABB India Ltd.," 20,030.50 ",
Gujarat,32394,204000175,10-May-2019,GHCL Ltd.," 5,240.38 ",
Gujarat,34315,204000176,13-May-2019,GHCL Ltd.," 67,661.20 ",
Gujarat,34407,204000177,13-May-2019,Plasser India Pvt. Ltd.," 3,675.00 ",
Gujarat,33127,204000178,13-May-2019,ABB India Ltd.," 4,130.00 ",
Gujarat,34407,204000179,13-May-2019,Plasser India Pvt. Ltd.," 8,083.00 ",
Gujarat,33884,204000180,13-May-2019,ABB India Ltd.," 19,175.00 ",
Gujarat,33596,204000182,13-May-2019,GE Power Systems India Pvt. Ltd.," 16,638.00 ",
Gujarat,31166,204000184,13-May-2019,ABB India Ltd.," 18,858.76 ",
Gujarat,33980,204000185,13-May-2019,ABB India Ltd.," 2,770.40 ",
Gujarat,34139,204000186,13-May-2019,ABB India Ltd.," 14,347.62 ",
Gujarat,32237,204000187,13-May-2019,GE Power Systems India Pvt. Ltd.," 67,971.54 ",
Gujarat,34190,204000188,13-May-2019,ABB India Ltd.," 97,746.48 ",
Gujarat,32677,204000190,13-May-2019,GHCL Ltd.," 6,313.00 ",
Gujarat,33812,204000194,14-May-2019,ABB India Ltd.," 12,744.00 ",
Gujarat,34407,204000196,14-May-2019,Plasser India Pvt. Ltd.," 3,245.00 ",
Gujarat,31801,204000197,14-May-2019,Plasser India Pvt. Ltd.," 59,285.27 ",
Gujarat,32386,204000198,15-May-2019,GHCL Ltd.," 56,605.78 ",
Gujarat,33796,204000199,15-May-2019,ABB India Ltd., 569.94 ,
Gujarat,33914,204000200,16-May-2019,Plasser India Pvt. Ltd., 448.40 ,
Gujarat,31900,204000201,16-May-2019,Devang Engineering Co.," 70,705.60 ",
Gujarat,32532,204000203,16-May-2019,GE T and D India Ltd.," 5,900.00 ",
Gujarat,33947,204000204,16-May-2019,GE Power Systems India Pvt. Ltd.," 58,564.80 ",
Gujarat,33914,204000205,16-May-2019,Plasser India Pvt. Ltd.," 3,245.00 ",
Gujarat,34407,204000206,16-May-2019,Plasser India Pvt. Ltd., 840.00 ,
Gujarat,26866,204000207,16-May-2019,GHCL Ltd.," 28,266.90 ",
Gujarat,32939,204000208,16-May-2019,Trusted Industry," 56,463.00 ",
Gujarat,32965,204000209,16-May-2019,GE Power Systems India Pvt. Ltd.," 82,688.50 ",
Gujarat,33956,204000210,16-May-2019,ABB India Ltd.," 7,412.93 ",
Gujarat,33579,204000211,17-May-2019,GE Power Systems India Pvt. Ltd.," 81,774.00 ",
Gujarat,33914,204000212,17-May-2019,Plasser India Pvt. Ltd.," 5,133.00 ",
Gujarat,34160,204000213,17-May-2019,GE T and D India Ltd.," 5,251.00 ",
Gujarat,34418,204000215,17-May-2019,ABB India Ltd.," 6,667.00 ",
Gujarat,34069,204000216,17-May-2019,GE T and D India Ltd.," 7,080.00 ",
Gujarat,32532,204000217,17-May-2019,GE T and D India Ltd.," 7,080.00 ",
Gujarat,30984,204000218,17-May-2019,L & T-MHPS Turbine Generators Pvt. Ltd.," 100,916.56 ",
Gujarat,33864,204000219,18-May-2019,GE T and D India Ltd.," 7,316.00 ",
Gujarat,34004,204000221,18-May-2019,ABB India Ltd.," 2,352.92 ",
Gujarat,34504,204000222,18-May-2019,ABB India Ltd.," 6,722.60 ",
Gujarat,33070,204000223,18-May-2019,GHCL Ltd.," 49,785.38 ",
Gujarat,32532,204000224,18-May-2019,GE T and D India Ltd.," 13,738.74 ",
Gujarat,34042,204000225,20-May-2019,GE T and D India Ltd.," 6,150.00 ",
