Inquiry,Order Number,Sales Quote,Product Sku,Duplicate SKU,No Of Count,Tax Different SO,Sales Quote Row Tax Rate,Sheet Tax Rate
6708,200709,1855,BM0C8X2,Yes,2,No,,
6708,200709,1855,BM0C8X3,Yes,2,No,,
6708,200709,1855,BM0C8X5,Yes,2,No,,
6708,200709,1855,BM0C8X6,Yes,2,No,,
6708,200709,1855,BM0C8X7,Yes,2,No,,
6708,200709,1855,BM0C8X9,Yes,2,No,,
6708,200709,1855,BM0C8Y0,Yes,2,No,,
6708,200709,1855,BM0C8Y4,Yes,2,No,,
6708,200709,1855,BM0C8Y6,Yes,2,No,,
6708,200709,1855,BM0C9G2,Yes,2,No,,
6708,200709,1855,BM0C9H1,Yes,2,No,,
6708,200709,1855,BM0C9H4,Yes,2,No,,
6708,200709,1855,BM0C9H9,Yes,2,No,,
6708,200709,1855,BM0C9L3,Yes,2,No,,
6708,200709,1855,BM0C9L6,Yes,2,No,,
6708,200709,1855,BM0E4H7,Yes,2,No,,
6708,200709,1855,BM0O6H3,Yes,2,No,,
6708,200709,1855,BM0O6H4,Yes,2,No,,
6708,200709,1855,BM0O6H8,Yes,2,No,,
6708,200709,1855,BM0O6L6,Yes,2,No,,
6708,200709,1855,BM0O6P2,Yes,2,No,,
6708,200709,1855,BM0O6Q3,Yes,2,No,,
6708,200709,1855,BM0P0X8,Yes,2,No,,
6708,200709,1855,BM0W7G6,Yes,2,No,,
6708,200709,1855,BM0W7N9,Yes,2,No,,
6708,200709,1855,BM0W7R1,Yes,2,No,,
6708,200709,1855,BM0Y7C5,Yes,2,No,,
6708,200709,1855,BM1A2U4,Yes,2,No,,
6708,200709,1855,BM1A2U5,Yes,2,No,,
6708,200709,1855,BM1D2P5,Yes,2,No,,
6708,200709,1855,BM1D2R2,Yes,2,No,,
6708,200709,1855,BM1Z9J0,Yes,2,No,,
6708,200709,1855,BM1Z9J1,Yes,2,No,,
6708,200709,1855,BM1Z9J6,Yes,2,No,,
6708,200709,1855,BM1Z9L1,Yes,2,No,,
6708,200709,1855,BM3D0V8,Yes,2,No,,
6708,200709,1855,BM3D6Q7,Yes,2,No,,
6708,200709,1855,BM9A2U2,Yes,2,No,,
6708,200709,1855,BM9A2U6,Yes,2,No,,
6708,200709,1855,BM9A6W6,Yes,2,No,,
6708,200709,1855,BM9A6Z7,Yes,2,No,,
6708,200709,1855,BM9A7B4,Yes,2,No,,
6708,200709,1855,BM9A7C7,Yes,2,No,,
6708,200709,1855,BM9A7C9,Yes,2,No,,
6708,200709,1855,BM9A7D1,Yes,2,No,,
6708,200709,1855,BM9A7D4,Yes,2,No,,
6708,200709,1855,BM9A7D7,Yes,2,No,,
6708,200709,1855,BM9A7E9,Yes,2,No,,
6708,200709,1855,BM9A7G7,Yes,2,No,,
6708,200709,1855,BM9A7K1,Yes,2,No,,
6708,200709,1855,BM9A7K2,Yes,2,No,,
6708,200709,1855,BM9A7K4,Yes,2,No,,
6708,200709,1855,BM9A7L4,Yes,2,No,,
6708,200709,1855,BM9A7L7,Yes,2,No,,
6708,200709,1855,BM9A9C4,Yes,2,No,,
6708,200709,1855,BM9A9C5,Yes,2,No,,
6708,200709,1855,BM9A9C6,Yes,2,No,,
6708,200709,1855,BM9A9C7,Yes,2,No,,
6708,200709,1855,BM9A9D3,Yes,2,No,,
6708,200709,1855,BM9A9D4,Yes,2,No,,
6708,200709,1855,BM9A9D6,Yes,2,No,,
6708,200709,1855,BM9A9D7,Yes,2,No,,
6708,200709,1855,BM9A9D8,Yes,2,No,,
6708,200709,1855,BM9A9D9,Yes,2,No,,
6708,200709,1855,BM9A9E1,Yes,2,No,,
6708,200709,1855,BM9A9E2,Yes,2,No,,
6708,200709,1855,BM9A9E3,Yes,2,No,,
6708,200709,1855,BM9A9E4,Yes,2,No,,
6708,200709,1855,BM9A9E5,Yes,2,No,,
6708,200709,1855,BM9A9E6,Yes,2,No,,
6708,200709,1855,BM9A9E7,Yes,2,No,,
6708,200709,1855,BM9A9E8,Yes,2,No,,
6708,200709,1855,BM9A9F2,Yes,2,No,,
6708,200709,1855,BM9A9F3,Yes,2,No,,
6708,200709,1855,BM9A9F4,Yes,2,No,,
6708,200709,1855,BM9A9F5,Yes,2,No,,
6708,200709,1855,BM9A9F6,Yes,2,No,,
6708,200709,1855,BM9A9F7,Yes,2,No,,
6708,200709,1855,BM9A9F8,Yes,2,No,,
6708,200709,1855,BM9A9F9,Yes,2,No,,
6708,200709,1855,BM9A9G1,Yes,2,No,,
6708,200709,1855,BM9A9G2,Yes,2,No,,
6708,200709,1855,BM9A9G3,Yes,2,No,,
6708,200709,1855,BM9A9G4,Yes,2,No,,
6708,200709,1855,BM9A9G6,Yes,2,No,,
6708,200709,1855,BM9A9G7,Yes,2,No,,
6708,200709,1855,BM9A9G8,Yes,2,No,,
6708,200709,1855,BM9A9G9,Yes,2,No,,
6708,200709,1855,BM9A9H1,Yes,2,No,,
6708,200709,1855,BM9A9H2,Yes,2,No,,
6708,200709,1855,BM9B4S5,Yes,2,No,,
6708,200709,1855,BM9B5A6,Yes,2,No,,
6708,200709,1855,BM9B5B2,Yes,2,No,,
6708,200709,1855,BM9B5B5,Yes,2,No,,
6708,200709,1855,BM9B5B6,Yes,2,No,,
6708,200709,1855,BM9B5C3,Yes,2,No,,
6708,200709,1855,BM9B5C4,Yes,2,No,,
6708,200709,1855,BM9B5G9,Yes,2,No,,
6708,200709,1855,BM9B5H3,Yes,2,No,,
6708,200709,1855,BMF1U9E,Yes,2,No,,
6708,200709,1855,BMI0Z2O,Yes,2,No,,
6758,200716,1888,BM9C5D1,Yes,2,No,,
6836,200719,1937,BM9C5S9,Yes,2,No,,
6869,200725,1964,BM9C6J9,Yes,2,No,,
6733,200726,1873,BM9C4W8,Yes,2,No,,
6733,200726,1873,BM9C4W9,Yes,2,No,,
6733,200726,1873,BM9C4X1,Yes,2,No,,
6495,200730,1870,BM0K9W7,Yes,2,No,,
6814,200732,1943,BM9C6A1,Yes,2,No,,
6814,200732,1943,BM9C6A5,Yes,2,No,,
6814,200732,1943,BM9C6A6,Yes,2,No,,
6809,200734,1932,BM9B6T9,Yes,2,No,,
6809,200734,1932,BM9C5P9,Yes,2,No,,
6809,200734,1932,BM9C5Q1,Yes,2,No,,
6691,200735,1850,BM9C4L9,Yes,2,No,,
6691,200735,1850,BM9C4M1,Yes,2,No,,
6691,200735,1850,BM9C4M2,Yes,2,No,,
6691,200735,1850,BM9C4M3,Yes,2,No,,
6691,200735,1850,BM9C4M4,Yes,2,No,,
6646,200741,1885,BM9C5C3,Yes,2,No,,
6810,200743,1941,BM9C5T3,Yes,2,No,,
6361,200747,1664,BM9C1X5,Yes,2,No,,
6868,200751,1962,BM9C6E3,Yes,2,No,,
6947,200752,2024,BM0K8G5,Yes,2,No,,
6947,200752,2024,BM0K8H6,Yes,2,No,,
6947,200752,2024,BM0K8J3,Yes,2,No,,
6947,200752,2024,BM0K8L3,Yes,2,No,,
6947,200752,2024,BM0K8V4,Yes,2,No,,
6947,200752,2024,BM0L0B8,Yes,2,No,,
6950,200755,2028,BM0K8O6,Yes,2,No,,
6934,200756,2010,BM9A2X9,Yes,2,No,,
6949,200764,2035,BM0K9J0,Yes,2,No,,
6949,200764,2035,BM0Y9Z9,Yes,2,No,,
6949,200764,2035,BM0Z0P6,Yes,2,No,,
6949,200764,2035,BM9C7S2,Yes,2,No,,
6961,200766,2036,BM9C3Q8,Yes,2,No,,
6914,200768,1992,BM9A9T2,Yes,2,No,,
6914,200768,1992,BM9A9T3,Yes,2,No,,
6914,200768,1992,BM9A9T4,Yes,2,No,,
6914,200768,1992,BM9A9U3,Yes,2,No,,
6914,200768,1992,BM9A9U6,Yes,2,No,,
6914,200768,1992,BM9A9X3,Yes,2,No,,
6902,200769,1987,BM0O4O7,Yes,2,No,,
6902,200769,1987,BM0O4P3,Yes,2,No,,
6902,200769,1987,BM0O4Q3,Yes,2,No,,
6902,200769,1987,BM0O4Q5,Yes,2,No,,
6902,200769,1987,BM0O4S6,Yes,2,No,,
6902,200769,1987,BM0O4T1,Yes,2,No,,
6902,200769,1987,BM0O4T3,Yes,2,No,,
6902,200769,1987,BM0O4V2,Yes,2,No,,
6902,200769,1987,BM0O4V4,Yes,2,No,,
6903,200770,1990,BM0O3Y7,Yes,2,No,,
6903,200770,1990,BM0O4E6,Yes,2,No,,
6903,200770,1990,BM0O4F0,Yes,2,No,,
6903,200770,1990,BM0O4F1,Yes,2,No,,
6903,200770,1990,BM0O4F4,Yes,2,No,,
6903,200770,1990,BM0O4F7,Yes,2,No,,
6903,200770,1990,BM0O4G8,Yes,2,No,,
6903,200770,1990,BM0O4G9,Yes,2,No,,
6903,200770,1990,BM0O4I7,Yes,2,No,,
6903,200770,1990,BM0O4J6,Yes,2,No,,
6903,200770,1990,BM0O4K0,Yes,2,No,,
6903,200770,1990,BM0O4K1,Yes,2,No,,
6903,200770,1990,BM0O4K2,Yes,2,No,,
6903,200770,1990,BM0O4L8,Yes,2,No,,
6903,200770,1990,BM0O4M0,Yes,2,No,,
6903,200770,1990,BM0O4M1,Yes,2,No,,
6903,200770,1990,BM0O4V1,Yes,2,No,,
6903,200770,1990,BM9A3R1,Yes,2,No,,
6903,200770,1990,BM9A3R2,Yes,2,No,,
6903,200770,1990,BM9A4Y2,Yes,2,No,,
6976,200772,2045,BM9C6A7,Yes,2,No,,
6976,200772,2045,BM9C6A8,Yes,2,No,,
6976,200772,2045,BM9C6A9,Yes,2,No,,
6976,200772,2045,BM9C6B1,Yes,2,No,,
6816,200778,2015,BM9C7J4,Yes,2,No,,
6904,200783,1999,BM1B0L9,Yes,2,No,,
6821,200785,1936,BM9C5S6,Yes,2,No,,
6821,200785,1936,BM9C5S7,Yes,2,No,,
6821,200785,1936,BM9C5S8,Yes,2,No,,
6141,200786,1505,BM0H6K0,Yes,2,No,,
6141,200786,1505,BM0H6M0,Yes,2,No,,
6141,200786,1505,BM9B8R6,Yes,2,No,,
6969,200796,2056,BM9C7W7,Yes,2,No,,
6988,200797,2051,BM0O4C8,Yes,2,No,,
6975,200802,2044,BM9C7V8,Yes,2,No,,
6792,200803,1908,BM0K8H6,Yes,2,No,,
6792,200803,1908,BM0K8H8,Yes,2,No,,
6792,200803,1908,BM0K8Q5,Yes,2,No,,
6792,200803,1908,BM0K8R9,Yes,2,No,,
6792,200803,1908,BM0K9A3,Yes,2,No,,
6792,200803,1908,BM0K9A7,Yes,2,No,,
6792,200803,1908,BM0K9Z0,Yes,2,No,,
6792,200803,1908,BM1G0U3,Yes,2,No,,
6432,200805,1815,BM9C4C9,Yes,2,No,,
6432,200805,1815,BM9C4D1,Yes,2,No,,
6432,200805,1815,BM9C4D2,Yes,2,No,,
6978,200806,2073,BM9B9U9,Yes,2,No,,
6978,200806,2073,BM9B9V2,Yes,2,No,,
6978,200806,2073,BM9B9V3,Yes,2,No,,
6978,200806,2073,BM9B9V4,Yes,2,No,,
6978,200806,2073,BM9B9V5,Yes,2,No,,
6978,200806,2073,BM9B9V7,Yes,2,No,,
6978,200806,2073,BM9B9V9,Yes,2,No,,
6981,200808,2078,BM9B9V2,Yes,2,No,,
6981,200808,2078,BM9B9V4,Yes,2,No,,
6981,200808,2078,BM9B9V5,Yes,2,No,,
6981,200808,2078,BM9B9V7,Yes,2,No,,
6981,200808,2078,BM9B9V8,Yes,2,No,,
7022,200812,2085,BM9A8B3,Yes,2,No,,
7022,200812,2085,BM9A8B4,Yes,2,No,,
7031,200813,2088,BM0O4V2,Yes,2,No,,
7017,200814,2081,BM0K8L1,Yes,2,No,,
7017,200814,2081,BM0K8U4,Yes,2,No,,
7017,200814,2081,BM0K9P1,Yes,2,No,,
7017,200814,2081,BM0LOD8,Yes,2,No,,
7038,200818,2093,BM0O4V2,Yes,2,No,,
7044,200822,2094,BM0K9T2,Yes,2,No,,
7047,200823,2097,BM0K8J3,Yes,2,No,,
7048,200825,2098,BM0K8Q5,Yes,2,No,,
6674,200826,1836,BM9C4K1,Yes,2,No,,
6674,200826,1836,BM9C4K2,Yes,2,No,,
6674,200826,1836,BM9C4K3,Yes,2,No,,
6674,200826,1836,BM9C4K4,Yes,2,No,,
6674,200826,1836,BM9C4K5,Yes,2,No,,
6674,200826,1836,BM9C4L7,Yes,2,No,,
6674,200826,1836,BM9C4L8,Yes,2,No,,
6918,200830,2006,BM1G0E9,Yes,2,No,,
7054,200832,2104,BM9C7S2,Yes,2,No,,
7055,200834,2105,BM0O4G9,Yes,2,No,,
7055,200834,2105,BM0O4K1,Yes,2,No,,
7055,200834,2105,BM0O4K2,Yes,2,No,,
7055,200834,2105,BM0O4L2,Yes,2,No,,
6894,200835,1983,BM0O4E6,Yes,2,No,,
6894,200835,1983,BM0O4F1,Yes,2,No,,
6894,200835,1983,BM0O4G2,Yes,2,No,,
6894,200835,1983,BM0O4G3,Yes,2,No,,
6894,200835,1983,BM0O4H5,Yes,2,No,,
6894,200835,1983,BM0O4K5,Yes,2,No,,
6894,200835,1983,BM0O4M2,Yes,2,No,,
6894,200835,1983,BM0O4O7,Yes,2,No,,
6894,200835,1983,BM0O4P3,Yes,2,No,,
6894,200835,1983,BM0O4R0,Yes,2,No,,
6894,200835,1983,BM0O4T3,Yes,2,No,,
6894,200835,1983,BM0O4V2,Yes,2,No,,
6894,200835,1983,BM0O4V3,Yes,2,No,,
6894,200835,1983,BM0O4V4,Yes,2,No,,
6894,200835,1983,BM9A2Q3,Yes,2,No,,
6894,200835,1983,BM9A5H1,Yes,2,No,,
6410,200836,1693,BM9B1C6,Yes,2,No,,
6410,200836,1693,BM9B1C7,Yes,2,No,,
6410,200836,1693,BM9B1C8,Yes,2,No,,
6410,200836,1693,BM9B1C9,Yes,2,No,,
7083,200841,2120,BM9C8T4,Yes,2,No,,
7106,200844,2129,BM0O7D8,Yes,2,No,,
7106,200844,2129,BM0O7D9,Yes,2,No,,
7106,200844,2129,BM1B2C4,Yes,2,No,,
7105,200845,2128,BM0O8A1,Yes,2,No,,
7105,200845,2128,BM0O8A2,Yes,2,No,,
6921,200846,1998,BM0K8H8,Yes,2,No,,
6921,200846,1998,BM0K8Q5,Yes,2,No,,
6921,200846,1998,BM0K9A7,Yes,2,No,,
6921,200846,1998,BM0K9C1,Yes,2,No,,
6921,200846,1998,BM0K9D4,Yes,2,No,,
6921,200846,1998,BM0K9V5,Yes,2,No,,
6921,200846,1998,BM0K9Z0,Yes,2,No,,
6921,200846,1998,BM0L0B3,Yes,2,No,,
6805,200854,1929,BM9C5N4,Yes,2,No,,
6805,200854,1929,BM9C5N5,Yes,2,No,,
7128,200855,2146,BM9C3M1,Yes,2,No,,
7129,200856,2147,BM9B8M4,Yes,2,No,,
5961,200861,1849,BM9B6X2,Yes,2,No,,
7144,200862,2159,BM0K8V4,Yes,2,No,,
7016,200866,2110,BM9C8Q2,Yes,2,No,,
6901,200870,2053,BM9C7W5,Yes,2,No,,
7160,200871,2173,BM9B6D4,Yes,2,No,,
7113,200872,2132,BM9C8V6,Yes,2,No,,
7113,200872,2132,BM9C8V7,Yes,2,No,,
6807,200875,1938,BM9C5V3,Yes,2,No,,
7165,200877,2175,BM9C8K4,Yes,2,No,,
7165,200877,2175,BM9C8K5,Yes,2,No,,
7167,200878,2177,BM9C8K4,Yes,2,No,,
7167,200878,2177,BM9C8K5,Yes,2,No,,
7168,200880,2178,BM9C8K4,Yes,2,No,,
7168,200880,2178,BM9C8K5,Yes,2,No,,
7163,200881,2174,BM9C8K4,Yes,2,No,,
7163,200881,2174,BM9C8K5,Yes,2,No,,
7169,200882,2179,BM9C8K4,Yes,2,No,,
7169,200882,2179,BM9C8K5,Yes,2,No,,
7170,200883,2180,BM9C8K4,Yes,2,No,,
7170,200883,2180,BM9C8K5,Yes,2,No,,
7171,200884,2181,BM9C8K4,Yes,2,No,,
7171,200884,2181,BM9C8K5,Yes,2,No,,
7174,200885,2182,BM9C8K4,Yes,2,No,,
7174,200885,2182,BM9C8K5,Yes,2,No,,
7104,200886,2144,BM9C8Z1,Yes,2,No,,
7104,200886,2144,BM9C8Z2,Yes,2,No,,
7104,200886,2144,BM9C8Z4,Yes,2,No,,
7176,200893,2185,BM9C9K2,Yes,2,No,,
6710,200902,1859,BM9C4R9,Yes,2,No,,
6710,200902,1859,BM9C4S1,Yes,2,No,,
6255,200909,1598,BM9B9U9,Yes,2,No,,
6255,200909,1598,BM9B9V1,Yes,2,No,,
6255,200909,1598,BM9B9V2,Yes,2,No,,
6255,200909,1598,BM9B9V3,Yes,2,No,,
6255,200909,1598,BM9B9V4,Yes,2,No,,
6255,200909,1598,BM9B9V9,Yes,2,No,,
7251,200913,2233,BM0C9A8,Yes,2,No,,
7251,200913,2233,BM0C9A9,Yes,2,No,,
7251,200913,2233,BM0C9B0,Yes,2,No,,
7251,200913,2233,BM0C9F8,Yes,2,No,,
6854,200914,2087,BM9C8D8,Yes,2,No,,
6854,200914,2087,BM9C8D9,Yes,2,No,,
7243,200923,2223,BM9C9M7,Yes,2,No,,
7243,200923,2223,BM9C9M8,Yes,2,No,,
5692,200925,1509,BM0C7A6,Yes,2,No,,
5692,200925,1509,BM0C7B2,Yes,2,No,,
5692,200925,1509,BM0C7D6,Yes,2,No,,
5692,200925,1509,BM0C7F6,Yes,2,No,,
5692,200925,1509,BM0C7Q7,Yes,2,No,,
5692,200925,1509,BM0C7Q8,Yes,2,No,,
5692,200925,1509,BM0C7U7,Yes,2,No,,
5692,200925,1509,BM0C7V9,Yes,2,No,,
5692,200925,1509,BM0C7W8,Yes,2,No,,
5692,200925,1509,BM0C8I1,Yes,2,No,,
5692,200925,1509,BM0C8I2,Yes,2,No,,
5692,200925,1509,BM0C8I3,Yes,2,No,,
5692,200925,1509,BM0C8I4,Yes,2,No,,
5692,200925,1509,BM0C8I5,Yes,2,No,,
5692,200925,1509,BM0C8I6,Yes,2,No,,
5692,200925,1509,BM0C8I7,Yes,2,No,,
5692,200925,1509,BM0C8J0,Yes,2,No,,
5692,200925,1509,BM0C8J1,Yes,2,No,,
5692,200925,1509,BM0C8J2,Yes,2,No,,
5692,200925,1509,BM0C8J3,Yes,2,No,,
5692,200925,1509,BM0C8J4,Yes,2,No,,
5692,200925,1509,BM0C8J6,Yes,2,No,,
5692,200925,1509,BM0C8J7,Yes,2,No,,
5692,200925,1509,BM0C8J8,Yes,2,No,,
5692,200925,1509,BM0C8J9,Yes,2,No,,
5692,200925,1509,BM0C8K0,Yes,2,No,,
5692,200925,1509,BM0C8K1,Yes,2,No,,
5692,200925,1509,BM0C8K2,Yes,2,No,,
5692,200925,1509,BM0C8K3,Yes,2,No,,
5692,200925,1509,BM0C8K4,Yes,2,No,,
5692,200925,1509,BM0C8K5,Yes,2,No,,
5692,200925,1509,BM0C8K6,Yes,2,No,,
5692,200925,1509,BM0C8T7,Yes,2,No,,
5692,200925,1509,BM0C8T8,Yes,2,No,,
5692,200925,1509,BM0C8U0,Yes,2,No,,
5692,200925,1509,BM0C8U1,Yes,2,No,,
5692,200925,1509,BM0C8U4,Yes,2,No,,
5692,200925,1509,BM0C9D0,Yes,2,No,,
5692,200925,1509,BM0C9F8,Yes,2,No,,
5692,200925,1509,BM1F9Z5,Yes,2,No,,
5692,200925,1509,BM1G0F1,Yes,2,No,,
5692,200925,1509,BM1G0J2,Yes,2,No,,
5692,200925,1509,BM9B5A2,Yes,2,No,,
5692,200925,1509,BM9B5A3,Yes,2,No,,
5692,200925,1509,BM9B7F8,Yes,2,No,,
5692,200925,1509,BM9B7F9,Yes,2,No,,
5692,200925,1509,BM9B7G5,Yes,2,No,,
5692,200925,1509,BM9B7G7,Yes,2,No,,
5692,200925,1509,BM9B7G9,Yes,2,No,,
5692,200925,1509,BM9B8U7,Yes,2,No,,
5692,200925,1509,BM9B8U8,Yes,2,No,,
5692,200925,1509,BM9B8U9,Yes,2,No,,
5692,200925,1509,BM9B8V1,Yes,2,No,,
5692,200925,1509,BM9B8V2,Yes,2,No,,
5692,200925,1509,BM9B8V3,Yes,2,No,,
5692,200925,1509,BM9B8V4,Yes,2,No,,
5692,200925,1509,BM9B8V5,Yes,2,No,,
5692,200925,1509,BM9B8V6,Yes,2,No,,
5692,200925,1509,BM9B8V7,Yes,2,No,,
5692,200925,1509,BM9B8V8,Yes,2,No,,
5692,200925,1509,BM9B8V9,Yes,2,No,,
5692,200925,1509,BM9B8W1,Yes,2,No,,
5692,200925,1509,BM9B8W2,Yes,2,No,,
5692,200925,1509,BM9B8W3,Yes,2,No,,
5692,200925,1509,BM9B8W4,Yes,2,No,,
6907,200928,2001,BM9C6V2,Yes,2,No,,
7203,200929,2200,BM9B5G4,Yes,2,No,,
6878,200930,2030,BM9C7R7,Yes,2,No,,
7256,200932,2241,BM9D1A6,Yes,2,No,,
7238,200938,2240,BM9D1A5,Yes,2,No,,
6719,200946,1862,BM9D1V3,Yes,2,No,,
6302,200958,1615,BM9B9Y1,Yes,2,No,,
7003,200967,2061,BM9B4G1,Yes,2,No,,
7003,200967,2061,BM9C8Q7,Yes,2,No,,
7003,200967,2061,BM9C9H2,Yes,2,No,,
7003,200967,2061,BM9C9H3,Yes,2,No,,
7247,200968,2278,BM9D1P7,Yes,2,No,,
6577,200973,2292,BM1G0Q7,Yes,2,No,,
6748,200974,1879,BM1G0Q7,Yes,2,No,,
7086,200977,2119,BM9C8S8,Yes,2,No,,
7086,200977,2119,BM9C8S9,Yes,2,No,,
7086,200977,2119,BM9C8T1,Yes,2,No,,
7086,200977,2119,BM9C8T2,Yes,2,No,,
7086,200977,2119,BM9C8T3,Yes,2,No,,
7408,200978,2325,BME3X5J,Yes,2,No,,
6796,200984,2046,BM9C7V9,Yes,2,No,,
7149,200987,2221,BM9C9U7,Yes,2,No,,
6755,200991,1884,BM1G0Q6,Yes,2,No,,
6982,200995,2079,BM9B9U9,Yes,2,No,,
6982,200995,2079,BM9B9V1,Yes,2,No,,
6982,200995,2079,BM9B9V2,Yes,2,No,,
6982,200995,2079,BM9B9V3,Yes,2,No,,
6982,200995,2079,BM9B9V4,Yes,2,No,,
6982,200995,2079,BM9B9V5,Yes,2,No,,
6982,200995,2079,BM9B9V7,Yes,2,No,,
6982,200995,2079,BM9B9V9,Yes,2,No,,
7451,201003,2351,BM9B8A8,Yes,2,No,,
7451,201003,2351,BM9B8A9,Yes,2,No,,
7317,201006,2289,BM9D1T5,Yes,2,No,,
7166,201007,2187,BM9B4A4,Yes,2,No,,
7166,201007,2187,BM9C9K7,Yes,2,No,,
7460,201010,2358,BM9C5C1,Yes,2,No,,
7467,201012,2362,BM0O3Y7,Yes,2,No,,
7467,201012,2362,BM0O3Y8,Yes,2,No,,
7467,201012,2362,BM0O4O5,Yes,2,No,,
7467,201012,2362,BM0O4R4,Yes,2,No,,
7467,201012,2362,BM0O4T1,Yes,2,No,,
7467,201012,2362,BM0O4T3,Yes,2,No,,
7467,201012,2362,BM0O4V2,Yes,2,No,,
7467,201012,2362,BM9A2Q4,Yes,2,No,,
7483,201014,2368,BM0O3Y7,Yes,2,No,,
7483,201014,2368,BM0O4F2,Yes,2,No,,
7483,201014,2368,BM0O4F4,Yes,2,No,,
7483,201014,2368,BM0O4V3,Yes,2,No,,
7485,201015,2370,BM0O4R2,Yes,2,No,,
7485,201015,2370,BM0O4S5,Yes,2,No,,
7485,201015,2370,BM0O4S6,Yes,2,No,,
7485,201015,2370,BM0O4T0,Yes,2,No,,
7485,201015,2370,BM0O4T1,Yes,2,No,,
7486,201016,2373,BM0O4F5,Yes,2,No,,
7486,201016,2373,BM0O4O5,Yes,2,No,,
7486,201016,2373,BM0O4O7,Yes,2,No,,
7486,201016,2373,BM0O4Q3,Yes,2,No,,
7492,201021,2377,BM9C7Y1,Yes,2,No,,
7493,201022,2378,BM9C7Y1,Yes,2,No,,
7496,201024,2380,BM9C7Y1,Yes,2,No,,
7500,201026,2382,BM9C7Y1,Yes,2,No,,
7503,201029,2387,BM9C7Y1,Yes,2,No,,
7488,201031,2390,BM9A2W7,Yes,2,No,,
7488,201031,2390,BM9A2W9,Yes,2,No,,
7488,201031,2390,BM9A2X1,Yes,2,No,,
7463,201032,2359,BM0O3Y7,Yes,2,No,,
7463,201032,2359,BM0O3Y8,Yes,2,No,,
7463,201032,2359,BM0O4F0,Yes,2,No,,
7463,201032,2359,BM0O4F1,Yes,2,No,,
7463,201032,2359,BM0O4G2,Yes,2,No,,
7463,201032,2359,BM0O4G4,Yes,2,No,,
7463,201032,2359,BM0O4G9,Yes,2,No,,
7463,201032,2359,BM0O4H1,Yes,2,No,,
7463,201032,2359,BM0O4K2,Yes,2,No,,
7463,201032,2359,BM0O4K4,Yes,2,No,,
7463,201032,2359,BM0O4L2,Yes,2,No,,
7463,201032,2359,BM0O4M2,Yes,2,No,,
7463,201032,2359,BM0O4O5,Yes,2,No,,
7463,201032,2359,BM0O4O7,Yes,2,No,,
7463,201032,2359,BM0O4P3,Yes,2,No,,
7463,201032,2359,BM0O4P5,Yes,2,No,,
7463,201032,2359,BM0O4R4,Yes,2,No,,
7463,201032,2359,BM0O4S5,Yes,2,No,,
7463,201032,2359,BM0O4T3,Yes,2,No,,
7463,201032,2359,BM0O4U7,Yes,2,No,,
7463,201032,2359,BM0O4V2,Yes,2,No,,
7463,201032,2359,BM0O4V3,Yes,2,No,,
7463,201032,2359,BM0O4W5,Yes,2,No,,
7463,201032,2359,BM9A2Q3,Yes,2,No,,
7463,201032,2359,BM9A2Q8,Yes,2,No,,
7463,201032,2359,BM9A5G8,Yes,2,No,,
7463,201032,2359,BM9A5H1,Yes,2,No,,
7463,201032,2359,BM9B8S4,Yes,2,No,,
7463,201032,2359,BM9C8Y2,Yes,2,No,,
7463,201032,2359,BM9C8Y4,Yes,2,No,,
7266,201035,2276,BM9D1N2,Yes,2,No,,
7529,201036,2394,BM0K8Y0,Yes,2,No,,
7423,201040,2354,BM9D2Y9,Yes,2,No,,
7547,201042,2407,BM9D2Y9,Yes,2,No,,
7553,201048,2412,BM9C4J3,Yes,2,No,,
7563,201049,2425,BM0K8G4,Yes,2,No,,
7563,201049,2425,BM0K8V4,Yes,2,No,,
5184,201050,908,BM9A7P6,Yes,2,No,,
5184,201050,908,BM9A7P7,Yes,2,No,,
5184,201050,908,BM9A7P8,Yes,2,No,,
7571,201052,2432,BM0K8V4,Yes,2,No,,
7576,201053,2434,BM9B4B8,Yes,2,No,,
7590,201063,2443,BM9C8Z8,Yes,2,No,,
7363,201064,2308,BM9B9D8,Yes,2,No,,
7591,201065,2445,BM9B7J7,Yes,2,No,,
7592,201066,2446,BM9B7H8,Yes,2,No,,
7583,201067,2442,BM0O4O7,Yes,2,No,,
7583,201067,2442,BM0O4P3,Yes,2,No,,
7583,201067,2442,BM0O4P6,Yes,2,No,,
7583,201067,2442,BM0O4P8,Yes,2,No,,
7583,201067,2442,BM0O4Q3,Yes,2,No,,
7583,201067,2442,BM0O4Q5,Yes,2,No,,
7583,201067,2442,BM0O4T1,Yes,2,No,,
7583,201067,2442,BM0O4T3,Yes,2,No,,
7583,201067,2442,BM0O4V2,Yes,2,No,,
7602,201068,2457,BM0K8L1,Yes,2,No,,
7602,201068,2457,BM0K8U4,Yes,2,No,,
7602,201068,2457,BM0K9C2,Yes,2,No,,
7602,201068,2457,BM0K9P1,Yes,2,No,,
7602,201068,2457,BM0K9W7,Yes,2,No,,
7602,201068,2457,BM0LOD8,Yes,2,No,,
7602,201068,2457,BM1B2N9,Yes,2,No,,
7603,201069,2459,BM0K8L3,Yes,2,No,,
7603,201069,2459,BM0K8Y0,Yes,2,No,,
7603,201069,2459,BM0K9O7,Yes,2,No,,
7582,201070,2456,BM0O3Y7,Yes,2,No,,
7582,201070,2456,BM0O4E6,Yes,2,No,,
