increment_id,quotation_item_id,quotation_id,order,product_id,qty,qty_requested,qty_ordered,discount_purcent,discount_amount,display_in_front,price_ht,caption,eco_tax,weight,exclude,name,cost,sku,options,description,original_price,mpn,uom,leadtime,source,currency,supplier_id,tax_class_id,tax_code,product_brand,hsncode,bpcat,line_num,is_locked,is_kit
27229,65091,27229,3,764664,1,1,0,0.00,0.00,1,187.00,"ADJUSTABLE SPANNER ( 0-25mm ) -Taparia Make",0.00,0.00,0,0,150.00,BM9U8Q9,a%3A0%3A%7B%7D,NULL,0.00,1171-S-8,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,NULL,1,0,0
27229,65092,27229,4,764896,1,1,0,0.00,0.00,1,1545.00,"HAND TAP SET M10x1.5p -- Totem Make",0.00,0.00,0,0,1400.00,BM9V1K1,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,2,0,0
27229,65093,27229,5,764892,1,1,0,0.00,0.00,1,690.00,"GRIPHOLD® make, heavy duty, Square driveadaptor, size: ½” Male x 3/4” Female, Part No.GSA-5",0.00,0.00,0,0,600.00,BM9X7F1,a%3A0%3A%7B%7D,NULL,0.00,"GSA 5",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,3,0,0
27229,65094,27229,6,764901,1,1,0,0.00,0.00,1,420.00,"GRIPHOLD®  heavy duty, Square driveadaptor, size: 3/4” Male x 1/2” Female, Part No.GSA-6",0.00,0.00,0,0,365.00,BM9X6E1,a%3A0%3A%7B%7D,NULL,0.00,"GSA 6",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,4,0,0
27229,65095,27229,7,764673,2,2,0,0.00,0.00,1,142.80,"knief-Pocket and Folding type",0.00,0.00,0,0,126.00,BM9T9M8,a%3A0%3A%7B%7D,NULL,0.00,UK3,ea,"2-3 days",0,0,4401,15,"IGST 12%",0,8211,NULL,5,0,0
27229,65096,27229,8,764871,2,2,0,0.00,0.00,1,56.44,"TAPARIA MAKE SCREW DRIVER NO-725",0.00,0.00,0,0,50.00,BM9R5N6,a%3A0%3A%7B%7D,NULL,0.00,725,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8205,NULL,6,0,0
27229,65097,27229,9,764675,3,3,0,0.00,0.00,1,28.56,"Centre Punch",0.00,0.00,0,0,25.00,BM9R4U8,a%3A0%3A%7B%7D,NULL,0.00,1884,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,7,0,0
27229,65098,27229,10,743114,1,1,0,0.00,0.00,1,392.36,"Tin Cutter with Spring-TCS 08-Taparia. - BM9K9S1",0.00,0.00,0,0,233.00,BM9K9S1,a%3A0%3A%7B%7D,NULL,0.00,,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,8,0,0
27229,65099,27229,11,764678,1,1,0,0.00,0.00,1,288.32,"Allen key  4,5,6,8 mm",0.00,0.00,0,0,275.00,BM9X7S3,a%3A0%3A%7B%7D,NULL,0.00,"BSH4 to BSH8",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,9,0,0
27229,65100,27229,12,764680,1,1,0,0.00,0.00,1,25.16,"combination spanner 13mm",0.00,0.00,0,0,22.00,BM9T8Q2,a%3A0%3A%7B%7D,NULL,0.00,"CS 13",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,NULL,10,0,0
27229,65101,27229,13,764681,1,1,0,0.00,0.00,1,37.40,"combination spanner 17mm",0.00,0.00,0,0,33.00,BM9W3K2,a%3A0%3A%7B%7D,NULL,0.00,"CS 17",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,NULL,11,0,0
27229,65102,27229,14,764683,1,1,0,0.00,0.00,1,47.60,"combination spanner 19mm",0.00,0.00,0,0,42.00,BM9V3H1,a%3A0%3A%7B%7D,NULL,0.00,"CS 19",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,NULL,12,0,0
27229,65103,27229,15,764869,1,1,0,0.00,0.00,1,98.00,"Air hose 1/4",0.00,0.00,0,0,80.00,BM9Q1M3,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,7307,NULL,13,0,0
27229,65104,27229,16,764909,1,1,0,0.00,0.00,1,1128.80,"EXTENTION BAR for 3/4"" square drive",0.00,0.00,0,0,996.00,BM9Q4P8,a%3A0%3A%7B%7D,NULL,0.00,3753,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,14,0,0
27229,65121,27229,17,764994,1,1,0,0.00,0.00,1,990.00,"HAND TAP SET M4x07p - Totem Make",0.00,0.00,0,0,900.00,BM9T5U8,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,15,0,0
27229,65122,27229,18,765001,1,1,0,0.00,0.00,1,1100.00,"Tap wrench Small-3/8""-",0.00,0.00,0,0,900.00,BM9T6X2,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,16,0,0
27229,65123,27229,19,764990,1,1,0,0.00,0.00,1,1350.00,"Tap wrench Big-1"" -",0.00,0.00,0,0,1100.00,BM9S1L1,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,17,0,0
27229,65124,27229,20,765000,5,5,0,0.00,0.00,1,105.00,"Flap Wheels. Dia50x25mm -Rough-Cumi-Carborandum Make",0.00,0.00,0,0,90.00,BM9V9R1,a%3A0%3A%7B%7D,NULL,0.00,"50X25X GRIT 36",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,6805,NULL,18,0,0
27229,65126,27229,22,764991,1,1,0,0.00,0.00,1,897.00,"GRIPHOLD® drive adaptor, size: 1” Male x 1/2” Female",0.00,0.00,0,0,780.00,BM9Z6L4,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,19,0,0
27229,65127,27229,23,764995,1,1,0,0.00,0.00,1,2369.80,"T - Handle 1"" suqare drive  - Heavy Duty(3+3)",0.00,0.00,0,0,2100.00,BM9Z1D7,a%3A0%3A%7B%7D,NULL,0.00,3733,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,20,0,0
27229,65128,27229,24,764992,1,1,0,0.00,0.00,1,381.00,"Files  Smooth JandK Make SMALL Size 6"" long(flat)",0.00,0.00,0,0,192.00,BM9U9B1,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,21,0,0
27229,65129,27229,25,764993,1,1,0,0.00,0.00,1,248.00,"Files  Rough JandK Make SMALL Size 6"" long(flat)",0.00,0.00,0,0,132.00,BM9Z5S3,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,22,0,0
27229,65130,27229,26,764998,1,1,0,0.00,0.00,1,1325.00,"Air Blow Gun-Atlas Copco make-BG 2603‐HF",0.00,0.00,0,0,1150.00,BM9W6C2,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8424,NULL,23,0,0
27229,65131,27229,27,764999,1,1,0,0.00,0.00,1,26.00,"Drill Bit 2.5 mm for name plate",0.00,0.00,0,0,24.00,BM9U5D4,a%3A0%3A%7B%7D,NULL,0.00,"SBH 2525",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,24,0,0
27229,65505,27229,29,764865,5,5,0,0.00,0.00,1,115.00,"Flap Wheels. Dia50x25mm -Smooth-Cumi-Carborandum Make",0.00,0.00,0,0,90.00,BM9W4V5,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,6805,NULL,25,0,0
27229,65506,27229,30,764870,1,1,0,0.00,0.00,1,2535.00,"Insert tool for torque wrench- 15mm-Stahlwille Make",0.00,0.00,0,0,2205.00,BM9U8P9,a%3A0%3A%7B%7D,NULL,0.00,"731/40  58214015",ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8204,NULL,26,0,0
27229,65557,27229,31,764661,1,1,0,0.00,0.00,1,107.44,"FLAT CHISEL-NO:1048 SIZE:20MMx200MM LONG -Taparia Make",0.00,0.00,0,0,95.00,BM9R8F6,a%3A0%3A%7B%7D,NULL,0.00,1048,ea,"2-3 days",0,0,4401,16,"IGST 18%",0,8203,NULL,27,0,0
27226,65133,27226,1,765002,4,0,0,0.00,0.00,1,5342.27,"ADAM- 4520 RS-232 TO RS-422 / RS-485 ISOLATED CONVERTER",0.00,0.00,0,0,4808.04,BM9Q1H5,a%3A0%3A%7B%7D,NULL,0.00,,ea,"4-6 weeks",0,0,1369,16,"IGST 18%",0,8473,NULL,0,0,0
27225,65421,27225,1,765176,100,0,0,0.00,0.00,1,6.59,"unbrako make HEX NUT M16*2",0.00,0.00,0,0,4.94,BM9X6T5,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,7318,NULL,NULL,0,0
27225,65422,27225,2,765177,80,0,0,0.00,0.00,1,3.00,"unbrako make HEX NUT  M12*1.75",0.00,0.00,0,0,2.70,BM9R9D7,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,7318,NULL,NULL,0,0
27224,65084,27224,1,744370,2,0,4,0.00,0.00,1,7486.20,"CS PISTON VALVE F/E , SIZE:- 1"" Make - Uniklinger",0.00,0.00,0,0,4208.00,BM9L6L5,a%3A0%3A%7B%7D,NULL,7486.20,,ea,"2-3 days",0,0,5452,16,"IGST 18%",0,8481,NULL,0,1,0
27222,65157,27222,1,765010,1,0,0,0.00,0.00,1,61964.93,"Bearing NU2324 ECML C3",0.00,0.00,0,0,52670.19,BM9Q9Y8,a%3A0%3A%7B%7D,NULL,0.00,"NU2324 ECML C3",ea,"8-10 days",0,0,299,16,"CGST + SGST 18%",0,8482,NULL,NULL,0,0
27222,65158,27222,2,765008,1,0,0,0.00,0.00,1,101262.04,"Bearing NU232 EMCLC3",0.00,0.00,0,0,86072.73,BM9S8R2,a%3A0%3A%7B%7D,NULL,0.00,"NU232 EMCLC3 ",ea,"8-10 days",0,0,299,16,"CGST + SGST 18%",0,8482,NULL,NULL,0,0
27222,65159,27222,3,765009,1,0,0,0.00,0.00,1,127514.47,"Bearing QJ 328 N2MA C3",0.00,0.00,0,0,108387.30,BM9W8K4,a%3A0%3A%7B%7D,NULL,0.00,"QJ 328 N2MA C3 ",ea,"8-10 days",0,0,299,16,"CGST + SGST 18%",0,8482,NULL,NULL,0,0
27220,65081,27220,1,720253,20,0,40,0.00,0.00,1,249.00,"Yellow colour  RAL No.1018 Zinc",0.00,0.00,0,0,150.00,BM9C4Z8,a%3A0%3A%7B%7D,NULL,249.00,,ltr,"2-3 days",0,0,28,16,"CGST + SGST 18%",0,3208,NULL,0,1,0
27219,65203,27219,1,765025,100,0,0,0.00,0.00,1,8.73,"SOCKET HEAD CAP SCREWMOC : HIGH TENSILETHREAD : FULLSIZE : M10 X 60 MMGRADE : 8.8MAKE : UNBRAKO",0.00,0.00,0,0,8.32,BM9Q1K7,a%3A0%3A%7B%7D,NULL,0.00,122217,ea,"2-3 week",0,0,5638,16,"CGST + SGST 18%",0,7318,NULL,NULL,0,0
27216,65450,27216,1,765210,10000,0,0,0.00,0.00,1,19.89,"Ptfe teflon insulated silver platted copper wire Size - Awg 20 {20/19/32} E 600 volts",0.00,0.00,0,0,18.00,BM9T2J5,a%3A0%3A%7B%7D,NULL,0.00,-,mtr,"2-3 week",0,0,1369,16,"CGST + SGST 18%",0,8544,NULL,NULL,0,0
27213,65150,27213,1,738374,1,0,2,0.00,0.00,1,18000.00,"Copper wire PU Transparent Hose Diameter 8"" inch 0.4 mm Thickness, Length 15 MTR",0.00,0.00,0,0,15365.00,BM9H5X7,a%3A0%3A%7B%7D,NULL,18000.00,,ea,"1-2 weeks",0,0,4103,16,"CGST + SGST 18%",0,3917,NULL,0,1,0
27212,65070,27212,1,764960,4,0,16,0.00,0.00,1,16450.00,"Samarth air make 0.73 hp oil free compressor horizontal tank,Model -SA-0.73-24L",0.00,0.00,0,0,9180.00,BM9Q1G2,a%3A0%3A%7B%7D,NULL,0.00,0,ea,"1 week",0,0,1929,16,"IGST 18%",0,8414,NULL,0,1,0
27211,65498,27211,1,765250,2,0,0,0.00,0.00,1,88.00,"Oil Seal 50x72x12mm A ID-SS03673 NBR ADL",0.00,0.00,0,0,74.80,BM9U4V2,a%3A0%3A%7B%7D,NULL,0.00,ID-SS03673,ea,"1-2 weeks",0,0,5341,16,"CGST + SGST 18%",0,4016,NULL,0,0,0
27211,65499,27211,2,765254,2,0,0,0.00,0.00,1,138.82,"Oil Seal 90x110x13mm A ID-SS03962",0.00,0.00,0,0,118.00,BM9R2Q7,a%3A0%3A%7B%7D,NULL,0.00,ID-SS03962,ea,"1-2 weeks",0,0,5341,16,"CGST + SGST 18%",0,4016,NULL,1,0,0
27211,65500,27211,3,765255,4,0,0,0.00,0.00,1,126.59,"Oil Seal 80x105x12mm A ID-SS03915",0.00,0.00,0,0,107.60,BM9Z4L6,a%3A0%3A%7B%7D,NULL,0.00,ID-SS03915,ea,"1-2 weeks",0,0,5341,16,"CGST + SGST 18%",0,4016,NULL,2,0,0
27211,65501,27211,4,765252,4,0,0,0.00,0.00,1,145.65,"Oil Seal 80x120x13mm A ID-SS03922",0.00,0.00,0,0,123.80,BM9U3R5,a%3A0%3A%7B%7D,NULL,0.00,ID-SS03922,ea,"1-2 weeks",0,0,5341,16,"CGST + SGST 18%",0,4016,NULL,3,0,0
27211,65502,27211,5,765251,4,0,0,0.00,0.00,1,24.31,"O Ring 38x3.53 Nitrile ID-SS14719 Hardness 70 Shore A",0.00,0.00,0,0,20.66,BM9V5D4,a%3A0%3A%7B%7D,NULL,0.00,ID-SS14719,ea,"1-2 weeks",0,0,5341,16,"CGST + SGST 18%",0,4016,NULL,4,0,0
27211,65503,27211,6,765253,8,0,0,0.00,0.00,1,42.96,"O Ring 110x3.5 Nitrile ID-SS12339 Hardness 70 Shore A",0.00,0.00,0,0,36.52,BM9R4B9,a%3A0%3A%7B%7D,NULL,0.00,ID-SS12339,ea,"1-2 weeks",0,0,5341,16,"CGST + SGST 18%",0,4016,NULL,5,0,0
27210,65080,27210,1,764971,1,0,0,0.00,0.00,1,1578.95,"IQOR SERVICE CHARGES",0.00,0.00,0,0,1500.00,BM9Q1G4,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"2 weeks",0,0,5382,16,"CGST + SGST 18%",0,9987,NULL,NULL,0,0
27209,65429,27209,1,765185,1,0,0,0.00,0.00,1,4773.00,"GIGABYTE J1800 M/BOARD + ATOMPROCESSOR",0.00,0.00,0,0,4152.50,BM9R7H8,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,8473,NULL,NULL,0,0
27209,65430,27209,2,765187,1,0,0,0.00,0.00,1,1267.00,"ADATA 2GB DDR3 RAM",0.00,0.00,0,0,1101.70,BM9S7F1,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,8473,NULL,NULL,0,0
27209,65431,27209,4,765183,1,0,0,0.00,0.00,1,1802.00,"VIP-AARTIS CABINET WITH 4 FRONTUSB",0.00,0.00,0,0,1567.80,BM9Z3W4,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,8473,NULL,NULL,0,0
27209,65432,27209,5,765184,1,0,0,0.00,0.00,1,1607.00,"USB(HSN:8473)LOGITECH WIRELESS COMBO MK 275",0.00,0.00,0,0,1398.30,BM9R7L3,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,8471,NULL,NULL,0,0
27209,65433,27209,6,765186,1,0,0,0.00,0.00,1,4480.00,"LG 18.5"" LED WITH VGA",0.00,0.00,0,0,3898.30,BM9U1U9,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,8528,NULL,NULL,0,0
27209,65434,27209,3,765182,1,0,0,0.00,0.00,1,3117.00,"1 TB SEGATE BARACCUDA",0.00,0.00,0,0,2711.86,BM9R4J2,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,8471,NULL,NULL,0,0
27208,65045,27208,1,764944,2,0,0,0.00,0.00,1,472.83,"CALIBRATION ALUMINIUM FOILS FOR  BURSTING STRENGTH TESTER - PAPERTYPE 2.7+/-0.2 Kg/cm2",0.00,0.00,0,0,435.00,BM9Z1W8,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,7607,NULL,NULL,0,0
27208,65046,27208,2,764945,2,0,0,0.00,0.00,1,472.83,"CALIBRATION ALUMINIUM FOILS FOR  BURSTING STRENGTH TESTER - BOARDTYPE 11.8 +/-0.3 Kg/cm2",0.00,0.00,0,0,435.00,BM9R5Q2,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"1 week",0,0,1369,16,"CGST + SGST 18%",0,7607,NULL,NULL,0,0
27207,65076,27207,1,764967,30,0,0,0.00,0.00,1,105.88,"1000 V , 1.6 Amp HRC require original one used in 14 s series Rishabh Make",0.00,0.00,0,0,90.00,BM9Z7E4,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"3-4 weeks",0,0,1369,16,"CGST + SGST 18%",0,9031,NULL,NULL,0,0
27207,65077,27207,2,764969,20,0,0,0.00,0.00,1,141.18,"16 Amp 1000V HOLLY make fuse require original one used in 14 s series Rishabh Make",0.00,0.00,0,0,120.00,BM9Z4R9,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"3-4 weeks",0,0,1369,16,"CGST + SGST 18%",0,9031,NULL,NULL,0,0
27207,65078,27207,3,764968,2,0,0,0.00,0.00,1,4602.35,"14 s Rishabh Multimeter",0.00,0.00,0,0,3912.00,BM9V7V4,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"3-4 weeks",0,0,1369,16,"CGST + SGST 18%",0,9030,NULL,NULL,0,0
27207,65079,27207,4,764970,2,0,0,0.00,0.00,1,15724.14,"Leakage  Tester or Tong tester Rishabh Make/Fluke Make  Range 0 mili Amp  , - 2 Amp -20 Amp- 200 Amp. – Make Rishabh, Model Agam ALCT 606A",0.00,0.00,0,0,13680.00,BM9W9Z3,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"3-4 weeks",0,0,1369,16,"CGST + SGST 18%",0,9030,NULL,NULL,0,0
27206,65496,27206,1,765248,1,0,0,0.00,0.00,1,48935.11,"OVAL Flowmate MKIII Size 45 Type LSF45L0-R1",0.00,0.00,0,0,41594.84,BM9V6M2,a%3A0%3A%7B%7D,NULL,0.00,LSF45L0-R1,ea,"3-4 weeks",0,0,6147,16,"CGST + SGST 18%",0,9027,NULL,0,0,0
27206,65497,27206,2,765249,1,0,0,0.00,0.00,1,48935.11,"OVAL Flowmate MKIII Size 45 Type LSF45L0-M1",0.00,0.00,0,0,41594.84,BM9V7Z1,a%3A0%3A%7B%7D,NULL,0.00,LSF45L0-M1,ea,"3-4 weeks",0,0,6147,16,"CGST + SGST 18%",0,9027,NULL,1,0,0
27204,65482,27204,1,765235,5,0,0,0.00,0.00,1,6789.00,"40W Flameproof Well Glass Fixture",0.00,0.00,0,0,5395.00,BM9W4F4,a%3A0%3A%7B%7D,NULL,0.00,FWL1315-40-CDL,ea,"6-8 weeks",0,0,1369,16,"IGST 18%",0,9405,NULL,0,0,0
27204,65483,27204,2,765234,5,0,0,0.00,0.00,1,11510.59,"HYD.HOSE PIPE 2"" ID BOTH  SIDE FEMALE END FITTING -    2"" X 1.5MTR LONG,WP  40BAR",0.00,0.00,0,0,9784.00,BM9X7N1,a%3A0%3A%7B%7D,NULL,0.00,"BulkMRO approved",ea,"2 weeks",0,0,1369,16,"IGST 18%",0,4009,NULL,1,0,0
27203,65044,27203,1,647483,40,0,0,0.00,0.00,1,200.00," Tube Light, 36W",0.00,0.10,0,0,196.00,BM1B2M1,a%3A0%3A%7B%7D,NULL,35.56,,ea,"2-3 days",0,0,6106,16,"CGST + SGST 18%",0,9025,NULL,0,0,0
27201,65017,27201,1,763687,1,0,2,0.00,0.00,1,37282.98,"Sample Characterisation",0.00,0.00,0,0,35046.00,BM9P8U7,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1-2 weeks",0,0,5331,16,"IGST 18%",0,9983,"Water Vapour Transmission Rate (at 38ºC & 90% R H)",0,1,0
27198,65063,27198,1,764957,1,0,0,0.00,0.00,1,16666.67,"ZEBRA PRINTER GT800, 203DPI, USB,SERIAL,PARALLEL, ZPL/EPL #  GT800-1005G0-100",0.00,0.00,0,0,14500.00,BM9Q1F8,a%3A0%3A%7B%7D,NULL,0.00,"GT800-203 DPI",ea,"1-2 weeks",0,0,1369,16,"CGST + SGST 18%",0,8443,NULL,0,0,0
27197,65082,27197,1,764972,6,0,0,0.00,0.00,1,1450.00,"CLUTCH Plate for DC Brake of indef hoist",0.00,0.00,0,0,1450.00,BM9Q1G5,a%3A0%3A%7B%7D,NULL,0.00,-,ea,"2-3 week",0,0,1369,16,"CGST + SGST 18%",0,8431,NULL,0,0,0
27197,65083,27197,2,755025,1,0,0,0.00,0.00,1,261.00,"Packing and Forwarding",0.00,0.00,0,0,261.00,BM00040,a%3A0%3A%7B%7D,NULL,106.78,,ea,"2-3 week",0,0,1369,16,"CGST + SGST 18%",0,9985,NULL,1,0,0
27192,65015,27192,1,648840,1,0,0,0.00,0.00,1,48564.44,"BOSCH Rotary Hammer Drill - GBM 32-4",0.00,0.00,0,0,43708.00,BM0W7G9,a%3A0%3A%7B%7D,NULL,59101.63,"GBM 32-4",ea,"4 weeks",0,0,4145,16,"IGST 18%",0,8467,NULL,0,0,0
27192,65016,27192,2,764916,1,0,0,0.00,0.00,1,19022.11,"Heavy Duty Drill",0.00,0.00,1,0,17119.90,BM9Q1E7,a%3A0%3A%7B%7D,NULL,0.00,NW-10,ea,"1-2 weeks",0,0,4286,16,"IGST 18%",0,8467,NULL,1,0,0
27192,65147,27192,3,765004,1,0,0,0.00,0.00,1,127661.67,"Rotary Drill",0.00,0.00,0,0,114895.50,BM9Q1H9,a%3A0%3A%7B%7D,NULL,0.00,B4-32,ea,"6-10 weeks",0,0,458,16,"IGST 18%",0,8205,NULL,1,0,0
27191,65269,27191,1,765079,5,0,0,0.00,0.00,1,17750.00,"Siemens make actuator SAX61.03",0.00,0.00,0,0,16350.00,BM9Q1L4,a%3A0%3A%7B%7D,NULL,0.00,SAX61.03,ea,"3-4 weeks",0,0,1108,16,"CGST + SGST 18%",0,8414,NULL,0,0,0
27190,64975,27190,1,764891,1,0,0,0.00,0.00,1,5800.00,"Digital Signature for Class 3",0.00,0.00,0,0,5588.13,BM9Q1E6,a%3A0%3A%7B%7D,NULL,0.00,,ea,"1 week",0,0,0,16,"IGST 18%",0,9983,NULL,0,0,0
27188,64963,27188,1,764881,1,0,0,0.00,0.00,1,16829.72,"Platform Trolley",0.00,0.00,0,0,14305.26,BM9Q3Y8,a%3A0%3A%7B%7D,NULL,0.00,NA,ea,"1-2 weeks",0,0,2583,16,"CGST + SGST 18%",0,8428,NULL,0,0,0
27188,64964,27188,2,764880,1,0,0,0.00,0.00,1,10196.08,"Dust Bin (Tilt Lid Type)",0.00,0.00,0,0,8666.67,BM9S4G1,a%3A0%3A%7B%7D,NULL,0.00,NA,ea,"1-2 weeks",0,0,2583,16,"CGST + SGST 18%",0,7324,NULL,1,0,0
27187,64969,27187,1,764882,5,0,0,0.00,0.00,1,295.45,"A4 size zipper bag 100 Pc",0.00,0.00,0,0,260.00,BM9R6E6,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 week",0,0,6100,16,"IGST 18%",0,3926,NULL,0,0,0
27187,64970,27187,2,764889,1,0,0,0.00,0.00,1,511.36,"Packing Stapler",0.00,0.00,0,0,450.00,BM9X6T6,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 week",0,0,6101,16,"IGST 18%",0,8472,NULL,1,0,0
27187,64971,27187,3,764888,1,0,0,0.00,0.00,1,1600.00,"Photo copy paper 1 set - 10 pcs",0.00,0.00,0,0,1600.00,BM9X6D5,a%3A0%3A%7B%7D,NULL,0.00,.,ea,"2-3 week",0,0,6099,15,"IGST 12%",0,4802,NULL,2,0,0
27187,65250,27187,4,765070,1,0,0,0.00,0.00,1,108.77,"Hex Bit Sockets 1/2 Sq drive 4mm",0.00,0.00,0,0,95.72,BM9W7Z9,a%3A0%3A%7B%7D,NULL,0.00,BSH4,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,3,0,0
27187,65251,27187,5,765071,1,0,0,0.00,0.00,1,108.77,"Hex Bit Sockets 1/2 Sq drive 5mm",0.00,0.00,0,0,95.72,BM9X1X3,a%3A0%3A%7B%7D,NULL,0.00,BSH5,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,4,0,0
27187,65252,27187,6,765065,1,0,0,0.00,0.00,1,108.77,"Hex Bit Sockets 1/2 Sq drive 6mm",0.00,0.00,0,0,95.72,BM9W8A8,a%3A0%3A%7B%7D,NULL,0.00,BSH6,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,5,0,0
27187,65253,27187,7,765063,1,0,0,0.00,0.00,1,108.77,"Hex Bit Sockets 1/2 Sq drive 7mm",0.00,0.00,0,0,95.72,BM9V4F8,a%3A0%3A%7B%7D,NULL,0.00,BSH7,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,6,0,0
27187,65254,27187,8,765066,1,0,0,0.00,0.00,1,108.77,"Hex Bit Sockets 1/2 Sq drive 8mm",0.00,0.00,0,0,95.72,BM9U9X7,a%3A0%3A%7B%7D,NULL,0.00,BSH8,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,7,0,0
27187,65255,27187,9,765064,1,0,0,0.00,0.00,1,116.52,"Hex Bit Sockets 1/2 Sq drive 10mm",0.00,0.00,0,0,102.54,BM9T5U7,a%3A0%3A%7B%7D,NULL,0.00,BSH10,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,8,0,0
27187,65256,27187,10,765062,1,0,0,0.00,0.00,1,126.39,"Hex Bit Sockets 1/2 Sq drive 12mm",0.00,0.00,0,0,111.22,BM9T6E6,a%3A0%3A%7B%7D,NULL,0.00,BSH12,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,9,0,0
27187,65257,27187,11,765067,1,0,0,0.00,0.00,1,152.45,"Hex Bit Sockets 1/2 Sq drive 14mm",0.00,0.00,0,0,134.16,BM9V7S1,a%3A0%3A%7B%7D,NULL,0.00,BSH14,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,10,0,0
27187,65258,27187,12,765068,1,0,0,0.00,0.00,1,171.48,"Hex Bit Sockets 1/2 Sq drive 17mm",0.00,0.00,0,0,150.90,BM9R2X5,a%3A0%3A%7B%7D,NULL,0.00,BSH17,ea,"1-2 weeks",0,0,5547,16,"IGST 18%",0,8204,NULL,11,0,0
