Order Number,Sales Order Row ID,SKU,Old Margin,New Margin,Unit Cost Price with Freight,Unit Selling Price
210200345,39916,BM99999,0.0,-0.21,107.0,106.78
210200346,39918,BM99999,0.0,-0.21,107.0,106.78
210200347,39920,BM99999,1.0,0.87,42.0,42.37
210200349,39923,BM99999,0.0,-0.21,107.0,106.78
210200350,39924,BM99999,0.0,-0.21,107.0,106.78
210200352,39928,BM99999,0.0,-0.21,107.0,106.78
210200355,39931,BM0K9O5,-273.0,-272.6,581.0,155.93
210200355,39932,BM99999,0.0,-0.21,107.0,106.78
210200356,39934,BM99999,0.0,-0.21,107.0,106.78
210200357,39936,BM99999,0.0,-0.21,107.0,106.78
210200358,39938,BM99999,0.0,-0.21,107.0,106.78
210200359,39940,BM99999,0.0,-0.21,107.0,106.78
210200360,39942,BM99999,0.0,-0.21,107.0,106.78
210200361,39944,BM99999,0.0,-0.21,107.0,106.78
210200364,39948,BM99999,0.0,-0.02,534.0,533.9
210200365,39950,BM99999,0.0,-0.21,107.0,106.78
210200366,39952,BM99999,0.0,-0.21,107.0,106.78
210200367,39954,BM0C7U8,-7.0,-6.97,475.0,444.07
210200367,39955,BM99999,0.0,-0.21,107.0,106.78
210200368,39957,BM99999,0.0,-0.21,107.0,106.78
210200373,39963,BM99999,1.0,0.87,42.0,42.37
210200374,39964,BM99999,0.0,-0.21,107.0,106.78
210200374,39965,BM9F3F3,28.0,27.84,85.0,117.8
210200376,39968,BM99999,0.0,-0.21,107.0,106.78
210200377,39969,BM0C7U8,-7.0,-6.97,475.0,444.07
210200377,39970,BM99999,0.0,-0.21,107.0,106.78
210200378,39971,BM0C7U8,-7.0,-6.97,475.0,444.06
210200378,39972,BM99999,0.0,-0.21,107.0,106.78
210200379,39974,BM99999,1.0,0.87,42.0,42.37
210200380,39975,BM0C7U8,-7.0,-6.97,475.0,444.07
210200380,39976,BM99999,0.0,-0.21,107.0,106.78
210200381,39978,BM99999,1.0,0.87,42.0,42.37
210200382,39979,BM99999,0.0,-0.21,107.0,106.78
210200383,39980,BM0C7U8,-7.0,-6.97,475.0,444.07
210200383,39981,BM99999,0.0,-0.21,107.0,106.78
210200384,39983,BM99999,0.0,-0.21,107.0,106.78
210200385,39984,BM99999,0.0,-0.21,107.0,106.78
210200386,39986,BM99999,0.0,-0.21,107.0,106.78
210200387,39987,BM0C7U8,-7.0,-6.97,475.0,444.07
210200387,39988,BM99999,0.0,-0.21,107.0,106.78
210200389,39991,BM99999,0.0,-0.21,107.0,106.78
210200390,39993,BM99999,0.0,-0.21,107.0,106.78
210200392,39995,BM0K9O5,-273.0,-272.6,581.0,155.93
210200392,39996,BM99999,0.0,-0.21,107.0,106.78
210200393,39997,BM0Y9N2,63.0,62.84,40.0,107.63
210200393,39998,BM99999,0.0,-0.21,107.0,106.78
210200394,39999,BM0K9O5,4.0,3.8,150.0,155.93
210200394,40000,BM99999,0.0,-0.21,107.0,106.78
210200396,40003,BM99999,1.0,0.87,42.0,42.37
210200397,40004,BM0Y9N2,63.0,62.84,40.0,107.63
210200397,40005,BM99999,0.0,-0.21,107.0,106.78
210200398,40006,BM99999,0.0,-0.21,107.0,106.78
210200399,40009,BM99999,1.0,0.87,42.0,42.37
210200400,40010,BM99999,0.0,-0.21,107.0,106.78
210200401,40011,BM99999,0.0,-0.21,107.0,106.78
210200402,40013,BM0K9O5,4.0,3.8,150.0,155.93
210200402,40014,BM99999,0.0,-0.21,107.0,106.78
210200405,40018,BM99999,0.0,-0.21,107.0,106.78
210200407,40021,BM99999,1.0,0.9,21.0,21.19
210200409,40023,BM99999,0.0,-0.21,107.0,106.78
210200412,40027,BM99999,0.0,-0.21,107.0,106.78
210200413,40029,BM99999,0.0,-0.21,107.0,106.78
210200414,40030,BM99999,0.0,-0.21,107.0,106.78
210200415,40032,BM99999,1.0,0.9,42.0,42.38
210200416,40034,BM99999,0.0,-0.21,107.0,106.78
210200418,40037,BM99999,0.0,-0.21,107.0,106.78
210200419,40038,BM99999,0.0,0.45,98.0,98.44
210200420,40041,BM99999,0.0,-0.21,107.0,106.78
210200421,40042,BM0K9O5,-273.0,-272.6,581.0,155.93
210200421,40043,BM99999,0.0,-0.21,107.0,106.78
210200425,40047,BM99999,1.0,0.87,42.0,42.37
210200431,40054,BM99999,0.0,-0.21,107.0,106.78
210200432,40055,BM0C7H1,28.0,28.02,183.0,254.24
210200432,40056,BM99999,0.0,-0.21,107.0,106.78
210200433,40057,BM0C7U2,18.0,18.11,322.0,393.22
210200433,40058,BM99999,0.0,-0.21,107.0,106.78
210200434,40059,BM1G0N1,10.0,9.81,107.0,118.64
210200435,40060,BM0C7U2,18.0,18.11,322.0,393.22
210200435,40061,BM99999,0.0,-0.21,107.0,106.78
210200436,40062,BM99999,0.0,-0.21,107.0,106.78
210200437,40064,BM99999,1.0,0.87,42.0,42.37
210200438,40066,BM99999,0.0,-0.21,107.0,106.78
210200439,40067,BM0O6H8,18.0,18.02,569.0,694.07
210200441,40068,BM0Q8X8,-24.0,-23.83,170.0,137.29
210200441,40069,BM99999,0.0,-0.21,214.0,213.56
210200442,40070,BM99999,0.0,-0.21,107.0,106.78
210200443,40072,BM99999,1.0,0.87,42.0,42.37
210200444,40074,BM99999,0.0,-0.21,107.0,106.78
210200445,40075,BM0C7F7,29.0,28.92,150.0,211.02
210200445,40076,BM99999,1.0,0.85,42.0,42.36
210200446,40077,BM0O6H8,18.0,18.02,569.0,694.07
210200449,40080,BM0C7I5,27.0,27.01,467.0,639.83
210200455,40086,BM99999,1.0,0.9,42.0,42.38
210200458,40089,BM0C7P6,29.0,28.92,253.0,355.94
210200459,40090,BM0Q8X8,-24.0,-23.83,170.0,137.29
210200459,40091,BM99999,0.0,-0.21,107.0,106.78
210200460,40093,BM99999,1.0,0.87,42.0,42.37
210200461,40094,BM0O6H8,18.0,18.02,569.0,694.07
210200462,40095,BM0O6H8,18.0,18.02,569.0,694.06
210200463,40097,BM99999,0.0,-0.21,107.0,106.78
210200464,40098,BM0O6H8,18.0,18.02,569.0,694.07
210200465,40099,BM9F3F3,28.0,27.84,85.0,117.8
210200466,40101,BM99999,1.0,0.87,42.0,42.37
210200467,40102,BM0C8Z1,20.0,19.76,153.0,190.68
210200468,40103,BM99999,0.0,-0.21,107.0,106.78
210200470,40104,BM0C7R0,43.0,42.9,150.0,262.71
210200471,40105,BM0C7F7,29.0,28.92,150.0,211.02
210200472,40106,BM0Q8X8,-24.0,-23.83,170.0,137.28
210200472,40107,BM99999,0.0,-0.21,107.0,106.78
210200473,40108,BM99999,0.0,-0.21,107.0,106.78
210200474,40109,BM99999,0.0,-0.21,107.0,106.78
210200476,40111,BM0Q8X8,33.0,33.13,170.0,254.24
210210024,40115,BM0C7B3,4.0,4.12,312.0,325.42
210210024,40116,BM99999,0.0,-0.21,107.0,106.78
210210025,40117,BM0Q8X8,-24.0,-23.83,170.0,137.29
210210025,40118,BM99999,0.0,-0.02,534.0,533.9
210210026,40119,BM0C7B3,4.0,4.12,312.0,325.42
210210026,40120,BM99999,0.0,-0.21,107.0,106.78
210210027,40122,BM99999,0.0,-0.21,107.0,106.78
210210028,40124,BM99999,0.0,-0.21,107.0,106.78
210210029,40125,BM0C7B3,4.0,4.12,312.0,325.42
210210029,40126,BM99999,0.0,-0.21,107.0,106.78
210210032,40129,BM0C7B3,4.0,4.12,312.0,325.42
210210032,40130,BM99999,0.0,-0.21,107.0,106.78
210210033,40131,BM0C7B3,4.0,4.12,312.0,325.42
210210033,40132,BM99999,0.0,-0.21,107.0,106.78
100000187,40177,BM1A5H5,55.0,58.1,4.76,11.36
100000429,40387,BM1A6D4,20.0,25.0,6.0,8.0
100000498,40401,BM1A6J2,15.0,14.89,40.0,47.0
100000427,40524,BM1A7O5,52.0,52.03,354.0,738.0
100000494,40539,BM1A4O5,70.0,70.1,29.0,97.0
100000810,40548,BM1A7D0,3.0,0.0,2.0,2.0
100000810,40549,BM1A7D2,3.0,5.0,3.8,4.0
100000810,40550,BM1A7D5,8.0,6.25,7.5,8.0
100000810,40551,BM1A7D6,8.0,9.09,10.0,11.0
100000810,40552,BM1A7D4,7.0,10.71,6.25,7.0
100000810,40554,BM1A7D7,14.0,15.38,11.0,13.0
100000810,40555,BM1A7C9,17.0,16.67,2.5,3.0
100000810,40556,BM1A7D1,17.0,16.67,2.5,3.0
100000810,40557,BM1A7D3,14.0,16.67,5.0,6.0
200202,40636,BM1A6S3,70.0,70.09,32.0,107.0
200202,40701,BM1A6S9,35.0,35.42,31.0,48.0
200202,40702,BM1A7B2,37.0,33.33,2.0,3.0
200202,40704,BM1A6T6,35.0,34.48,19.0,29.0
200202,40705,BM1A6T8,34.0,34.62,17.0,26.0
200202,40706,BM1A6T5,34.0,33.33,20.0,30.0
200202,40715,BM1A6T7,36.0,35.71,18.0,28.0
200199,40740,BM1A5Z4,20.0,19.9,239.5,299.0
200199,40746,BM0Z1D2,20.0,20.04,225.5,282.0
200210,40772,BM0C8X8,22.0,22.45,38.0,49.0
200209,40909,BM1A9B2,44.0,47.5,2.1,4.0
100000294,40974,BM1A8Z4,18.0,16.67,8.25,9.9
100000294,40975,BM1A8Z5,23.0,18.52,11.0,13.5
100000294,40977,BM1A8Z9,25.0,16.67,3.75,4.5
100000294,40980,BM1A8Z6,49.0,46.22,7.26,13.5
100000294,40983,BM1A8Z3,70.0,69.44,2.75,9.0
100000294,40985,BM1A8Y8,90.0,90.14,2.75,27.9
200212,41049,BM1A8V8,13.0,15.76,15.29,18.15
200212,41050,BM1A8W0,13.0,15.76,15.29,18.15
200212,41051,BM1A8W1,13.0,15.76,15.29,18.15
200212,41052,BM1A8W2,13.0,15.76,15.29,18.15
200212,41053,BM1A8W3,13.0,15.76,15.29,18.15
200214,41168,BM1B0H8,0.0,-0.37,27.1,27.0
200208,41346,BM1A7I4,35.0,34.99,771.0,1186.0
100000250,41386,BM1A3V2,17.0,17.11,63.0,76.0
200228,41460,BM0C9D7,18.0,19.57,18.5,23.0
200228,41461,BM0C9D9,19.0,20.0,28.0,35.0
10212208,41483,BM9P2N3,5.0,5.06,0.75,0.79
200228,41486,BM0C9D5,19.0,20.59,13.5,17.0
200228,41488,BM0C9D8,20.0,21.17,23.65,30.0
200228,41489,BM0C9D6,20.0,21.43,16.5,21.0
200228,41490,BM0C9D4,21.0,21.88,12.5,16.0
200228,41491,BM0C9D3,-1365.0,-1343.75,231.0,16.0
200161,41518,BM0O4E6,10.0,16.67,2.5,3.0
200161,41534,BM0O4T7,-6.0,2.0,5.88,6.0
100000829,41555,BM1A5E4,27.0,28.89,9.5,13.36
200183,41572,BM0Z1E0,27.0,32.0,0.68,1.0
100001433,41598,BM0O4F1,6.0,11.11,0.8,0.9
100001433,41620,BM0O4W0,27.0,32.0,3.4,5.0
100001433,41625,BM0O4Q7,25.0,30.0,3.5,5.0
100001433,41630,BM0O4E6,10.0,16.67,2.5,3.0
100001433,41631,BM0O4N3,27.0,32.0,3.4,5.0
100000184,41634,BM1A5J5,41.0,45.48,1.75,3.21
100000184,41635,BM1A5J4,40.0,43.82,3.0,5.34
100000184,41637,BM1A5J7,47.0,50.0,4.0,8.0
100000182,41710,BM1A5O1,26.0,31.03,2.0,2.9
200227,41712,BM0P0Q3,46.0,45.75,39.6,73.0
200227,41713,BM0P0Q4,31.0,31.01,218.0,316.0
200227,41714,BM0P0Q6,31.0,31.19,69.5,101.0
200227,41724,BM0P0R9,27.0,26.82,64.4,88.0
100000174,41760,BM1A5O1,25.0,30.0,2.1,3.0
100000805,41766,BM1A5P2,33.0,32.95,173.0,258.0
100000805,41767,BM1A5P1,33.0,32.98,172.92,258.0
100000578,41806,BM1A5R4,33.0,32.97,370.0,552.0
200222,41862,BM0Z1F3,8.0,8.05,385.28,419.0
200165,41870,BM0O4T7,-5.0,2.17,5.87,6.0
200165,41890,BM0O4F1,61.0,67.35,0.8,2.45
200165,41896,BM0O4K2,-2.0,5.66,4.0,4.24
200165,41906,BM0O4Q5,-74.0,-66.67,10.0,6.0
200165,41908,BM0O4F2,-28.0,-21.21,6.0,4.95
200165,41909,BM0O4S2,-7746.0,-7739.0,78.39,1.0
200165,41914,BM0O4T9,-91.0,-83.33,22.0,12.0
100000820,41947,BM0O8J2,100.0,99.91,116.0,124632.17
100000777,41950,BM0P0S6,51.0,51.08,36.2,74.0
200218,41972,BM1A9Q7,41.0,40.84,56.2,95.0
100000749,41973,BM0O8N2,62.0,61.82,21.0,55.0
100000733,42005,BM1A9X3,41.0,41.08,93.0,157.83
100000733,42006,BM1A9X4,35.0,34.98,145.0,223.0
100000733,42007,BM1A9X5,39.0,39.08,53.0,87.0
100000733,42008,BM1A9X6,32.0,31.88,94.0,138.0
200176,42036,BM0P2K8,-89.0,-82.0,18.0,9.89
200176,42037,BM0P2P8,-13.0,-6.25,0.85,0.8
200176,42038,BM0P1G4,-88.0,-80.45,2.4,1.33
200176,42039,BM0P1G2,-2.0,4.76,1.2,1.26
200244,42045,BM0O4K2,-1.0,5.88,4.0,4.25
200244,42048,BM0O4H1,24.0,31.25,1.65,2.4
100000607,42050,BM0O8J7,48.0,47.95,38.0,73.0
100000968,42167,BM0K9C9,-69.0,-63.27,8.0,4.9
100000707,42173,BM1B1L8,42.0,41.98,550.0,948.0
201973,42182,BM1B1S0,100.0,99.8,1.0,505.0
201973,42191,BM1Z8V5,23.0,23.08,60.0,78.0
200221,42212,BM1B3B5,11.0,11.07,225.0,253.0
200221,42213,BM1B3B6,15.0,15.49,60.0,71.0
100000743,42229,BM1A9T7,34.0,34.21,0.25,0.38
100000743,42230,BM1A9T8,10.0,9.94,290.0,322.0
100000161,42231,BM1B2J6,-618.0,-618.39,2500.0,348.0
100000161,42233,BM1B2J8,42.0,42.31,15.0,26.0
100000161,42235,BM1B2K0,33.0,33.01,280.0,418.0
100000679,42252,BM1B2L7,2.0,2.14,275.0,281.0
100000783,42283,BM0O7A8,5.0,4.99,1200.0,1263.0
100000669,42289,BM0O7C2,1.0,7.8,6.5,7.05
100000669,42290,BM0O7C3,45.0,52.08,1.5,3.13
100000658,42317,BM0O4E6,10.0,16.67,2.5,3.0
100000658,42328,BM0O4Q5,-74.0,-66.67,10.0,6.0
100000658,42329,BM0O4S2,-7746.0,-7739.0,78.39,1.0
100000658,42334,BM0O4Q4,10.0,15.97,5.0,5.95
100000652,42338,BM0O7L2,58.0,57.7,33.31,78.75
100000652,42339,BM0O7L3,42.0,41.5,39.69,67.85
100000652,42340,BM0O7L4,73.0,72.7,1.6,5.86
100000695,42346,BM1B2M4,-5.0,1.71,2.3,2.34
100000695,42347,BM1B2M5,-5.0,1.83,3.76,3.83
100000695,42349,BM1B2M7,13.0,20.03,5.95,7.44
100000695,42366,BM1B2N7,-2.0,4.97,7.65,8.05
100000695,42367,BM1B2N8,6.0,13.43,0.58,0.67
100000695,42368,BM1B2N9,13.0,19.64,1.8,2.24
100000648,42395,BM0K8M6,16.0,23.4,7.2,9.4
100000644,42396,BM0K8K8,-6.0,1.3,2.27,2.3
100000644,42397,BM0O8A0,17.0,23.91,1.75,2.3
100000577,42462,BM0O9Z0,53.0,53.1,70.0,149.25
100000569,42464,BM0P0D1,72.0,71.94,3.0,10.69
100000569,42465,BM0P0D2,65.0,64.77,4.45,12.63
100000569,42466,BM0P0D3,60.0,59.85,5.75,14.32
100000600,42478,BM0O8K6,-2399.0,-2391.55,1253.0,50.29
100000924,42485,BM0O7T8,-2852.0,-2851.98,18800.0,636.86
201974,42500,BM0O9S6,45.0,45.14,128.0,233.33
200133,42509,BM0K9B1,9.0,16.67,2.0,2.4
200133,42518,BM0L0B0,10.0,9.91,30.0,33.3
200709,42560,BM0C8Y0,10.0,9.61,57.67,63.8
200709,42579,BM0C7C8,30.0,30.02,148.67,212.44
200709,42592,BM0C7R3,30.0,30.01,342.22,488.95
200709,42619,BM0C8X0,10.0,9.81,17.0,18.85
200709,42620,BM0C8T7,11.0,10.91,182.67,205.05
200709,42625,BM0O6P2,11.0,10.88,194.33,218.06
200709,42628,BM0C7B2,11.0,10.85,161.33,180.96
200709,42630,BM0C8W9,12.0,11.71,16.67,18.88
200709,42631,BM0C8X2,11.0,11.12,19.67,22.13
200709,42632,BM0C8X3,11.0,10.76,20.33,22.78
200709,42633,BM0C8X5,11.0,11.23,26.0,29.29
200709,42634,BM0C8X6,11.0,10.61,32.0,35.8
200709,42636,BM0C9H9,11.0,10.89,389.22,436.78
200709,42640,BM9B5G9,9.0,9.31,99.17,109.35
200709,42644,BM0C7U4,11.0,10.94,80.0,89.83
200709,42645,BM9A7K2,11.0,10.88,555.67,623.53
200709,42647,BM0C7F5,11.0,10.93,109.0,122.38
100000139,42669,BM0O4T7,-5.0,2.0,5.88,6.0
200262,42721,BM0K8F8,0.0,0.28,106.0,106.3
200262,42722,BM0K8Q0,-126.0,-125.81,70.0,31.0
200262,42723,BM0K9B0,15.0,15.09,225.0,265.0
200262,42724,BM0K9C1,24.0,24.35,37.0,48.91
200262,42725,BM0K9F8,30.0,29.9,68.0,97.0
200262,42726,BM0K9V5,2.0,1.94,49.0,49.97
100000391,42743,BM1B0M1,100.0,99.84,2.0,1287.0
100000384,42763,BM0K8K3,16.0,23.5,3.06,4.0
100000384,42764,BM0K9C4,26.0,33.18,2.9,4.34
100000388,42810,BM9A3U7,14.0,20.0,4.8,6.0
100000388,42813,BM9A3V1,14.0,20.0,5.0,6.25
100000388,42815,BM9A3V3,14.0,20.0,8.2,10.25
100000388,42819,BM9A3V7,14.0,20.05,6.5,8.13
100000388,42820,BM9A3V8,14.0,20.04,7.5,9.38
100000388,42824,BM9A3W3,14.0,20.04,7.5,9.38
100001161,42867,BM0O4T9,-91.0,-83.64,22.0,11.98
100001161,42875,BM0O4U7,-304.0,-296.6,19.83,5.0
100000972,42929,BM9A5R3,27.0,27.27,40.0,55.0
100000972,42930,BM9A5R4,49.0,49.09,7.0,13.75
100000972,42931,BM9A5R5,32.0,32.08,45.0,66.25
100000951,42935,BM9A5P8,47.0,46.67,20.0,37.5
100000951,42936,BM9A5P9,29.0,28.89,100.0,140.63
100001085,42982,BM9A7Q7,24.0,24.07,155.0,204.14
100001011,42987,BM1B2N8,6.0,13.43,0.58,0.67
100001011,42988,BM1B2N9,24.0,30.8,1.55,2.24
201975,43002,BM9A8K3,28.0,28.25,52.2,72.75
100001005,43028,BM0K8U4,14.0,20.67,8.25,10.4
200194,43049,BM0J2Q8,-45.0,-45.44,78.0,53.63
100001125,43078,BM9B1E5,10.0,9.99,2280.0,2533.0
100001127,43088,BM0O4T9,-91.0,-83.33,22.0,12.0
100001127,43090,BM0O4E6,10.0,16.67,2.5,3.0
100001127,43102,BM0O4T7,-5.0,2.0,5.88,6.0
100001127,43104,BM0O4Q4,-19.0,-12.1,6.67,5.95
100001127,43109,BM0O4F1,61.0,67.35,0.8,2.45
100001127,43110,BM0O4F0,-309.0,-300.0,2.2,0.55
100001127,43115,BM9B1P2,-3121.0,-3114.29,450.0,14.0
100001120,43133,BM9A8E6,4.0,11.11,0.8,0.9
100001120,43134,BM9A8E7,4.0,11.11,0.8,0.9
100001126,43166,BM9B1K6,47.0,46.74,24.5,46.0
100001126,43167,BM1A5Q7,45.0,45.08,32.4,59.0
100001126,43169,BM9B1K8,47.0,46.89,71.7,135.0
100001141,43171,BM0K8H5,26.0,32.65,0.99,1.47
200013,43288,BM9A9R5,-14.0,-7.22,7.87,7.34
200016,43295,BM9B3M2,28.0,28.33,28.67,40.0
200708,43327,BM0C7W9,-4.0,-3.4,87.0,84.14
200708,43328,BM9B5B7,-3.0,-3.39,29.0,28.05
200708,43332,BM0C7Y5,-4.0,-3.4,84.0,81.24
200708,43334,BM1A9F6,-3.0,-2.49,112.0,109.28
200708,43335,BM9B5C2,-3.0,-2.5,115.0,112.19
200708,43337,BM0C7Z7,-3.0,-2.66,139.0,135.4
200708,43338,BM0C7Z8,-3.0,-2.72,151.0,147.0
200708,43340,BM0C8X0,12.0,12.1,17.0,19.34
200708,43341,BM9A5T1,-2244.0,-2226.78,450.0,19.34
200708,43342,BM9A5T4,-2550.0,-2531.58,560.0,21.28
200708,43343,BM0C8X5,0.0,0.42,26.0,26.11
200708,43344,BM0C8X7,5.0,5.72,31.0,32.88
200708,43346,BM0C8Y5,30.0,29.98,107.0,152.81
200708,43347,BM0C8Y6,7.0,7.12,159.0,171.18
200708,43350,BM0C7F5,-4.0,-3.4,113.0,109.28
200708,43370,BM9B5H1,30.0,29.84,57.0,81.24
200708,43372,BM9B5H2,30.0,29.63,49.0,69.63
200708,43373,BM0C8F4,1.0,0.9,69.0,69.63
200708,43377,BM0C8X2,39.0,39.17,20.0,32.88
200708,43378,BM0C8X3,41.0,40.92,20.0,33.85
200708,43379,BM0C8X6,40.0,39.84,32.0,53.19
200708,43384,BM9A7J9,29.0,30.0,33.85,48.36
200708,43419,BM0K3X6,-820.0,-812.99,532.0,58.27
200708,43433,BM0K3V8,11.0,11.65,53.0,59.99
200019,43459,BM0O4T9,-90.0,-83.33,22.0,12.0
200019,43461,BM0O4N3,-607.0,-600.0,35.0,5.0
200138,43484,BM9B5D8,5.0,4.76,284.36,298.58
200017,43507,BM0O4V2,-14.0,-14.29,32.0,28.0
200020,43509,BM0O3Y7,-9.0,-9.09,168.0,154.0
200020,43510,BM9B3K4,14.0,14.29,12.0,14.0
200156,43511,BM0K8F8,2.0,2.16,104.0,106.3
200156,43512,BM0K8Q0,7.0,6.63,29.0,31.06
200156,43513,BM0K9C1,22.0,22.31,38.0,48.91
200156,43514,BM0K9F8,2.0,2.06,95.0,97.0
200156,43515,BM0K9V5,2.0,1.94,49.0,49.97
200083,43535,BM0K9N2,3.0,10.0,0.9,1.0
200083,43540,BM0K8O9,-64.0,-63.89,59.0,36.0
200087,43560,BM0K8U4,14.0,20.67,8.25,10.4
200094,43580,BM1B2N7,-3.0,4.2,7.75,8.09
200094,43582,BM1B2N8,6.0,13.43,0.58,0.67
200094,43584,BM1B2N9,13.0,19.64,1.8,2.24
200151,43611,BM9B3N8,12.0,12.12,145.0,165.0
200121,43619,BM9B4E5,13.0,20.18,1.74,2.18
200121,43621,BM9B4E7,13.0,20.06,2.75,3.44
200121,43622,BM9B4E8,13.0,20.11,1.39,1.74
200122,43631,BM9B5T4,5.0,5.15,129.0,136.0
200294,43635,BM0O4H1,24.0,31.25,1.65,2.4
200294,43644,BM0O4F0,-309.0,-300.0,2.2,0.55
200294,43650,BM0O4Q1,-27.0,-20.0,6.0,5.0
200294,43651,BM0O4U7,-304.0,-297.0,19.85,5.0
200294,43655,BM0O4T7,-5.0,2.17,5.87,6.0
200294,43658,BM0O4K2,-1.0,5.88,4.0,4.25
200294,43666,BM9B7R4,-7.0,-6.67,16.0,15.0
200134,43667,BM0K8K8,-4.0,2.99,2.27,2.34
200134,43669,BM9B4U9,-21.0,-14.21,4.5,3.94
200134,43670,BM9B4V1,9.0,15.74,1.82,2.16
200134,43671,BM9B4V2,9.0,16.3,1.9,2.27
200134,43672,BM9B4V3,9.0,15.76,1.55,1.84
200276,43726,BM9B6B4,5.0,12.5,3.5,4.0
200282,43744,BM9B5U4,13.0,20.0,0.8,1.0
200282,43745,BM9B5U5,13.0,20.21,0.75,0.94
200282,43746,BM9B5U6,13.0,20.0,0.8,1.0
200282,43748,BM9B5U8,13.0,20.0,0.8,1.0
200317,43798,BM9B8L6,-6567.0,-6566.8,33334.0,500.0
202089,43834,BM0O4F1,59.0,59.18,1.0,2.45
202089,43835,BM0O4F2,-21.0,-21.21,6.0,4.95
202089,43836,BM0O4F7,-13.0,-13.21,9.0,7.95
202089,43838,BM0O4H1,33.0,33.33,1.6,2.4
202089,43839,BM0O4H5,4.0,4.17,23.0,24.0
202089,43840,BM0O4I6,-1.0,-0.67,7.5,7.45
202089,43841,BM0O4I7,2.0,2.27,12.9,13.2
202089,43842,BM0O4J6,3.0,2.67,7.3,7.5
202089,43843,BM0O4J8,2.0,2.14,13.7,14.0
202089,43844,BM0O4J9,2.0,2.29,13.68,14.0
202089,43845,BM0O4K5,-13.0,-13.24,38.5,34.0
202089,43846,BM0O4K9,2.0,2.34,1.25,1.28
202089,43847,BM0O4O7,-54.0,-54.29,108.0,70.0
202089,43849,BM0O4Q3,-30.0,-30.43,15.0,11.5
202089,43850,BM0O4Q4,3.0,2.52,5.8,5.95
202089,43853,BM0O4R1,44.0,44.27,8.36,15.0
202089,43854,BM0O4S1,2.0,2.24,92.87,95.0
202089,43855,BM0O4T3,6.0,6.27,10.31,11.0
202089,43856,BM0O4T9,-83.0,-83.33,22.0,12.0
202089,43859,BM9A4Y2,2.0,1.82,16.2,16.5
202089,43862,BM9B8Z4,10.0,9.98,62.4,69.32
202078,43918,BM9B7P6,7.0,7.01,7500.0,8065.0
202079,43922,BM9C3L9,5.0,5.01,2200.0,2316.0
200571,43960,BM0O4Q5,-75.0,-66.67,10.0,6.0
200571,43964,BM0O4E8,-5.0,2.48,5.9,6.05
200468,44058,BM0K8H9,0.0,6.98,4.0,4.3
200468,44061,BM0K8K3,18.0,25.0,3.0,4.0
200490,44079,BM9B9U2,26.0,33.33,0.8,1.2
200495,44081,BM0O4F1,60.0,67.35,0.8,2.45
200495,44083,BM0O4H1,24.0,31.54,1.65,2.41
200495,44084,BM0O4O0,-5.0,1.88,3.14,3.2
200502,44112,BM0K8U4,14.0,20.67,8.25,10.4
200502,44114,BM0Z0R1,22.0,29.41,1.2,1.7
200502,44115,BM1B2N9,3.0,10.0,1.8,2.0
200541,44130,BM9A9T4,3.0,9.87,2.1,2.33
200541,44139,BM9A9V3,57.0,63.52,0.85,2.33
200540,44153,BM0O4T7,-8.0,0.0,6.0,6.0
200539,44161,BM0O4F7,-20.0,-13.21,9.0,7.95
200539,44164,BM0O4E3,-29.0,-21.52,4.8,3.95
200538,44190,BM0O4G3,53.0,52.78,8.5,18.0
200651,44226,BM0K8H9,0.0,6.98,4.0,4.3
200914,44287,BM9C8D8,54.0,53.67,1.2,2.59
200914,44288,BM9C8D9,27.0,29.18,5.0,7.06
200775,44309,BM9C2A5,10.0,10.03,1400.0,1556.0
200730,44330,BM0C7V1,30.0,29.98,178.0,254.2
200730,44332,BM0C7D8,30.0,30.04,145.0,207.26
200730,44333,BM0K9W7,37.0,36.59,7.4,11.67
200730,44334,BM0K8H8,30.0,29.99,18.0,25.71
200827,44361,BM9C8J3,10.0,16.67,5.0,6.0
200659,44402,BM9C3B7,7.0,7.04,700.0,753.0
200659,44403,BM9C3B9,7.0,6.98,200.0,215.0
200803,44404,BM0K8H8,12.0,12.63,13.0,14.88
200661,44418,BM9C5H7,21.0,21.38,15.0,19.08
200661,44419,BM9C5H8,22.0,21.77,35.0,44.74
200661,44420,BM9C5H9,34.0,34.27,7.0,10.65
200661,44421,BM9C5J1,12.0,11.87,40.0,45.39
200661,44422,BM9C5J2,11.0,11.15,45.0,50.65
200661,44423,BM9C5J3,17.0,16.96,65.0,78.28
200661,44424,BM9C5J4,34.0,34.33,7.0,10.66
200680,44445,BM9A9T4,3.0,9.87,2.1,2.33
200835,44478,BM0O4E6,10.0,16.67,2.5,3.0
200835,44486,BM0O4F1,60.0,67.35,0.8,2.45
200835,44504,BM0O4N3,23.0,30.0,3.5,5.0
200769,44510,BM0O4T7,0.0,2.0,5.88,6.0
200769,44512,BM0O4Q4,0.0,2.02,5.83,5.95
200769,44513,BM0O4Q5,-66.0,-66.67,10.0,6.0
200769,44516,BM0O4O7,-54.0,-54.29,108.0,70.0
200769,44520,BM0O4T3,4.0,6.36,10.3,11.0
200770,44521,BM0O4E6,13.0,16.67,2.5,3.0
200770,44522,BM0O4E4,-21.0,-18.75,4.75,4.0
200770,44527,BM0O4K2,2.0,5.88,4.0,4.25
200770,44534,BM0O4I7,-1.0,2.27,12.9,13.2
