inquiry_number,client order date,order_number,old_order_number,order date,SKU,sprint_total,sprint_total_with_tax,bible_total,bible_total_with_tax,mismatch(total with tax),,total with tax mismatch(sprint - bible),Analysis notes,Kit order
10277,27-Jul-2017,2000214,nil,28-Feb-2017,BM0C7A1,323.73,382.00,537.73,634.52,252.52,,-252.52,,
10270,27-Jul-2017,2000216,nil,28-Feb-2017,BM0C7I4,911.02,1075.00,1125.02,1327.52,252.52,,-252.52,,
10281,27-Jul-2017,2000217,nil,28-Feb-2017,BM0C7F8,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10355,27-Jul-2017,2000218,nil,28-Feb-2017,BM0C7B3,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10357,27-Jul-2017,2000219,nil,28-Feb-2017,BM1G0M3,1079.00,1273.22,1293.00,1525.74,252.52,,-252.52,,
10353,27-Jul-2017,2000220,nil,28-Feb-2017,BM1G0M3,1079.00,1273.22,1293.00,1525.74,252.52,,-252.52,,
10358,27-Jul-2017,2000221,nil,28-Feb-2017,BM0C7B3,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10359,27-Jul-2017,2000222,nil,28-Feb-2017,BM0K9O8,1801.00,2125.18,2015.00,2377.70,252.52,,-252.52,,
10360,27-Jul-2017,2000223,nil,28-Feb-2017,BM0C7C7,220.34,260.00,434.34,512.52,252.52,,-252.52,,
10337,27-Jul-2017,2000224,nil,28-Feb-2017,BM0C7F6,490.68,579.00,704.68,831.52,252.52,,-252.52,,
9298,26-Jul-2017,2000225,nil,26-Jul-2017,BM9G4X5,285714.00,365713.92,317460.00,406348.80,40634.88,,-40634.88,,
10361,27-Jul-2017,2000226,nil,28-Feb-2017,BM1G0M3,1079.00,1273.22,1293.00,1525.74,252.52,,-252.52,,
10368,27-Jul-2017,2000227,nil,28-Feb-2017,BM0C7F6,611.87,722.01,825.87,974.53,252.52,,-252.52,,
10370,28-Jul-2017,2000228,nil,28-Jul-2017,BM0C7B3,423.73,500.00,530.73,626.26,126.26,,-126.26,,
10305,27-Jul-2017,2000231,nil,27-Jul-2017,BM9G6G7,7527.00,8881.86,17699.00,20884.82,12002.96,,-12002.96,,
10373,28-Jul-2017,2000233,nil,28-Feb-2017,BM0C7B3,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10282,28-Jul-2017,2000234,nil,28-Feb-2017,BM0Q8Y4,368.64,435.00,582.64,687.52,252.52,,-252.52,,
10377,28-Jul-2017,2000235,nil,28-Feb-2017,BM0C8I0,2346.00,2768.28,2560.00,3020.80,252.52,,-252.52,,
10318,28-Jul-2017,2000237,nil,28-Feb-2017,BM0C9A0,770.34,909.00,984.34,1161.52,252.52,,-252.52,,
10378,28-Jul-2017,2000238,nil,28-Jul-2017,BM1G0F0,27011.00,31872.98,27118.00,31999.24,126.26,,-126.26,,
10380,28-Jul-2017,2000239,nil,28-Feb-2017,BM0C7U2,381.36,450.00,595.36,702.52,252.52,,-252.52,,
10381,28-Jul-2017,2000240,nil,28-Feb-2017,BM0C7B3,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10384,29-Jul-2017,2000242,nil,28-Feb-2017,BM0C7B3,453.39,535.00,667.39,787.52,252.52,,-252.52,,
10387,29-Jul-2017,2000243,nil,28-Feb-2017,BM0C7U2,381.36,450.00,595.36,702.52,252.52,,-252.52,,
10389,29-Jul-2017,2000244,nil,28-Feb-2017,BM0C7B3,847.46,1000.00,1061.46,1252.52,252.52,,-252.52,,
9804,28-Jul-2017,2000245,nil,28-Jul-2017,BM9G4Y1,5940.00,7009.20,9700.00,11446.00,4436.80,,-4436.80,,
10397,29-Jul-2017,2000247,nil,28-Feb-2017,BM0C7A0,294.92,348.01,508.92,600.53,252.52,,-252.52,,
10366,29-Jul-2017,2000255,nil,28-Feb-2017,BM9F5H1,485.59,573.00,699.59,825.52,252.52,,-252.52,,
10372,29-Jul-2017,2000256,nil,28-Feb-2017,BM0C7F8,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10404,29-Jul-2017,2000258,nil,28-Feb-2017,BM0C7V0,238.98,282.00,452.98,534.52,252.52,,-252.52,,
10316,29-Jul-2017,2000259,nil,28-Feb-2017,BM9F5H1,485.59,573.00,699.59,825.52,252.52,,-252.52,,
10411,29-Jul-2017,2000260,nil,28-Feb-2017,BM0O6H8,655.09,773.01,869.09,1025.53,252.52,,-252.52,,
9383,29-Jul-2017,2000262,nil,1-Aug-2017,BM9F4W7,3524.00,4158.32,53619.00,63270.42,59112.10,,-59112.10,,
10412,29-Jul-2017,2000263,nil,28-Feb-2017,BM0C7Q0,2331.00,2750.58,2545.00,3003.10,252.52,,-252.52,,
10414,29-Jul-2017,2000264,nil,31-Jan-2017,BM0C7B3,423.73,500.00,637.73,752.52,252.52,,-252.52,,
10415,29-Jul-2017,2000265,nil,28-Feb-2017,BM0O6H8,655.09,773.01,869.09,1025.53,252.52,,-252.52,,
10416,29-Jul-2017,2000266,nil,28-Feb-2017,BM0C7D3,727.12,858.00,941.12,1110.52,252.52,,-252.52,,
10417,29-Jul-2017,2000267,nil,28-Feb-2017,BM1G0E9,2492.00,2940.56,2706.00,3193.08,252.52,,-252.52,,
10425,31-Jul-2017,2000271,nil,7-Jul-2017,BM9A6U8,2800.00,3304.00,5559.88,6560.66,3256.66,,-3256.66,,
10422,31-Jul-2017,2000272,nil,31-Jul-2017,BM9G8S6,43936.00,56238.08,44536.00,57006.08,768.00,,-768.00,,
8922,28-Jul-2017,2000274,nil,7-Jul-2017,BM9E7T5,13789.80,16271.96,45058.90,53169.50,36897.54,,-36897.54,,
8886,28-Jun-2017,2000275,nil,28-Jun-2017,BM9E8B2,20896.00,23403.52,42610.00,47723.20,24319.68,,-24319.68,,
8992,1-Aug-2017,2000277,nil,1-Aug-2017,BM9E8D2,126375.70,161760.90,413264.54,528978.61,367217.72,,-367217.72,,
9865,28-Jul-2017,2000279,nil,1-Aug-2017,BM9G3P8,1692.00,1996.56,263235.00,310617.30,308620.74,,-308620.74,,
9732,1-Aug-2017,2000280,nil,1-Aug-2017,BM9D5M8,128396.00,164346.88,792370.40,1014234.11,849887.23,,-849887.23,,
10213,1-Aug-2017,2000282,nil,1-Aug-2017,BM9G5G2,4137.00,4881.66,24477.68,28883.66,24002.00,,-24002.00,,
10171,1-Aug-2017,2000291,nil,1-Aug-2017,BM9G4Z4,4892.00,5772.56,8968.00,10582.24,4809.68,,-4809.68,,
9133,17-May-2017,2000295,nil,17-May-2017,BM0C7C1,775.73,915.36,76854.12,90687.86,89772.50,,-89772.50,,
9686,28-Jul-2017,2000298,nil,28-Jul-2017,BM9G4J4,21875.00,25812.50,112034.88,132201.16,106388.66,,-106388.66,,
10456,28-Jul-2017,2000299,nil,1-Aug-2017,BM9G3N9,8170.00,10457.60,21730.76,27815.37,17357.77,,-17357.77,,
10205,2-Aug-2017,2000300,nil,2-Aug-2017,BM9G5N4,5894.00,6954.92,44230.74,52192.27,45237.35,,-45237.35,,
10091,3-Aug-2017,2000312,nil,3-Aug-2017,BM9G4M5,24804.00,31749.12,46182.00,59112.96,27363.84,,-27363.84,,
10507,3-Aug-2017,2000314,nil,3-Aug-2017,BM9E1P9,17775.00,20974.50,19228.50,22689.63,1715.13,,-1715.13,,
10121,4-Aug-2017,2000318,nil,4-Aug-2017,BM9D7B4,13230.00,16934.40,1217530.00,1558438.40,1541504.00,,-1541504.00,,
10527,8-Apr-2017,2000322,nil,1-Aug-2017,BM1G0F0,27011.00,31872.98,27118.00,31999.24,126.26,,-126.26,,
10315,2-Aug-2017,2000327,nil,2-Aug-2017,BM9G6K8,129915.00,153299.70,310412.00,366286.16,212986.46,,-212986.46,,
10279,1-Aug-2017,2000328,nil,30-Apr-2017,BM0H8A4,1636.00,1930.48,1743.00,2056.74,126.26,,-126.26,,
4758,2-Jun-2016,2000332,nil,2-Jun-2016,BM0K9N3,980.00,1029.00,34171.55,35880.13,34851.13,,-34851.13,,
4854,20-May-2016,2000333,nil,20-May-2016,BM9A2X2,4667.00,5273.71,9334.00,10500.75,5227.04,,-5227.04,,
5025,24-Jun-2016,2000334,nil,1-Jul-2016,BM9A4G7,6900.00,7245.00,76089.00,79893.45,72648.45,,-72648.45,,
5101,22-Jun-2016,2000335,nil,22-Jun-2016,BM9A5J6,76465.40,86405.90,1985066.24,2233199.52,2146793.62,,-2146793.62,,
5158,29-Jun-2016,2000336,nil,29-Jun-2016,BM9A6U8,1400.00,1470.00,4810.00,5050.50,3580.50,,-3580.50,,
10546,1-Aug-2017,2000339,nil,1-Aug-2017,BM9B6V8,1125.00,1440.00,1655.00,2118.40,678.40,,-678.40,,
9560,8-Aug-2017,2000347,nil,8-Aug-2017,BM9G4V6,150000.00,177000.00,0.00,0.00,177000.00,,177000.00,,
10579,24-Jul-2017,2000348,nil,28-Feb-2017,BM0C7D5,440.68,520.00,998.96,1178.77,658.77,,-658.77,,
9227,16-May-2017,2000350,nil,16-May-2017,BM9E9Y4,8990.00,11507.20,25184.94,32236.72,20729.52,,-20729.52,,
9933,31-Jul-2017,2000355,nil,1-Aug-2017,BM9G3W2,30000.00,38400.00,44415.37,56851.67,18451.67,,-18451.67,,
10625,10-Aug-2017,2000359,nil,1-Aug-2017,BM0Q8Y4,338.98,400.00,445.98,526.26,126.26,,-126.26,,
10317,10-Aug-2017,2000360,nil,10-Aug-2017,BM0O6H8,655.08,772.99,762.08,899.25,126.26,,-126.26,,
10634,10-Aug-2017,2000361,nil,10-Aug-2017,BM0C9A0,770.34,909.00,877.34,1035.26,126.26,,-126.26,,
10638,10-Aug-2017,2000362,nil,10-Aug-2017,BM0C7U5,464.40,547.99,678.40,800.51,252.52,,-252.52,,
10085,10-Aug-2017,2000363,nil,10-Aug-2017,BM9H1Q2,1473.00,1738.14,61190.00,72204.20,70466.06,,-70466.06,,
10639,10-Aug-2017,2000364,nil,10-Aug-2017,BM1G0E9,2712.00,3200.16,2819.00,3326.42,126.26,,-126.26,,
10516,10-Aug-2017,2000365,nil,10-Aug-2017,BM9E2W1,4211.00,4968.98,102080.00,120454.40,115485.42,,-115485.42,,
10498,10-Aug-2017,2000366,nil,10-Aug-2017,BM9G9L5,1755.00,2070.90,8100.00,9558.00,7487.10,,-7487.10,,
10641,10-Aug-2017,2000367,nil,10-Aug-2017,BM0K9Z9,6292.00,7047.04,9816.45,10994.42,3947.38,,-3947.38,,
9495,1-Jan-2017,2000370,nil,1-Jan-2017,BM0A6A3,594.71,677.97,117935.83,134446.85,133768.88,,-133768.88,,
10658,8-May-2017,2000371,nil,8-May-2017,BM0C9A0,770.34,909.00,984.34,1161.52,252.52,,-252.52,,
10661,8-Apr-2017,2000372,nil,8-Apr-2017,BM0C8I0,2669.00,3149.42,2776.00,3275.68,126.26,,-126.26,,
10665,8-Apr-2017,2000374,nil,8-Apr-2017,BM0C7P6,294.92,348.01,401.92,474.27,126.26,,-126.26,,
10668,8-Apr-2017,2000376,nil,8-Apr-2017,BM0O6H8,566.10,668.00,673.10,794.26,126.26,,-126.26,,
10669,8-Apr-2017,2000377,nil,8-Apr-2017,BM0C7B3,315.26,372.01,422.26,498.27,126.26,,-126.26,,
10670,8-Apr-2017,2000378,nil,8-Apr-2017,BM0C7B3,315.25,372.00,422.25,498.26,126.26,,-126.26,,
10558,8-Aug-2017,2000379,nil,8-Aug-2017,BM9F5W5,80000.00,102400.00,103158.00,132042.24,29642.24,,-29642.24,,
10672,25-Jul-2017,2000382,nil,31-Dec-2016,BM0C7V1,172.88,204.00,386.88,456.52,252.52,,-252.52,,
10671,11-Aug-2017,2000383,nil,11-Aug-2017,BM9B5D5,190041.95,243253.70,1184238.39,1515825.14,1272571.44,,-1272571.44,,
9430,11-Aug-2017,2000388,nil,11-Aug-2017,BM9F3Q7,24333.00,28712.94,46171.00,54481.78,25768.84,,-25768.84,,
10673,25-Jul-2017,2000389,nil,31-Jan-2017,BM0C7Q0,2331.00,2750.58,2545.00,3003.10,252.52,,-252.52,,
9429,31-May-2017,2000393,nil,31-May-2017,BM9F3N2,2764.00,3261.52,47075.76,55549.40,52287.88,,-52287.88,,
10539,11-Aug-2017,2000394,nil,11-Aug-2017,BM9D6R9,18110.00,21369.80,26320.50,31058.19,9688.39,,-9688.39,,
10173,28-Jul-2017,2000398,nil,31-Jan-2017,BM9G5F5,40398.00,47669.64,229979.00,271375.22,223705.58,,-223705.58,,
10302,16-Aug-2017,2000403,nil,16-Aug-2017,BM9G6H7,117999.00,139238.82,164767.00,194425.06,55186.24,,-55186.24,,
10445,16-Aug-2017,2000404,nil,16-Aug-2017,BM9G8Z3,6412.00,7566.16,39189.00,46243.02,38676.86,,-38676.86,,
9342,16-Jun-2017,2000405,nil,1-Jul-2017,BM9F7S2,267535.00,267535.00,802605.00,802605.00,535070.00,,-535070.00,,
10418,25-Jul-2017,2000407,nil,1-Aug-2017,BM9G8E7,5925.00,6991.50,11125.00,13127.50,6136.00,,-6136.00,,
10713,16-Aug-2017,2000410,nil,16-Aug-2017,BM9F4W8,6717.00,7926.06,9422.00,11117.96,3191.90,,-3191.90,,
10156,16-Aug-2017,2000411,nil,16-Aug-2017,BM1B1L1,4250.00,5015.00,42930.00,50657.40,45642.40,,-45642.40,,
10146,9-Aug-2017,2000414,nil,9-Aug-2017,BM9G5C9,209148.00,246794.64,563962.00,665475.16,418680.52,,-418680.52,,
8570,1-May-2017,2000422,nil,1-May-2017,BM9E4Z6,49658.00,58596.44,695298.00,820451.64,761855.20,,-761855.20,,
9831,11-Jul-2017,2000426,nil,11-Jul-2017,BM9G4M8,246376.00,315361.28,321312.00,411279.36,95918.08,,-95918.08,,
10469,18-Aug-2017,2000428,nil,18-Aug-2017,BM9H2W4,2980.00,3814.40,187588.46,240113.23,236298.83,,-236298.83,,
9479,1-Jun-2017,2000429,nil,1-Jun-2017,BM9C8K4,3990.00,4708.20,6270.00,7398.60,2690.40,,-2690.40,,
10570,18-Aug-2017,2000431,nil,18-Aug-2017,BM9F4X4,3748.50,4423.23,0.00,0.00,4423.23,,4423.23,,
9645,18-Aug-2017,2000437,nil,18-Aug-2017,BM9B1C6,27941.40,32970.85,43685.95,51549.42,18578.57,,-18578.57,,
10142,17-Feb-2017,2000438,nil,7-Jul-2017,BM9G4U2,6315.60,8083.97,39789.80,50930.94,42846.98,,-42846.98,,
10363,17-Aug-2017,2000439,nil,17-Aug-2017,BM9C4L6,500.00,590.00,36719.00,43328.42,42738.42,,-42738.42,,
10440,17-Aug-2017,2000441,nil,18-Aug-2017,BM9G9A4,800.00,1024.00,5932.00,7592.96,6568.96,,-6568.96,,
8409,5-May-2017,2000442,nil,5-May-2017,BM9E3C3,8000.00,10240.00,49924.40,63903.23,53663.23,,-53663.23,,
10497,18-Aug-2017,2000443,nil,18-Aug-2017,BM9G9P3,390.00,460.20,4690.00,5534.20,5074.00,,-5074.00,,
10742,11-Aug-2017,2000451,nil,11-Aug-2017,BM0K9O8,2034.00,2400.12,2141.00,2526.38,126.26,,-126.26,,
7785,3-Jun-2017,2000452,nil,3-Jun-2017,BM9D6G8,896.81,1147.92,17686.81,22639.12,21491.20,,-21491.20,,
10744,27-Jul-2017,2000454,nil,27-Jul-2017,BM9A6Z6,204.00,240.72,311.00,366.98,126.26,,-126.26,,
10777,23-Jul-2017,2000455,nil,1-Aug-2017,BM0C7U5,232.20,274.00,339.20,400.26,126.26,,-126.26,,
10703,21-Aug-2017,2000462,nil,21-Aug-2017,BM0T3S4,1662.50,2128.00,42424.86,54303.82,52175.82,,-52175.82,,
10804,28-Jul-2017,2000466,nil,1-Aug-2017,BM0C7V1,172.89,204.01,279.89,330.27,126.26,,-126.26,,
10805,28-Jul-2017,2000467,nil,28-Jul-2017,BM0C7G2,230.51,272.00,337.51,398.26,126.26,,-126.26,,
10807,28-Jul-2017,2000468,nil,28-Jul-2017,BM0Q8Y4,338.91,399.91,445.91,526.17,126.26,,-126.26,,
10810,28-Jul-2017,2000469,nil,1-Aug-2017,BM0O6H8,566.10,668.00,673.10,794.26,126.26,,-126.26,,
10763,22-Aug-2017,2000470,nil,22-Aug-2017,BM9G8F1,17200.00,20296.00,48020.00,56663.60,36367.60,,-36367.60,,
10811,21-Jul-2017,2000471,nil,21-Jul-2017,BM0C7I3,237.27,279.98,344.27,406.24,126.26,,-126.26,,
10510,20-Aug-2017,2000476,nil,20-Aug-2017,BM9G9W7,10059.00,11869.62,78725.00,92895.50,81025.88,,-81025.88,,
10536,22-Aug-2017,2000479,nil,22-Aug-2017,BM9G9S4,2228.58,2852.58,4114.32,5266.33,2413.75,,-2413.75,,
10813,30-Jul-2017,2000480,nil,1-Aug-2017,BM0C7U8,564.45,666.05,671.45,792.31,126.26,,-126.26,,
10828,1-Aug-2017,2000481,nil,1-Aug-2017,BM0C7U9,1941.00,2290.38,2048.00,2416.64,126.26,,-126.26,,
10830,28-Aug-2017,2000482,nil,28-Aug-2017,BM0C7U5,232.20,274.00,339.20,400.26,126.26,,-126.26,,
10826,22-Aug-2017,2000489,nil,22-Aug-2017,BM9H3P1,996.84,1275.96,4148.36,5309.90,4033.95,,-4033.95,,
10123,23-Aug-2017,2000490,nil,23-Aug-2017,BM9G4T3,2541.20,2998.62,12938.24,15267.12,12268.51,,-12268.51,,
10837,1-Aug-2017,2000493,nil,1-Aug-2017,BM9F3F3,4854.80,5728.66,5922.80,6988.90,1260.24,,-1260.24,,
10861,1-Aug-2017,2000495,nil,1-Aug-2017,BM0C7B3,315.25,372.00,422.25,498.26,126.26,,-126.26,,
10478,23-Aug-2017,2000496,nil,23-Aug-2017,BM9G9L1,9185.00,10838.30,11662.85,13762.16,2923.86,,-2923.86,,
10862,2-Aug-2017,2000497,nil,2-Aug-2017,BM0O6H8,566.10,668.00,673.10,794.26,126.26,,-126.26,,
10711,18-Aug-2017,2000499,nil,18-Aug-2017,BM9H2V5,929250.00,1096515.00,1023750.00,1208025.00,111510.00,,-111510.00,,
10865,23-Aug-2017,2000500,nil,23-Aug-2017,BM9A2X9,4000.00,4200.00,15142.00,15899.10,11699.10,,-11699.10,,
10181,27-Jul-2017,2000501,nil,27-Jul-2017,BM0C6F3,566.40,724.99,77788.11,99568.78,98843.79,,-98843.79,,
10867,27-Jul-2017,2000507,nil,23-Aug-2017,BM9G5R1,4793.40,6135.55,7575.80,9697.02,3561.47,,-3561.47,,
9607,18-Jul-2017,2000510,nil,18-Jul-2017,BM9G5B8,3064.40,3615.99,15250.80,17995.94,14379.95,,-14379.95,,
10375,24-Aug-2017,2000513,nil,24-Aug-2017,BM9G8W6,15216.00,17954.88,22854.00,26967.72,9012.84,,-9012.84,,
10292,23-Aug-2017,2000514,nil,1-Aug-2017,BM9H2E3,6600.00,8448.00,34548.00,44221.44,35773.44,,-35773.44,,
10786,21-Aug-2017,2000515,nil,1-Aug-2017,BM9G6L5,11250.00,13275.00,11656.00,13754.08,479.08,,-479.08,,
10815,2-Aug-2017,2000520,nil,2-Aug-2017,BM0C7H1,203.38,239.99,309.38,365.07,125.08,,-125.08,,
10784,1-Aug-2017,2000521,nil,1-Aug-2017,BM0C7V1,345.76,408.00,559.76,660.52,252.52,,-252.52,,
10745,1-Aug-2017,2000522,nil,1-Aug-2017,BM0C7G1,190.66,224.98,296.66,350.06,125.08,,-125.08,,
10902,4-Aug-2017,2000524,nil,4-Aug-2017,BM0C7B3,330.52,390.01,436.52,515.09,125.08,,-125.08,,
10691,24-Aug-2017,2000526,nil,24-Aug-2017,BM0C5Y8,260.60,307.51,9149.89,10796.87,10489.36,,-10489.36,,
10903,1-Aug-2017,2000527,nil,1-Aug-2017,BM0C7B3,330.52,390.01,436.52,515.09,125.08,,-125.08,,
10905,1-Aug-2017,2000528,nil,1-Aug-2017,BM0C7B3,330.52,390.01,436.52,515.09,125.08,,-125.08,,
10906,1-Aug-2017,2000530,nil,1-Aug-2017,BM0C7A1,647.58,764.14,859.58,1014.30,250.16,,-250.16,,
10913,1-Aug-2017,2000532,nil,1-Aug-2017,BM4K3W1,566.10,668.00,672.10,793.08,125.08,,-125.08,,
10914,1-Aug-2017,2000533,nil,1-Aug-2017,BM4K3W1,566.10,668.00,673.10,794.26,126.26,,-126.26,,
10915,2-Aug-2017,2000534,nil,2-Aug-2017,BM4K3W1,566.10,668.00,673.10,794.26,126.26,,-126.26,,
10560,28-Aug-2017,2000536,nil,28-Aug-2017,BM9C4X4,1769.12,2087.56,18135.61,21400.02,19312.46,,-19312.46,,
10791,28-Aug-2017,2000540,nil,28-Aug-2017,BM9F5G2,3437487.50,3437487.50,4993077.00,4993077.00,1555589.50,,-1555589.50,,
10261,23-Aug-2017,2000543,nil,23-Aug-2017,BM9B9V1,15000.00,19200.00,112026.18,143393.51,124193.51,,-124193.51,,
10489,23-Aug-2017,2000545,nil,23-Aug-2017,BM9C4L6,3390.00,4000.20,105390.00,124360.20,120360.00,,-120360.00,,
10351,24-Aug-2017,2000553,nil,1-Aug-2017,BM9G9A9,11820.00,15129.60,57196.00,73210.88,58081.28,,-58081.28,,
10019,30-Aug-2017,2000557,nil,30-Aug-2017,BM9G3E7,4150.50,4897.59,17750.50,20945.59,16048.00,,-16048.00,,
9149,28-Aug-2017,2000569,nil,28-Aug-2017,BM9F5N4,105300.00,124254.00,134202.50,158358.95,34104.95,,-34104.95,,
10960,31-Aug-2017,2000570,nil,31-Aug-2017,BM9H5P9,39789.00,46951.02,173698.80,204964.58,158013.56,,-158013.56,,
10289,31-Aug-2017,2000571,nil,31-Aug-2017,BM9E1V7,56504.00,66674.72,65012.00,76714.16,10039.44,,-10039.44,,
10976,25-Jul-2017,2000573,nil,25-Jul-2017,BM3X5A6,2400.00,2832.00,13500.00,15930.00,13098.00,,-13098.00,,
10152,1-Sep-2017,2000574,nil,1-Sep-2017,BM0C7C4,2408.00,2841.44,165515.94,195308.81,192467.37,,-192467.37,,
10888,24-Aug-2017,2000581,nil,1-Sep-2017,BM3X5A6,4000.00,4720.00,20800.00,24544.00,19824.00,,-19824.00,,
11005,1-Sep-2017,2000584,nil,1-Sep-2017,BM0C7B3,315.26,372.01,422.26,498.27,126.26,,-126.26,,
11007,1-Sep-2017,2000585,nil,1-Sep-2017,BM0Q8Y4,338.98,400.00,445.98,526.26,126.26,,-126.26,,
10890,1-Sep-2017,2000586,nil,1-Sep-2017,BM9C4L6,937.50,1200.00,8787.50,11248.00,10048.00,,-10048.00,,
11012,1-Sep-2017,2000587,nil,1-Sep-2017,BM0C7V1,172.88,204.00,279.88,330.26,126.26,,-126.26,,
11013,1-Sep-2017,2000588,nil,1-Sep-2017,BM0C7B3,315.26,372.01,422.26,498.27,126.26,,-126.26,,
11014,1-Sep-2017,2000589,nil,1-Sep-2017,BM0Q8Y4,338.98,400.00,445.98,526.26,126.26,,-126.26,,
11022,1-Sep-2017,2000597,nil,1-Sep-2017,BM0C7B3,315.25,372.00,422.25,498.26,126.26,,-126.26,,
10823,23-Aug-2017,2000598,nil,30-Jun-2017,BM9H3N8,4210.00,4967.80,5052.00,5961.36,993.56,,-993.56,,
11023,1-Sep-2017,2000599,nil,1-Sep-2017,BM4K3W1,566.10,668.00,673.10,794.26,126.26,,-126.26,,
10726,2-Sep-2017,2000601,nil,31-Aug-2017,BM9C4L6,1250.00,1600.00,43450.00,55616.00,54016.00,,-54016.00,,
11029,1-Sep-2017,2000604,nil,1-Sep-2017,BM0C7B3,315.25,372.00,422.25,498.26,126.26,,-126.26,,
10559,28-Aug-2017,2000606,nil,28-Aug-2017,BM9H1C3,1436.00,1694.48,7620.60,8992.31,7297.83,,-7297.83,,
11015,1-Sep-2017,2000611,nil,31-Aug-2017,BM9G9U7,181020.00,213603.60,366827.00,432855.86,219252.26,,-219252.26,,
11041,1-Sep-2017,2000614,nil,1-Sep-2017,BM0C7B3,415.25,490.00,522.25,616.26,126.26,,-126.26,,
10952,2-Sep-2017,2000615,nil,2-Sep-2017,BM9E4H1,14204.00,18181.12,15204.00,19461.12,1280.00,,-1280.00,,
11043,1-Sep-2017,2000616,nil,1-Sep-2017,BM0C7U9,1941.00,2290.38,2048.00,2416.64,126.26,,-126.26,,
11070,4-Sep-2017,2000621,nil,4-Sep-2017,BM9E6E2,37488.00,44235.84,97752.00,115347.36,71111.52,,-71111.52,,
11073,4-Sep-2017,2000622,nil,4-Sep-2017,BM0C7T2,317.80,375.00,424.58,501.00,126.00,,-126.00,,
11080,1-Sep-2017,2000623,nil,1-Sep-2017,BM0C7Q0,2203.00,2599.54,2310.00,2725.80,126.26,,-126.26,,
11081,1-Sep-2017,2000624,nil,1-Sep-2017,BM0Q8X8,126.27,149.00,233.27,275.26,126.26,,-126.26,,
11082,1-Sep-2017,2000625,nil,1-Sep-2017,BM4K3W1,566.10,668.00,673.10,794.26,126.26,,-126.26,,
9415,4-Sep-2017,2000626,nil,4-Sep-2017,BM9C1P5,8147.10,10428.29,15129.50,19365.76,8937.47,,-8937.47,,
11071,1-Aug-2017,2000627,nil,1-Aug-2017,BM3X5A6,1600.00,1888.00,2400.00,2832.00,944.00,,-944.00,,
10842,4-Sep-2017,2000628,nil,4-Sep-2017,BM9H5V5,7360.00,9420.80,10288.00,13168.64,3747.84,,-3747.84,,
10838,5-Sep-2017,2000629,nil,5-Sep-2017,BM9H3Q3,2405.00,3078.40,67209.33,86027.94,82949.54,,-82949.54,,
10328,5-Sep-2017,2000633,nil,5-Sep-2017,BM9G6L6,5040.18,6451.43,9640.18,12339.43,5888.00,,-5888.00,,
10769,5-Sep-2017,2000634,nil,5-Sep-2017,BM9B9U7,46340.00,54681.20,69340.00,81821.20,27140.00,,-27140.00,,
10496,5-Sep-2017,2000640,nil,5-Sep-2017,BM9B4B2,390.00,436.80,65223.00,73049.76,72612.96,,-72612.96,,
9909,18-Jul-2017,2000644,nil,7-Jul-2017,BM0C0U7,376.30,444.03,40136.51,47361.08,46917.05,,-46917.05,,
11146,6-Sep-2017,2000646,nil,6-Sep-2017,BM3X5A3,2000.00,2360.00,67065.00,79136.70,76776.70,,-76776.70,,
9728,6-Sep-2017,2000651,nil,6-Sep-2017,BM9G5D3,57412.00,67746.16,107060.00,126330.80,58584.64,,-58584.64,,
10534,6-Sep-2017,2000653,nil,6-Sep-2017,BM0O4E8,600.00,672.00,11976.40,13413.57,12741.57,,-12741.57,,
11184,7-Sep-2017,2000654,nil,7-Sep-2017,BM0O6H8,566.10,668.00,673.10,794.26,126.26,,-126.26,,
11193,7-Sep-2017,2000656,nil,7-Sep-2017,BM3X5A6,8000.00,9440.00,24000.00,28320.00,18880.00,,-18880.00,,
9858,1-Sep-2017,2000657,nil,1-Sep-2017,BM9H8M3,244.00,287.92,2601.15,3069.36,2781.44,,-2781.44,,
11231,8-Sep-2017,2000664,nil,8-Sep-2017,BM0C7B3,313.56,370.00,420.56,496.26,126.26,,-126.26,,
11233,8-Sep-2017,2000665,nil,8-Sep-2017,BM0C7I3,237.29,280.00,344.29,406.26,126.26,,-126.26,,
11237,8-Sep-2017,2000666,nil,8-Sep-2017,BM0C7B3,313.56,370.00,420.56,496.26,126.26,,-126.26,,
11239,8-Sep-2017,2000667,nil,8-Sep-2017,BM3U7A3,2881.00,3399.58,2988.00,3525.84,126.26,,-126.26,,
11240,8-Sep-2017,2000668,nil,8-Sep-2017,BM0C7B3,313.56,370.00,420.56,496.26,126.26,,-126.26,,
11254,8-Sep-2017,2000671,nil,8-Sep-2017,BM4K3W1,635.59,750.00,742.59,876.26,126.26,,-126.26,,
10472,6-Sep-2017,2000672,nil,6-Sep-2017,BM9H8K9,50000.00,64000.00,143994.00,184312.32,120312.32,,-120312.32,,
11266,8-Sep-2017,2000673,nil,8-Sep-2017,BM0C7B3,415.25,490.00,522.25,616.26,126.26,,-126.26,,
